,IQ_ACCT_RECV_1YR_ANN_GROWTH_CS,IQ_AR_TURNS_CS,IQ_BV_SHARE_CS,IQ_CURRENT_RATIO_CS,IQ_DILUT_EPS_EXCL_CS,IQ_EARNING_CO_MARGIN_CS,IQ_EBITDA_1YR_ANN_GROWTH_CS,IQ_EBITDA_CS,IQ_EBITDA_MARGIN_CS,IQ_EPS_1YR_ANN_GROWTH_CS,IQ_EPS_NORM_CS,IQ_GP,IQ_LFCF_MARGIN_CS,IQ_NI_1YR_ANN_GROWTH_CS,IQ_NI_MARGIN_CS,IQ_NI_NORM_MARGIN_CS,IQ_QUICK_RATIO_CS,IQ_RETURN_ASSETS_CS,IQ_RETURN_CAPITAL_CS,IQ_RETURN_COMMON_EQUITY_CS,IQ_RETURN_EQUITY_CS,IQ_TOTAL_DEBT_CAPITAL_CS,IQ_TOTAL_DEBT_EBITDA_CS,IQ_TOTAL_DEBT_EQUITY_CS
EPR,0.0,38.724167,34.34195,2.67074,3.17,45.99194,0.0,0.0,0.0,8.56164,3.14,458.62,-6.16137,15.65295,45.99194,40.68391,2.41403,4.31589,4.49143,10.5638,10.56311,53.20799,38.724167,113.71169
EQT,93.05707,6.20283,33.90837,2.2721,-2.71,-8.14892,-53.58681,641.595,39.89155,59.728638,-2.63,581.684,-19.348,59.728638,-28.16449,-27.30455,2.15197,-1.21534,-1.52112,-8.28269,-1.52867,26.50928,5.127,36.07161
ESE,18.39933,5.1002,23.91838,2.04638,1.77,8.02892,15.39568,101.097,17.69103,11.32076,2.05,220.652,11.56936,7.92717,8.02892,9.24163,1.10903,5.25954,7.12954,7.65152,7.65152,15.17013,1.08806,17.88301
EXP,6.14095,9.81126,21.44231,3.15122,3.05,13.34439,9.56818,327.37,28.62897,-17.78976,3.59,266.616,8.35821,-18.3358,13.34439,15.53145,1.08828,7.64243,9.37074,14.87887,14.87887,32.79287,1.55089,48.79374
EGP,7.27527,6.73329,19.1306,0.35679,2.93,37.81978,0.0,0.0,0.0,96.6443,2.93,178.539,46.56177,99.53412,37.58954,37.55041,0.35679,3.1647,3.31404,16.01797,16.00144,63.17885,36.83529,171.58301
EMN,2.52525,11.23192,30.94804,1.59666,5.75,9.53597,-7.22836,2015.0,22.36901,1.59011,6.24,2357.0,5.4965,0.70755,9.48046,10.20373,0.77549,5.78167,8.06868,20.15815,19.90961,58.86449,3.27246,143.09895
KODK,-16.3522,5.28425,-1.7217,2.63529,0.99,2.98121,23.42342,274.0,17.75762,44.3339,1.27,404.0,9.85094,44.3339,0.97213,3.47336,1.72235,5.4931,16.88924,44.3339,49.46237,83.06122,1.4854,44.3339
ETN,2.32826,5.61074,33.14864,1.26545,4.21,9.74832,-5.04332,3069.0,15.5416,-0.47281,4.47,6355.0,8.53674,-2.88024,9.73312,10.29954,0.78505,4.45688,5.8398,12.77798,12.76018,35.64907,2.69697,55.3979
ECL,-2.05004,5.55979,23.64808,1.4173,4.14,9.48163,-1.26195,2871.5,21.83185,24.6988,4.41,5683.9,12.05627,22.70233,9.34858,9.80723,0.91859,6.8312,9.31834,17.8061,17.8779,48.96068,2.32875,95.92736
EPC,-6.82631,8.74006,31.58131,1.67243,2.99,7.56562,9.41726,445.0,18.83997,86.47517,3.6,1161.9,14.99047,86.47517,7.56562,9.02286,1.25593,4.51184,6.06825,9.67751,9.67751,50.21097,4.14494,100.84746
EIX,-18.86228,9.80909,36.81889,0.3591,3.94,11.90496,4.37993,4099.0,34.53534,31.77258,3.99,6344.0,-4.37274,26.56664,12.08189,10.95914,0.19959,2.57308,5.02691,12.17257,10.24433,46.77268,3.04245,87.90442
EW,15.88459,8.70524,4.12571,4.20657,0.87,19.21585,22.68393,862.1,29.08864,16.0,0.95,2166.3,11.6379,15.07375,19.21585,20.48284,3.16563,11.53682,15.10666,22.23697,22.23697,23.89504,0.95383,31.39748
ESI,3.1085,3.45163,9.62666,1.913,-0.65,-2.13893,38.0916,723.6,20.17904,84.14544,-0.08,790.3,12.45155,84.14544,-2.05527,-0.54279,1.36538,2.35437,2.92834,-3.04546,-2.64073,64.44986,7.24019,181.29282
ELV,27.33119,16.22061,95.16848,1.61145,9.21,2.91034,0.43685,6046.7,7.12525,-1.81237,10.2,18028.0,4.11113,-3.52344,2.91034,3.15989,1.52778,5.20343,8.27482,10.25995,10.25995,38.52055,2.60091,62.65597
LLY,14.69969,5.62741,13.32956,1.37453,2.58,12.89976,3.55089,5275.4,24.85805,14.15929,3.09,15512.0,13.5406,13.66883,12.89976,15.40951,0.98346,6.5064,10.30599,19.15812,19.09678,42.25919,1.95344,73.18774
ELME,-38.46154,99.54318,14.08662,0.67191,1.65,38.043,0.0,0.0,0.0,25.9542,1.64,197.073,4.62035,32.98306,38.05926,37.743,0.67191,1.95226,2.03363,12.65126,12.62926,51.3764,27.851404,105.66145
EMR,-37.46238,4.13732,11.77356,1.24376,2.45,11.1486,-26.65922,3282.0,22.60019,-38.59649,2.54,6262.0,14.61834,-39.6679,11.25878,11.26401,0.73464,7.73996,11.60464,20.32079,20.56395,46.59282,2.02499,87.24075
ESRT,0.0,31.17267,7.4059,1.66637,0.38,15.81858,0.0,0.0,0.0,31.03448,0.38,380.509,33.90745,52.55262,7.58938,7.50366,1.66637,3.20761,3.49498,6.12986,6.3924,44.84684,31.17267,81.31328
ENR,22.76527,9.43534,-0.48644,1.66854,2.04,7.81422,-7.68262,293.2,17.9415,64.96089,2.34,723.3,11.5607,64.96089,7.81422,8.86342,0.99193,9.62854,16.54355,64.96089,64.96089,102.96121,3.55764,64.96089
ETR,13.61113,11.40276,22.5585,1.1513,-1.63,-5.20488,13.88628,3664.324,33.78613,382.24686,3.555,4403.063,-6.90535,382.24686,-5.20488,11.7271,0.73686,2.74664,5.29353,-6.51152,-6.32143,64.83384,4.16846,184.3643
EPD,29.53989,7.80192,10.41137,0.79125,1.2,11.08925,0.91811,4616.6,20.05273,-4.76191,1.2,3431.1,-6.7262,-0.32128,10.91594,10.84896,0.4543,3.98656,4.52272,11.87046,11.93908,51.55743,5.13315,106.42998
NVRI,-7.18896,5.90611,1.20114,1.34989,-1.07,-5.54167,-5.64371,258.122,17.78652,26.954851,0.48,278.654,10.35155,26.954851,-5.90309,2.65706,0.76991,4.14552,7.50179,-46.93819,-35.87337,82.73199,2.55334,26.954851
EPAM,-2.63215,4.34725,15.29242,5.56321,1.87,8.55644,27.00317,158.994,13.70482,15.4321,1.98,422.946,11.54682,17.53576,8.55644,8.58625,5.48641,9.94567,11.65263,14.23541,14.23541,3.10592,0.15754,3.20548
EFX,23.87078,8.03192,22.20767,0.53422,4.04,15.74295,22.13249,1119.1,35.5846,13.80282,4.36,2031.5,20.70217,13.91284,15.54263,16.53941,0.47753,9.55316,11.94052,19.65578,19.52403,49.54482,2.38781,98.19572
EQC,-12.38948,2.98046,25.33336,16.37819,1.62,45.57514,0.0,0.0,0.0,189.2857,1.66,299.974,27.95304,133.22752,45.57514,40.75976,16.37819,0.90536,0.93301,7.60468,7.02659,25.93452,39.640472,35.01566
EQR,0.0,147.56757,27.85626,0.13811,11.68,179.67403,0.0,0.0,0.0,394.91525,12.04,1619.575,40.26015,393.28403,172.15659,176.26624,0.13811,2.63175,2.74044,41.61638,40.41814,45.18405,147.56757,85.91217
ESNT,32.62442,24.57213,14.43288,7.61602,2.41,48.57657,36.45199,316.046,68.96683,40.11628,2.45,396.352,32.71634,41.48896,48.57657,48.60512,3.90751,11.63384,15.21558,18.0759,18.0759,6.9263,0.31641,7.44173
WTRG,3.14797,9.1434,10.42915,0.42665,1.32,28.56314,2.28097,456.572,55.688,15.78947,1.32,522.691,-10.72301,16.05233,28.56314,28.54098,0.33547,3.42,5.60061,13.09744,13.09744,50.59739,4.15008,102.41845
ESS,449.39423,130.63663,94.49667,0.29879,6.27,32.10821,0.0,0.0,0.0,79.65616,6.22,938.931,44.85344,78.77779,30.39217,29.82508,0.29879,2.54006,2.60727,6.71696,6.89357,46.74937,90.2644,88.41466
EL,7.13495,9.25987,9.71258,1.57624,2.96,9.95055,6.76966,2170.2,19.2672,4.96454,3.27,9081.0,13.04511,2.36018,9.89551,10.74159,0.98553,12.54975,19.70703,30.89632,30.95449,38.4556,1.03285,62.48432
EVR,31.35381,7.17597,13.45457,1.99739,2.43,10.19447,40.35266,312.018,21.41819,147.95918,2.9,1324.766,30.60352,150.86438,7.38116,7.80744,1.94572,11.42832,18.97438,20.84179,19.92718,21.59853,0.69162,27.54864
EG,7.95797,2.38626,197.44727,12.67792,23.68,17.31057,0.0,0.0,0.0,7.14932,23.4,1184.503,8.52548,1.88931,17.31057,16.80245,12.67792,3.20902,7.74476,12.70524,12.12035,7.27072,68.89604,7.8408
ES,3.85063,7.66243,33.80312,0.68094,2.96,12.43363,4.8479,2547.825,33.3523,7.24638,2.91,3768.667,-0.19041,7.26444,12.3352,12.10035,0.28748,3.65691,5.41193,8.94706,8.88718,49.73272,4.21997,98.93658
EXPD,7.00106,5.29714,10.25614,2.38575,2.36,7.09299,-6.58466,716.959,11.75721,-1.66667,2.38,897.589,7.56853,-5.77749,7.06468,7.07525,2.3277,15.59009,23.65133,24.36256,24.42386,0.0,0.0,0.0
XOM,21.06773,13.49351,40.33872,0.86939,1.88,4.24012,-24.85209,23244.0,11.76804,-51.16883,1.88,67869.0,3.36039,-51.45511,3.96926,3.97572,0.52586,0.17539,0.27078,4.63719,4.77698,19.74311,1.8397,24.5999
FMC,-1.26391,1.7842,14.64358,1.98109,1.81,7.47624,63.13601,666.9,20.31745,81.264,2.26,931.2,13.02325,-57.23926,6.37034,9.2186,1.4117,5.53742,8.68982,12.70074,12.58042,48.71333,2.83851,94.98244
FNB,0.0,71.81153,11.67789,0.80835,0.78,19.45698,24.272,437.169,49.77434,-9.30233,0.91,751.993,114.9156,7.0417,19.45698,21.36884,0.80598,1.26913,4.80805,7.67354,7.32212,54.19377,6.95956,118.31093
FICO,5.67666,5.39784,14.44409,1.08762,3.39,12.41814,6.11118,201.225,22.8313,27.92453,3.52,616.183,20.47917,26.52655,12.41814,12.43244,0.99039,8.64836,10.27668,24.76687,24.76687,56.09985,2.83762,127.78966
FDX,26.80539,7.76579,51.69575,1.49713,6.51,3.61362,24.5203,6165.0,12.24064,78.35616,7.49,14457.0,1.37695,73.33333,3.61362,4.10452,1.3469,5.31377,8.85058,12.64899,12.64899,50.15009,2.24931,100.60215
FRT,-3.53046,5.37052,27.3173,0.34271,3.5,32.27907,0.0,0.0,0.0,15.51155,3.14,556.549,49.80541,18.88079,31.16027,27.74933,0.34271,3.88751,4.19406,13.80532,12.51012,55.76849,43.19107,134.81091
FHI,33.64754,29.19444,5.83169,2.21339,2.03,19.37376,18.04786,342.883,29.98878,25.30864,2.01,846.905,20.10741,23.03321,18.2722,17.42419,2.12844,17.72732,24.52836,33.62497,34.48086,23.36888,0.55777,32.10056
FERG,-2.33229,7.5289,1.6112,1.47394,0.26389,3.43728,-6.78215,1409.274,7.35967,31.57895,0.31667,4770.9785,2.6646,162.60736,4.56688,3.97157,0.82136,6.41729,10.70702,16.92876,16.60966,39.66306,1.79567,65.73595
FNF,7.05645,18.61928,22.02752,1.84966,2.34,7.23774,13.36146,1612.0,16.86016,23.80952,2.41,5105.0,10.15976,23.33966,6.79845,6.85619,1.84966,5.34884,7.70431,11.06383,9.76436,27.49299,1.70347,39.80864
FAF,0.0,177.5161,27.36101,0.45185,3.09,6.16911,11.30323,600.669,10.78851,17.93893,3.1,3285.674,2.89911,19.05924,6.16044,6.15515,0.45185,3.66981,8.8341,11.89568,11.89318,19.63969,1.22645,24.43954
FHN,0.0,114.09137,9.90493,0.91491,0.94,17.40512,12.21389,656.697,47.92185,176.4706,0.96,1267.176,87.94286,164.37895,16.56847,16.30182,0.90952,1.41349,8.06884,9.95257,8.92519,42.39817,3.03198,73.60559
FE,1.76678,10.20105,14.10893,0.41398,-14.49,-42.41862,3.75254,4092.0,28.10054,501.9954,2.23,6522.0,0.35452,501.9954,-42.41862,6.52369,0.25456,3.22416,4.8573,-66.19869,-66.19515,78.32459,5.51124,501.9954
FLG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLO,0.70778,15.70933,5.80589,1.39991,0.78,4.17063,1.53859,446.782,11.37752,-12.35955,0.86,1900.026,6.66346,-13.43351,4.17063,4.56646,0.82872,6.7725,8.57796,13.35224,13.35224,44.69829,2.18913,80.82623
FLS,-10.69951,4.26555,12.45197,1.94978,1.01,3.39638,-29.61662,528.815,13.25189,-49.5,2.08,1236.798,10.21029,-50.51538,3.31927,6.79863,1.06056,5.28686,7.95319,8.06938,8.16182,48.9594,2.97008,95.92247
FLR,41.32918,13.11395,22.44173,1.47019,2.0,1.72011,-20.61851,889.156,4.67079,-29.82456,2.32,790.316,3.58265,-31.78356,1.47822,1.69609,0.95956,4.92081,9.26401,9.1923,10.30308,33.04118,1.79968,49.34553
FLUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,-43.74307,1.90532,7.33966,1.20137,1.15,3.03491,-11.86581,15947.0,10.50527,-37.5,1.78,16867.0,34.75684,-37.66445,3.02767,4.65872,1.06798,1.86983,2.59242,15.89981,15.8769,83.00001,8.96532,1429.6461
FBIN,9.57024,9.4653,15.39319,1.71476,2.61,8.27298,19.60061,778.6,15.61917,38.82979,2.78,1800.6,9.2532,31.1746,8.28903,8.60507,0.95183,8.19293,11.04908,17.13906,17.1234,37.71909,1.83804,60.56284
BEN,-5.2148,8.1088,20.92733,7.68815,2.94,26.55938,-21.52338,2465.5,37.25446,-10.6383,2.95,3047.2,24.0862,-15.16238,26.09096,26.02312,6.67405,9.14959,10.09967,14.52424,13.98068,14.19916,0.84502,16.62968
FCX,63.42525,16.3416,4.18754,2.44666,-2.96,-25.83951,220.86893,297.0,2.0027,220.86893,-2.14,4149.0,-10.46359,220.86893,-28.01079,-19.01902,1.48628,-3.6117,-5.17772,-56.17119,-34.73374,63.38791,53.96296,173.13385
FDP,0.8957,11.5389,34.95718,2.6039,4.33,5.62383,52.33969,351.6,8.7648,270.08548,4.67,461.4,3.32762,260.73718,5.61137,5.99632,1.17123,6.52456,8.44886,12.86359,12.64822,11.3389,0.66069,12.78903
GATX,-0.76433,6.04561,34.15562,1.18136,6.29,18.12734,0.8499,664.5,46.85187,34.11514,5.6,873.0,-16.77977,25.23137,18.12734,15.99098,1.05113,3.27956,4.13496,19.57068,19.57068,76.02463,6.42874,80.98186
GME,-34.34959,229.7865,5.0363,1.08047,0.945,4.30167,2.83688,812.0,8.67169,8.93372,0.9725,2918.3,5.68466,2.46757,4.30167,4.40355,0.34937,9.52373,16.83386,19.41813,19.41813,14.41145,0.43153,16.83806
GAP,2.54546,56.72172,6.41058,1.57199,2.23,5.82389,-15.47619,2201.0,13.93303,-22.29965,2.36,5754.0,6.24723,-27.09984,5.82389,6.14015,0.65168,13.29717,23.4121,33.28509,33.28509,40.48176,0.78646,68.01572
GRMN,-0.83145,5.70343,18.12639,2.89117,2.7,16.92185,14.14737,694.024,22.99109,12.97071,2.71,1688.525,11.82593,11.96488,16.92185,16.9511,2.09636,8.64186,11.53144,15.10585,15.10585,0.0,0.0,0.0
GD,4.78816,8.88565,36.29402,1.20248,9.87,9.76621,2.71727,4763.0,15.19153,8.70044,10.05,5665.0,4.68297,-0.33727,9.42494,9.76718,0.46279,8.30327,18.57264,28.203,28.203,26.15716,0.81629,35.42274
GE,-7.05328,3.17509,69.38154,1.17468,8.0,7.93229,23.31987,20460.0,17.09445,488.2353,8.32,24582.0,1.60668,1997.8906,7.37668,7.84206,0.94283,1.98572,3.28789,11.24016,10.34058,62.84911,6.65743,175.77654
GIS,-1.86774,12.05685,8.26106,0.78513,2.77,10.48596,4.48538,3454.6,20.85721,40.60914,3.05,5965.4,13.23914,38.98305,10.24808,11.0284,0.46432,8.14649,11.86869,34.19799,28.18497,57.81083,2.44049,158.86076
GM,20.14173,5.72825,29.224,0.8946,6.0,5.57038,29.58417,22063.0,13.26061,1.52284,6.39,19383.0,-3.11328,-2.68401,5.66595,5.91453,0.68228,3.58983,6.43639,22.5238,21.96261,65.75449,3.83574,192.00908
G,4.25799,4.26539,6.47227,1.67776,1.28,10.40733,0.79263,420.273,16.34823,17.43119,1.3,1016.416,5.99587,12.45408,10.49046,10.46076,1.41913,7.43465,9.82367,20.81695,20.61603,41.10575,2.14428,70.04107
GPC,6.37301,8.15729,21.51963,1.40156,4.59,4.48014,-3.85676,1217.259,7.93534,-0.86393,4.61,4599.607,4.26098,-2.61198,4.48014,4.47939,0.51399,7.86404,16.99864,21.67849,21.58892,21.4337,0.71883,27.28104
GNW,2.35842,0.32653,25.36918,3.19631,-0.5,-0.45745,-31.15672,738.0,8.88407,72.600296,-0.46,775.0,16.47556,72.600296,-3.33454,-2.75934,3.19631,0.42695,2.21759,-1.94754,-0.26113,24.28033,6.28591,32.06608
GBCI,0.0,42.418575,14.59483,0.73555,1.59,26.8303,9.63178,238.22,52.76529,3.24675,1.64,419.507,-6.75647,4.30908,26.8303,27.70852,0.72365,1.483,6.87475,11.04445,11.04445,43.38371,3.5926,76.62761
GLOB,17.88388,6.44925,6.01836,2.43324,1.01,11.10774,82.82486,61.005,18.89542,12.22222,0.98,131.698,8.39155,13.34155,11.11208,10.44241,2.32512,12.33337,16.94372,19.46297,19.45084,0.10394,0.00356,0.10405
GL,4.17599,4.66344,38.69205,0.55821,4.41,13.71387,1.71021,865.38,21.99394,8.35381,4.5,1087.644,30.59996,4.3026,13.97283,13.72441,0.55821,2.5902,9.50314,12.51599,12.51599,23.43264,1.61506,30.60395
GS,3.69986,0.12857,182.47348,1.46335,16.29,19.52288,-2.7039,17596.0,46.43479,34.18451,16.64,26976.0,5.56849,21.61762,19.52288,18.76797,0.94449,1.20516,1.96157,9.78455,8.47491,83.39155,24.93936,1960.2744
GGG,-3.29963,6.24266,3.42575,2.82812,0.23667,3.05982,2.16622,352.499,26.51778,-87.88396,1.21,710.869,15.2937,-88.23475,3.05982,15.18775,1.57294,14.51431,19.78582,6.72647,6.72647,35.41103,0.89248,54.82521
EAF,-21.63789,4.77648,0.0,2.94406,0.0,-24.85804,-2.3714724,-9.231,-2.10771,0.0,0.0,-30.239,22.09607,-2.3714724,-53.84998,0.0,0.93555,-4.18443,-5.11919,-15.68815,-15.68815,38.75959,-2.3714724,63.29087
GHC,6.87529,4.33278,439.91052,2.28503,29.8,6.82778,34.56575,396.428,15.97283,102.71349,24.01,1211.86,10.04449,102.71349,6.79281,5.37782,2.16835,4.36725,6.532,6.82048,6.8025,16.63094,1.2407,20.05132
GVA,22.96069,6.9025,22.36158,2.05496,1.42,2.63261,-8.68963,146.313,5.8185,-6.57895,1.41,301.37,-1.31604,-5.56006,2.2716,2.21805,1.27102,3.05204,4.46599,6.62198,7.38546,20.93557,1.66967,26.47912
GPK,7.86817,12.27853,3.36965,1.42973,0.71,5.30467,2.34104,738.8,17.18899,1.42857,0.73,801.0,5.41169,-0.91265,5.30467,5.45025,0.62311,6.20097,8.88152,21.12872,21.12872,67.07081,2.9127,203.68198
GDOT,62.75446,5.34164,13.53578,1.05479,0.8,5.78763,9.56181,125.09,17.40325,11.11111,0.81,717.019,11.30959,8.29103,5.78763,5.58219,1.02129,2.28048,4.98672,6.17645,6.17644,12.83574,0.80491,14.72592
GBX,18.61357,12.50519,30.99844,2.62523,5.73,10.62965,4.26212,454.856,16.97525,-3.37268,6.28,551.437,8.18155,-4.98828,6.83752,6.83329,1.27117,13.53061,19.16555,22.79975,30.29533,23.01408,0.66828,29.89388
GEF,-1.11469,8.27899,19.8234,1.39609,1.57,2.27163,8.70759,435.7,13.10928,4.66667,1.97,684.9,8.44077,4.17246,2.25358,2.83432,0.76289,5.95753,9.03915,7.63118,7.36729,50.9053,2.35529,107.13018
GES,-2.41745,10.07818,12.14871,3.1684,0.96,4.03794,-11.6755,88.177,4.198,-13.51351,0.96,787.43,3.57797,-13.4493,3.89682,3.85124,2.04195,0.69634,1.01965,7.82391,7.96225,0.60812,0.07192,0.61496
FUL,-3.72192,5.85221,18.70477,2.07035,2.42,5.93821,3.48065,277.562,13.25128,41.52047,2.47,606.35,6.02435,43.20258,5.92608,5.91214,1.32101,6.09309,7.69095,13.70977,13.66782,42.81372,2.54234,75.20839
HCA,-1.06979,7.08323,-19.70659,1.55742,7.3,8.27187,3.74889,8164.0,19.67703,46.29259,7.14,15660.0,6.46632,35.74448,6.96553,6.6012,1.1193,11.65003,15.43788,1148.2859,1148.2859,121.88168,3.84321,1148.2859
HEI,11.36277,7.17137,7.33032,2.72465,1.17248,12.7992,19.49679,331.22,24.06671,16.24366,1.22368,515.492,12.72475,17.11706,11.34904,11.64299,1.14346,8.98997,11.4772,17.61655,16.52617,28.54198,1.38345,43.73607
DINO,36.14459,25.35128,26.3971,2.63195,-1.48,-1.81236,-42.33124,917.224,8.70587,94.85701,1.01,1040.459,-0.48505,94.85701,-2.4721,1.68818,1.55304,3.8866,4.81511,-5.24324,-3.43681,29.65505,2.43685,42.15661
HNI,-5.74054,9.32013,11.35695,0.93434,1.88,3.88647,2.17297,243.516,11.05138,-18.96552,2.68,849.613,4.80055,-18.83512,3.8837,5.40187,0.57824,8.87913,16.65739,17.50834,17.50737,29.93136,0.87886,42.7172
HPQ,-74.73128,4.73038,-2.27149,0.98192,1.53,5.52676,-68.9439,3864.0,8.01028,-38.30645,1.47,8998.0,7.70321,-45.19104,5.17434,5.27199,0.68572,3.2489,7.91744,22.32924,21.97675,231.9647,1.76915,563.60205
HAL,-26.2366,3.43912,10.8649,2.90256,-6.69,-36.30012,-47.22022,2193.0,13.80374,138.7502,-3.12,870.0,25.48625,138.7502,-36.27494,-16.90892,1.98533,1.34888,1.63768,-46.32705,-46.24143,56.7102,5.64387,131.00127
HBI,19.65868,8.06667,3.23199,2.05776,1.4,8.90692,5.4153,1017.343,16.8764,32.07547,1.86,2315.427,8.80583,25.77258,8.94765,11.77988,0.79506,9.12214,12.8872,42.95751,42.95751,75.35591,3.67865,159.7991
THG,2.83613,1.15353,67.39387,20.12187,3.61,3.15621,-29.16182,365.1,7.38202,-51.1502,4.97,704.3,2.62217,-53.21267,3.13599,4.30094,20.12187,1.49226,5.72517,5.47537,5.47537,21.58127,2.15393,27.52056
HOG,2.62409,2.57229,10.91321,1.3463,3.83,11.54288,-5.71442,1432.247,23.88488,3.79404,3.85,2110.931,13.75444,-7.98224,11.54288,11.53602,1.1107,7.68741,8.75464,36.81908,36.81908,77.99933,4.75307,165.41806
HIG,1.14211,0.53454,45.20135,1.26828,2.27,4.93148,-47.66681,1200.0,6.60466,-42.23919,2.33,4916.0,6.46087,-46.73008,4.93148,4.97188,1.26828,0.28056,2.77474,5.18744,5.18744,23.84664,4.41083,31.31397
HE,0.0,65.65379,19.03385,0.90942,2.29,10.50745,6.71308,552.921,23.22559,52.66667,1.74,578.521,19.52302,54.63352,10.50745,7.90108,0.90942,1.87869,5.51412,12.52486,12.31343,46.30166,3.27648,86.22548
DOC,-73.02643,0.47433,11.85178,1.56057,0.77,17.47928,0.0,0.0,0.0,90.424866,0.89,1381.074,277.5268,90.424866,29.32501,19.42414,1.56057,2.44468,2.53058,4.86181,4.77027,60.73369,90.424866,154.67123
HL,48.86583,38.48189,3.74362,2.37986,0.18,10.76651,159.37837,242.926,37.60715,43.655838,0.18,307.632,5.25757,43.655838,10.76651,10.76773,1.79591,3.33739,3.9797,4.9347,4.93456,25.73987,2.11151,34.66176
HP,-36.12956,4.41162,42.20031,4.76398,-0.5,-3.26247,-54.24759,581.525,35.80308,60.97786,-0.39,725.427,25.13953,60.97786,-3.49876,-2.59313,4.09683,-0.15251,-0.20347,-1.12049,-1.12049,9.7342,0.84579,10.78393
HLF,0.57225,64.02853,1.05424,1.84776,1.51,5.79271,-1.29058,741.9,16.52928,-23.92947,2.4,2361.2,8.4749,-23.32645,5.79271,8.87621,1.15515,15.95186,25.04124,157.31393,157.31393,88.06106,1.95161,157.31393
HRI,1.91105,5.35123,11.22615,1.53026,-0.7,-1.26704,-15.48774,479.1,30.81425,45.37572,0.59,351.4,-5.32223,45.37572,-1.26704,1.07329,1.36558,1.52472,2.11168,-1.49838,-1.49838,87.35271,4.58005,45.37572
HSY,-2.95323,12.60563,3.70233,0.95147,3.34,9.62442,-5.81684,1578.49,21.21575,43.96552,3.68,3227.645,10.1549,40.37286,9.67778,10.59156,0.46,15.18199,22.67895,80.72907,76.37516,78.2637,1.88799,227.94885
HES,10.97993,5.3296,45.91452,1.8996,-19.92,-127.59345,-42.01989,1108.0,23.26754,200.62704,-7.13,3598.0,-5.15015,200.62704,-128.76942,-46.4004,1.66948,-6.40561,-8.14063,-36.15673,-33.76306,30.388,6.1426,43.65339
HPE,-14.17598,4.70904,18.87259,1.28343,1.82,6.30649,-2.00756,7517.0,14.99711,34.81482,1.78,9773.0,12.30124,28.44372,6.30649,6.09042,1.10674,2.9062,4.80384,9.7287,9.66135,33.8663,2.14713,51.20883
HXL,4.95727,8.35822,13.62035,2.23244,2.65,12.4632,10.90998,453.4,22.62136,8.60656,2.62,564.6,-1.07457,5.31197,12.4632,12.13072,1.03273,9.81092,12.1995,20.60631,20.60631,35.6175,1.51897,55.32171
HTH,8.58926,0.23791,18.98146,1.37565,1.48,8.48829,9.00611,373.359,21.42148,-29.1866,1.86,1643.876,-32.49468,-30.84708,8.37067,10.50143,1.10761,1.66523,5.88154,8.08845,8.19034,51.15451,5.25803,104.72718
HLT,13.73134,10.8594,17.91147,1.32526,1.05,3.12098,10.03642,2719.0,23.31304,-75.35211,3.06,1691.0,12.61682,-75.21368,2.9838,8.63191,1.05812,4.89389,7.66383,5.85661,6.16949,64.89406,3.97646,184.85211
HOMB,0.0,55.98214,9.45021,0.98978,1.26,33.83309,23.27182,346.31,66.1417,24.75248,1.28,474.401,1.77157,28.18183,33.83309,34.32757,0.98769,2.17655,7.40977,14.01889,14.01889,52.83899,4.29475,112.03956
HD,27.35849,52.47125,5.04473,1.35662,5.46,7.91807,11.8407,13592.0,15.3549,15.92357,5.48,30265.0,8.39043,10.46493,7.91807,7.9056,0.3278,18.03443,27.47461,89.64062,89.64062,77.14162,1.5682,1927.9878
HMN,6.49588,5.17169,32.15262,23.689198,2.02,7.51053,-20.79821,119.327,10.69909,-8.18182,2.04,299.152,5.33671,-10.39451,7.51053,7.52822,23.689198,0.68103,4.59999,6.54761,6.54761,16.04013,2.07169,19.10452
HRL,-2.37399,15.91183,8.41654,1.92738,1.64,9.351,16.44093,1418.169,14.89169,29.13386,1.68,2158.175,8.56117,29.72855,9.34612,9.33725,0.97298,12.85183,17.59451,21.07579,21.07035,5.31756,0.17628,5.6162
HWM,1.45833,12.81696,11.53197,2.14333,-2.58,-8.56866,-1.79411,2299.0,18.5493,238.24347,1.1,2698.0,7.17686,238.24347,-7.59238,3.88981,1.20553,2.58117,4.03159,-12.46113,-11.02117,61.12665,3.51631,157.24567
HUBB,15.62991,7.30098,28.68256,2.63111,5.24,8.49595,1.03766,603.7,17.22298,9.85325,5.69,1132.6,8.61221,5.66174,8.35901,9.00933,1.66011,9.51928,12.84569,17.57965,17.76744,38.26485,1.64602,61.98229
HUM,-13.04348,33.18152,71.56492,2.0698,4.07,1.11775,1.62934,2863.0,5.2119,-51.77725,7.22,9372.0,4.10985,-51.88088,1.11775,1.96331,1.77717,5.98292,10.25032,5.839,5.839,27.69168,1.42927,38.29668
