,IQ_ACCT_RECV_1YR_ANN_GROWTH_CS,IQ_AR_TURNS_CS,IQ_BV_SHARE_CS,IQ_CURRENT_RATIO_CS,IQ_DILUT_EPS_EXCL_CS,IQ_EARNING_CO_MARGIN_CS,IQ_EBITDA_1YR_ANN_GROWTH_CS,IQ_EBITDA_CS,IQ_EBITDA_MARGIN_CS,IQ_EPS_1YR_ANN_GROWTH_CS,IQ_EPS_NORM_CS,IQ_GP,IQ_LFCF_MARGIN_CS,IQ_NI_1YR_ANN_GROWTH_CS,IQ_NI_MARGIN_CS,IQ_NI_NORM_MARGIN_CS,IQ_QUICK_RATIO_CS,IQ_RETURN_ASSETS_CS,IQ_RETURN_CAPITAL_CS,IQ_RETURN_COMMON_EQUITY_CS,IQ_RETURN_EQUITY_CS,IQ_TOTAL_DEBT_CAPITAL_CS,IQ_TOTAL_DEBT_EBITDA_CS,IQ_TOTAL_DEBT_EQUITY_CS
IDA,29.5278,9.32234,55.52073,1.26449,5.11,15.7885,-1.57381,497.255,30.247,5.36083,5.11,537.513,-1.29742,5.47017,15.75335,15.74607,0.77984,2.77199,4.2229,9.45936,9.456,43.80615,4.41252,77.95542
ITW,11.65493,5.30095,10.12459,1.40583,9.77,19.04344,8.05248,4200.0,26.36204,14.80611,8.93,6503.0,11.12149,12.62064,19.04344,17.3533,0.8926,15.04016,21.01353,90.39178,90.36486,72.01486,1.89262,257.33246
IMAX,4.81957,0.99462,4.86353,17.86377,-0.4,-6.60794,19.35894,46.957,15.61045,18.729063,0.02,157.328,16.81035,18.729063,-7.57966,0.37682,16.25982,0.65507,0.87253,-7.36151,-5.22983,45.80133,5.93469,84.69181
IRT,0.0,49.66451,16.05188,0.27639,0.53,19.26365,154.3832,144.945,23.14099,29.26829,0.51,370.048,45.47081,162.95499,18.71923,18.07313,0.27639,0.87181,0.89341,3.31332,3.26992,41.34759,18.17963,70.49598
IR,18.1494,5.37357,22.69907,2.36995,1.44,10.02823,25.27389,1315.0,22.22673,16.12903,1.59,2325.6,12.82685,7.50222,10.22092,10.8924,1.67599,3.68561,4.45781,6.47898,6.47411,23.68217,2.18449,31.03098
NGVT,38.44311,8.37921,18.72168,2.23723,5.5,12.68357,8.6618,446.6,26.76977,86.44068,6.04,571.0,3.59947,79.1702,12.68357,13.82252,1.07611,8.21487,10.11891,30.84323,30.84323,68.67205,3.42745,219.20378
INGR,26.254,7.49623,47.90392,1.75824,7.34,6.31764,12.57078,994.0,12.50944,324.27747,7.78,1494.0,-1.76347,320.51282,6.1918,6.4817,0.87673,6.68784,8.59672,15.75156,15.68015,45.4422,2.69316,84.63484
VATE,17.00929,4.24942,-15.28551,1.28571,-5.26205,-2.5652,114.52703,63.5,3.87834,26.955801,-4.46778,221.4,-2.28959,26.955801,-2.19263,-2.13003,1.21285,1.19272,1.81382,26.955801,26.955801,103.9169,12.36693,26.955801
IIPR,39.52462,18.07247,69.63443,5.00412,5.52,55.22582,0.0,0.0,0.0,21.31868,5.57,265.839,65.91312,35.4382,55.22582,54.4838,5.00412,4.70089,5.03101,8.70866,8.64038,13.3923,32.94394,15.46318
INVX,15.88926,1.64759,25.61455,8.5956,0.01,0.12235,10.888152,19.61,5.41608,10.888152,0.28,158.117,-15.69721,10.888152,0.12235,2.64765,6.08724,-0.61846,-0.68804,0.05,0.05,0.56846,0.25507,0.57171
NSP,22.61728,10.64843,2.14554,1.11712,4.64,3.01996,37.29682,290.899,4.89826,45.91195,4.7,1011.0,5.49109,44.54384,3.01996,3.01643,1.06286,8.24816,32.00865,77.255684,77.255684,84.55459,1.52951,77.255684
INSP,79.13924,8.54981,17.09901,8.66264,-1.6,-11.00413,16.945404,-45.734,-11.21327,16.945404,-1.59,341.741,4.30492,16.945404,-11.00413,-10.94369,8.3784,-6.91776,-7.74586,-12.38001,-12.38001,1.75725,16.945404,1.78868
IBP,23.50787,6.91581,17.43443,2.69587,7.74,8.36858,56.99886,425.996,15.95584,93.01746,7.45,827.8,5.94914,88.1293,8.36858,8.01075,2.00048,12.19908,14.98685,49.08677,49.08677,65.71714,2.22066,191.69096
IIIN,20.21438,11.05664,20.00945,5.35708,6.37,15.11928,69.15732,175.384,21.21156,86.80352,6.37,197.31,-4.18823,87.67603,15.11928,15.0361,2.0762,23.31977,28.93533,36.14173,36.14173,0.40096,0.00895,0.40257
ICE,-3.22848,8.1077,40.61896,1.05213,2.58,15.54587,4.42983,4762.0,49.41885,-64.06685,3.02,7292.0,31.09174,-64.36668,15.00623,17.51951,0.06112,1.20249,5.96449,6.36794,6.58331,44.75754,3.87253,81.02017
IFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.89819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,-2.92014,4.0309,24.21829,0.92423,1.95,2.91261,-3.14028,12677.0,20.94333,-62.57198,6.73,32688.0,15.35644,-71.46091,2.70775,10.03623,0.77613,3.79613,6.55349,8.73057,8.59644,71.03758,4.26063,245.27496
IFF,-4.617,6.68099,69.35772,1.99356,-7.32,-14.98392,1.66945,2436.0,19.58199,307.07864,2.93,4151.0,6.33139,307.07864,-15.04019,6.00603,0.71137,2.09319,2.50072,-9.65279,-9.5602,39.57023,4.7775,65.69945
IGT,-21.32025,4.21867,7.17806,1.15314,1.35,9.79882,-0.77193,1414.0,33.46746,335.48386,1.09,1197.0,24.47633,-42.94606,6.50888,5.20685,0.96212,5.34935,6.89385,20.28772,20.96203,75.37332,4.28359,135.21765
IP,4.1116,6.0895,24.25746,1.354,4.74,8.2274,9.83481,2859.0,13.5107,65.73427,3.49,6018.0,4.75875,-14.15525,7.10742,5.99506,0.9138,4.62304,6.73903,19.80773,19.80773,48.85023,2.83841,95.5043
INSW,170.575,4.35741,30.28749,2.49667,7.77,44.86026,3173.8425,534.553,61.82198,223.36264,8.04,580.904,5.10313,223.36264,44.86026,45.91642,2.43251,10.68509,10.91269,29.19217,29.18576,41.93889,2.01035,72.23233
IPG,-2.38296,1.45766,9.43829,1.03426,2.37,8.74925,1.56015,1757.6,16.08375,-0.83682,2.6,2125.9,2.57108,-1.55332,8.58361,9.31478,0.99685,4.78529,11.11857,26.15035,26.01951,54.75658,2.57829,122.27739
IPI,-24.49095,10.86371,56.35861,3.51254,5.37,21.39421,119.1959,143.604,42.54076,-71.22187,5.54,141.408,-2.75145,-71.09281,21.39421,21.58442,1.06443,8.67562,9.77285,10.4782,10.4782,0.53054,0.02656,0.53337
IVZ,0.0,154.90419,24.63303,1.1964,1.49,15.3003,-23.52148,1474.2,24.37137,-50.16722,1.41,1990.9,6.99073,-43.50841,15.22095,10.66434,0.81594,2.56016,3.08673,8.11604,5.52191,33.69317,5.80532,54.01711
INVH,0.0,102.39046,16.83212,0.63993,0.63,17.26706,13.59952,622.205,27.92016,40.0,0.63,1354.228,36.58658,46.63058,17.2011,17.23819,0.5911,2.0681,2.13175,3.81629,3.81699,42.99837,12.51595,75.43359
IRM,22.20634,4.77788,2.18914,0.80683,1.9,11.01481,12.14698,1773.877,34.75754,22.58065,2.35,2914.454,2.56807,23.71335,10.91355,13.39078,0.69217,4.27535,4.90727,74.63132,67.67042,94.7788,7.49032,222.09099
SJM,-1.68634,15.11508,76.46302,1.02934,5.83,7.89734,-13.18095,1595.3,19.94399,-25.16046,7.15,2721.2,8.2441,-27.91282,7.89734,9.64489,0.38365,4.59814,5.76679,7.76765,7.76765,36.16059,2.89024,56.64304
JBGS,-6.37239,2.653,23.52264,1.15122,0.7,16.30709,0.0,0.0,0.0,26.222551,0.72,300.995,41.99919,26.222551,14.06414,14.11564,1.11466,0.17656,0.18475,3.05016,2.97409,43.32324,26.222551,89.99459
JBTM,16.52174,5.99917,27.12552,1.39987,4.07,6.03416,7.50298,270.8,12.50231,10.2981,4.61,529.4,1.19979,10.38851,6.03416,6.81071,0.74324,5.01799,7.08979,16.20382,16.20382,54.21642,3.77253,118.41892
JELD,9.36651,8.87563,8.57813,2.15554,0.53,0.89151,-23.45726,309.708,6.03816,-69.18605,1.0,784.52,-1.95681,-72.91408,0.89151,1.68397,1.06571,3.09622,4.14498,5.84085,5.84085,72.69108,6.21858,266.1807
JPM,0.0,8638.024,90.2879,0.76327,12.09,24.33976,-13.49093,75974.0,49.08135,-21.28906,12.1,122306.0,-79.97256,-22.05073,24.33976,23.18349,0.76166,1.16278,5.08458,14.3742,12.84864,65.32324,7.24837,188.3776
JBL,25.41677,7.17642,18.08936,1.01541,6.9,2.97509,20.16461,2336.0,6.97772,50.65502,7.18,2632.0,-0.10305,43.10345,2.97509,3.02831,0.48806,4.84933,14.75201,43.42708,43.40815,60.33004,1.59632,152.07994
J,9.80078,4.58684,47.56977,1.45254,4.98,4.79429,8.25248,1416.79,9.49411,59.61539,5.38,2605.036,4.18982,35.01017,4.3158,4.63865,1.40258,4.76109,6.52967,10.73443,10.70265,38.20594,2.93995,68.2343
JHG,0.0,88.192825,26.3679,3.62785,2.23,12.45689,-42.30415,563.4,25.56725,-37.88301,2.52,1411.4,18.6167,-40.13824,16.89962,18.49174,3.4249,5.18789,6.54769,8.26857,5.82611,8.02401,0.71175,9.19177
JEF,-37.89436,0.59187,45.25205,1.60041,3.06,11.43609,-36.69681,2189.487,32.03129,-50.08157,2.49,4323.688,-14.96503,-53.08937,11.49079,9.0114,0.91264,2.2493,3.15187,7.55726,7.38962,73.107,12.94596,272.0125
WLY,6.54393,6.47344,20.4917,0.56824,2.62,7.12022,2.94849,398.457,19.12966,-0.38023,3.02,1445.159,11.23641,0.03575,7.12022,8.0844,0.44634,4.01081,6.55835,13.28006,13.28006,45.14686,2.35946,82.30496
JNJ,5.7384,6.03906,29.38632,0.9909,6.73,18.8966,0.82999,32436.0,34.16366,-13.82843,8.66,55394.0,19.99002,-14.06744,18.8966,23.94514,0.71107,8.61745,14.19592,23.79017,23.79017,34.05288,1.22269,51.63663
JCI,-1.51434,4.5416,23.62142,1.03968,2.19,6.81055,-6.70865,3407.0,13.46694,4.28571,3.08,7090.0,6.87873,-6.41417,6.05558,8.4746,0.70184,3.85197,5.83375,9.05705,9.53119,37.01546,3.00176,58.76911
JLL,10.59608,4.85397,126.73445,1.11123,13.27,3.80307,-10.75277,1201.0,5.75685,-28.15376,15.39,11211.8,1.94929,-31.93636,3.13727,3.57439,1.0475,3.91053,6.63487,10.72441,12.623,33.78949,2.61307,51.09158
JNPR,23.42116,4.7722,13.85909,1.73991,1.43,8.88478,12.57092,754.0,14.2232,88.1579,1.4,2958.3,0.0,86.38702,8.88478,8.50638,1.12444,3.7163,5.44348,10.71429,10.71429,28.30089,2.34271,39.47174
KBH,18.30884,240.7972,43.58608,8.27618,9.09,11.82927,55.21792,1087.345,15.75,51.24792,9.39,1740.23,-1.92081,44.60766,11.82927,11.81418,0.90683,10.56053,12.85254,24.45009,24.45009,33.76388,1.71619,50.97502
KBR,0.0,8.02936,11.8677,0.95936,1.26,2.92505,0.38388,523.0,7.9677,950.0,1.63,828.0,4.75701,955.55554,2.89458,3.45171,0.88248,4.60051,7.26315,11.49078,11.52115,55.06608,3.82409,122.54902
KKR,19.1096,0.12952,19.29257,2.34137,-1.21,-14.07223,-94.80876,770.381,10.59178,172.75412,-1.09,3101.899,-170.47711,172.75412,-11.56449,-11.23219,2.33711,0.1612,0.44622,-5.08592,-1.83103,45.18598,57.41802,82.66937
KREF,17.35923,0.06429,22.7427,5.58122,0.23,8.54814,7.94987,272.364,61.93188,-89.59276,0.21,80.281,-237.55057,-72.22469,8.66411,3.22578,5.58042,2.34707,2.36553,2.59843,2.56344,79.68614,22.63276,9.0242605
KAI,15.38523,6.6763,56.00899,1.94607,10.35,13.45471,21.20646,188.03,20.78279,43.55062,9.17,389.337,6.03721,43.88825,13.36607,11.81194,1.05368,8.38561,11.00641,19.86032,19.93634,25.41914,1.1883,34.08266
K,17.22449,11.51071,11.53014,0.65932,2.79,6.28142,-3.81245,2195.0,14.33235,-35.56582,3.0,3816.0,5.75171,-35.48387,6.26836,6.67973,0.32052,5.85224,9.13687,25.062,22.39814,62.10809,3.26697,163.90857
KMPR,-7.46665,3.12361,38.22697,105.52896,-4.72,-5.43143,57.30298,-226.6,-4.0862,57.30298,-3.87,1091.3,-0.49635,57.30298,-5.43143,-4.45418,99.05792,-1.31495,-5.7647,-9.33823,-9.33823,37.39719,57.30298,59.73723
KMT,-2.50838,6.72735,15.39984,2.10998,1.72,7.46357,31.22087,353.055,17.54349,164.61539,1.79,653.477,6.30118,165.68504,7.18639,7.40494,0.78438,5.28166,6.9629,11.2016,11.29564,33.93554,1.87869,51.36732
KW,10.299,2.43737,9.95348,2.59144,0.47,18.87037,164.72263,186.1,34.46296,-79.01786,0.31,418.4,-94.69444,-71.64044,17.35185,7.85913,2.54336,0.10218,0.11105,6.56645,5.34305,73.58074,30.08705,278.51175
KEY,0.0,458.10138,11.73653,0.78423,1.92,23.50554,-19.73455,3689.0,45.37515,-26.71756,1.94,6743.0,-283.06735,-26.97143,23.57934,22.05737,0.77797,1.22588,6.25449,14.43517,12.37815,68.58377,7.96178,218.30682
KEYS,23.12925,6.60976,23.37207,3.00924,6.18,20.73801,12.68222,1546.0,28.52399,29.2887,6.4,3450.0,11.68589,25.72707,20.73801,21.25461,2.12935,10.43832,13.82863,28.29453,28.29453,32.65901,1.3053,48.49796
KFRC,1.57318,6.39756,8.88857,2.11332,3.68,4.4092,9.58272,123.217,7.20245,3.9548,4.38,501.107,3.38186,0.33787,4.4092,5.13434,2.05163,16.58328,27.73306,40.70706,40.70706,20.35199,0.37784,25.55242
KRC,12.55371,2.46127,46.51899,1.77363,1.97,23.61707,18.75344,365.035,33.22269,-63.24627,1.98,775.93,41.00695,-62.96789,21.17084,21.04914,1.77363,1.90854,2.04567,4.27715,4.5666,43.6054,12.02074,77.32194
KMB,2.65096,9.77471,1.62092,0.78116,5.72,9.71995,-5.71823,3413.0,16.91698,6.91589,5.65,6219.0,8.34511,6.61522,9.58612,9.44887,0.3691,9.2824,16.83423,457.60577,227.89076,90.30757,2.61529,457.60577
KIM,18.18564,5.44775,15.38518,2.22791,0.16,6.17578,0.0,0.0,0.0,-90.0,0.17,1196.777,40.48219,-85.07498,6.79274,5.64227,2.22791,2.33279,2.43381,1.29773,1.15321,42.81926,54.358334,75.60546
KMI,0.0,602.6598,13.6772,0.54877,1.12,13.67188,-6.83863,6212.0,32.35417,43.58974,1.12,7290.0,11.33659,42.82511,13.27083,13.17167,0.38009,3.582,3.87876,8.27743,8.19864,49.96962,5.16339,99.87856
KFS,51.98206,12.96882,0.67577,105.65397,1.25,26.67989,22.4522,23.31,20.63946,37.30788,0.35,67.249,20.45407,37.30788,21.88969,7.11566,105.65397,2.76851,4.84091,37.30788,163.4278,82.36387,4.43196,37.30788
KNSL,68.17099,3.14967,32.2831,8.17308,6.88,19.4231,5.44812,202.569,24.72766,3.92749,6.97,155.874,0.68622,4.22838,19.4231,19.41169,8.17308,5.23406,14.84114,22.02599,22.02599,20.79769,0.96632,26.25894
KEX,15.65899,6.17898,50.79335,1.8869,2.03,4.40833,34.83653,391.75,14.06767,61.215965,2.11,723.813,2.23615,61.215965,4.39145,4.54906,1.05659,2.17166,2.78256,4.12504,4.13758,29.2376,3.21175,41.31798
KRG,48.00567,9.45244,17.1841,0.45087,-0.06,-1.51499,0.0,0.0,0.0,40.914703,-0.05,590.19,71.3794,40.914703,-1.57507,-1.36537,0.45087,0.54885,0.58289,-0.3287,-0.31131,44.57952,40.914703,81.5896
KNX,-8.14741,8.28886,43.21559,1.67065,4.73,10.38042,12.84316,1659.986,22.34593,6.29214,4.76,2410.725,6.07632,3.75806,10.38321,10.39711,1.47089,5.78606,7.01363,11.44556,11.42504,23.09768,1.25846,30.03509
KN,-8.11733,5.4369,10.90165,3.65691,-4.69,-56.24428,-16.6849,152.3,19.91631,10.604569,-0.24,227.0,5.55937,10.604569,-56.24428,-2.87799,1.84561,4.21883,4.69591,-35.07584,-35.07584,6.09987,0.42351,6.49612
KSS,0.0,526.2544,35.58015,1.52861,6.32,4.82684,188.1007,2518.0,12.95734,526.2544,7.46,7996.0,8.09705,526.2544,4.82684,5.60469,0.54078,6.90994,8.98165,19.03216,19.03216,59.27835,2.6946,145.56963
KOP,17.99781,9.93977,19.23614,1.96543,3.0,3.22141,5.54032,192.4,9.71472,-23.07692,3.02,344.6,2.08975,-25.58685,3.20121,3.19871,0.76852,5.05069,6.56956,15.88089,15.67953,69.17782,4.70114,224.4417
KFY,31.53925,5.08849,29.03452,1.78818,5.98,12.51563,117.38472,541.501,20.48459,186.1244,6.16,766.518,15.42596,185.14513,12.34596,12.30553,1.68402,9.16222,14.51078,22.42458,22.67332,27.84531,1.10435,38.59114
KOS,-43.63532,16.80366,1.72812,0.81623,0.48,10.08976,39.57901,1157.244,51.53947,161.52621,0.49,1840.005,6.08694,161.52621,10.08976,9.93694,0.52789,8.6521,13.27334,34.40188,34.40188,74.03224,1.9409,285.09293
KR,2.63897,76.41341,13.00138,0.74582,2.17,1.20823,11.60117,6503.0,4.71615,-33.63914,2.5,31333.0,3.24067,-35.97679,1.20025,1.34892,0.28984,4.7047,7.66382,17.39542,17.55625,68.43215,3.14317,216.77803
KRO,-33.14832,7.13436,8.30125,3.80227,0.9,5.41395,-15.92466,196.4,10.17511,-8.16327,0.88,391.1,2.47254,-7.44021,5.41395,5.26578,1.79033,4.58236,6.59045,11.43701,11.43701,31.80393,2.27291,46.63602
LHX,4.2302,4.10935,97.17697,1.16932,5.49,6.2185,-5.72837,3061.0,17.94045,-39.60396,10.45,4927.0,11.08824,-42.47021,6.22436,11.74722,0.89301,3.87276,4.91281,5.62858,5.5926,29.80287,2.58314,42.45597
LCII,-32.99748,19.5008,54.84979,3.30115,15.48,7.58523,32.25344,680.354,13.06578,36.74912,15.51,1273.289,6.67073,37.26815,7.58523,7.55731,0.62132,10.54211,12.93087,31.9315,31.9315,49.92551,2.0238,99.70246
LXP,11.39517,4.77588,7.74279,1.54334,0.38,34.4678,0.0,0.0,0.0,-71.64179,0.39,262.198,57.57173,-70.26432,33.73837,32.36649,1.53259,0.90525,0.94096,5.10746,4.93158,38.75774,18.266304,63.28595
LZB,30.22583,8.2609,18.81513,1.4086,3.39,6.46331,22.134,228.873,9.71113,47.3913,3.12,879.794,1.97055,40.91264,6.36525,5.82787,0.87166,6.37114,9.89364,18.93887,19.01998,34.41639,1.87927,52.47712
LH,1.31283,4.96249,114.47392,1.50236,13.97,8.60803,-32.92307,2763.1,18.57322,-42.72243,18.16,3708.9,7.85023,-46.19526,8.59795,11.12051,1.11983,6.56504,8.05368,12.55867,12.54906,38.35921,2.2782,62.34673
LADR,10.54107,0.14336,12.12112,10.726,1.13,31.09622,0.0,0.0,0.0,151.11111,1.14,278.038,-32.37864,151.61353,26.75304,26.65637,10.726,3.73669,3.82513,9.3549,10.8497,73.5375,46.026707,277.89322
LW,21.91333,10.06853,2.50224,2.37391,1.38,4.90132,-6.76015,631.7,15.41145,-36.11111,1.66,832.0,1.97584,-36.78414,4.90132,5.89256,1.39079,6.65333,8.4384,47.77078,47.77078,88.78903,4.51971,72.27643
LVS,20.0,20.54054,5.0782,1.72834,-1.4,-36.86603,-23.48178,378.0,9.04306,145.86789,-1.32,2585.0,54.26136,145.86789,43.82775,-24.12632,1.6858,-2.11708,-2.40781,-36.27701,-52.2019,81.53908,42.71958,145.86789
LAZ,-18.99346,3.87454,6.47411,1.66224,3.51,13.89008,-26.53326,648.092,22.93615,-24.19007,3.98,2491.492,-5.37862,-32.29665,12.65262,13.47459,1.64069,5.82412,10.28351,46.6829,26.95779,63.66817,3.40392,142.30902
LEA,11.65625,6.0762,79.19699,1.34805,5.47,1.9563,1.76082,1415.9,6.7774,-11.63166,8.76,1545.3,2.02409,-12.35625,1.56858,2.50219,0.91483,3.9106,6.53435,7.03053,8.4804,40.90726,2.36161,69.22551
LEG,-1.77419,8.37543,12.3733,2.02252,2.27,6.02133,-9.96315,659.7,12.81792,-22.78912,2.28,976.8,6.578,-23.01193,6.01939,6.02926,1.02417,5.75004,7.67213,18.84027,18.83891,58.2139,3.46627,139.314
LDOS,7.35496,6.34325,31.37956,0.92298,4.96,4.81384,-1.41509,1463.0,10.16255,-5.88235,5.44,2084.0,5.98691,-9.03054,4.75827,5.17699,0.76843,5.3642,7.01968,15.94878,15.93653,56.35215,3.84142,129.10635
LC,87.65264,0.287,10.92752,1.07886,2.79,22.81468,44.39806,218.932,17.24239,1450.0,1.41,536.367,74.98786,1459.1227,22.81468,11.4986,1.06194,1.69934,7.48542,28.75948,28.75948,15.13076,0.94812,17.82832
LEN,23.74205,22.4373,83.15966,6.73512,15.72,13.80565,31.59345,6874.721,20.41733,10.16118,15.84,7202.144,4.77038,4.15371,13.70355,13.63432,1.44829,11.91784,14.5942,20.54515,20.55193,20.7788,0.92483,26.22884
LII,19.71277,8.44986,-5.72597,0.93783,13.88,10.53535,11.1044,735.4,15.58579,12.02583,14.02,1284.7,3.15706,7.13362,10.53535,10.60771,0.41963,17.34096,30.26718,110.26653,110.26653,113.13033,2.37952,110.26653
LNC,-1.66869,0.45737,21.1735,7.22005,-13.19,-11.98396,208.75652,-1677.0,-8.96791,208.75652,-8.63,5732.0,-15.0234,208.75652,-11.98396,-7.89322,7.22005,-0.31353,-5.88144,-18.78851,-18.04275,59.50186,208.75652,146.92493
LNN,46.56144,6.58729,35.82495,2.96443,5.94,8.49427,58.76863,111.943,14.52404,53.09278,6.1,199.178,0.02605,53.78418,8.49427,8.67819,1.5882,8.94423,11.95545,17.89252,17.89252,26.04524,1.23752,35.21779
LAD,-11.06593,32.94585,190.7033,1.45708,44.17,4.4545,20.01321,2181.0,7.70076,20.88123,44.75,5148.4,0.37356,18.00774,4.41708,4.45574,0.34403,9.59862,10.92874,25.44597,25.45011,60.50914,3.68909,154.42001
LYV,37.39172,13.17658,-1.58939,0.98268,0.64,2.45301,18440.785,1151.012,6.90003,1208.7021,0.67,4333.643,6.82691,1208.7021,0.89451,0.90295,0.85652,2.83929,5.38073,1208.7021,72.61439,90.97637,6.68825,1208.7021
LOB,0.0,52.589355,18.40705,0.92031,3.92,25.81935,12.75519,327.52,47.99074,5.66038,4.02,508.333,107.6344,5.51693,25.81935,25.83653,0.85823,2.12202,19.83934,23.09159,23.09159,9.56307,0.26185,10.57429
LMT,18.18689,4.82251,36.48032,1.32127,21.66,8.68695,-6.40474,9791.0,14.83845,-4.83304,26.52,8387.0,6.65995,-9.23199,8.68695,10.59852,1.09335,10.10453,20.92941,56.68232,56.68232,64.40261,1.71219,180.9195
L,-10.76105,1.51892,61.86616,14.94816,4.16,7.85053,0.99197,2138.0,15.21708,-31.46623,4.17,4430.0,11.51157,-35.86819,7.20285,7.20713,14.94816,1.2936,3.79828,6.23844,6.36597,37.82438,4.40412,60.83473
LPX,-38.23529,28.02909,19.97268,2.54167,11.34,22.96316,-30.11801,1362.0,35.33991,-19.51739,11.16,1499.0,13.73249,-21.1329,28.17852,22.5864,1.47917,33.91835,44.48052,66.56672,66.24252,21.65118,0.29075,27.63433
LOW,0.0,2324.5684,-7.18806,1.01993,12.04,8.77091,14.09249,14087.0,14.63584,55.35484,12.27,32056.0,7.18636,44.67866,8.77091,8.87264,0.07139,16.76471,29.33727,2324.5684,2324.5684,119.60274,2.0859,2324.5684
LUMN,0.0,784.799,10.41941,1.12846,-1.54,-8.85685,-21.22307,6544.0,37.44136,784.799,1.55,9610.0,43.4768,784.799,-8.85685,8.93496,0.57214,3.98869,5.52166,-13.89774,-13.89774,67.82775,3.36247,210.82687
LYB,-25.27038,12.01071,38.72911,1.75222,11.83,7.71838,-27.24114,6282.0,12.45169,-29.45736,12.7,6604.0,5.17606,-30.80214,7.6946,8.23155,0.92263,8.89108,12.62013,31.76562,31.49084,50.8334,2.09726,104.32338
MTB,0.0,538.27167,137.69275,0.92972,11.53,23.52064,18.34514,4372.751,51.64022,-16.44928,13.3,7662.0,-40.73393,7.1509,23.52064,25.62925,0.92948,1.38357,8.88457,10.09439,9.2161,24.52907,1.88181,32.50135
MHO,0.0,90.964745,75.46374,5.93417,17.24,11.87643,22.75897,647.475,15.67208,29.81928,17.6,1038.72,0.7105,23.63355,11.87643,11.87536,0.63153,11.45707,13.95984,26.55881,26.55881,32.55499,1.54372,48.26894
MBI,-75.28883,0.12249,-16.07934,0.63557,-3.0,-125.21008,0.0,0.0,0.0,-18.577671,-3.09,29.0,-18.577671,-18.577671,-163.86555,-129.32298,0.63557,-0.04646,-0.11157,-18.577671,-18.577671,169.8008,-18.577671,-18.577671
MDU,37.9091,6.19243,17.61644,1.35965,1.81,5.26646,8.20054,901.779,12.93084,-3.20856,1.81,490.059,-3.70587,-2.81437,5.26952,5.27796,0.93685,3.86319,5.49995,10.53876,10.53876,47.21009,3.55739,89.43015
MFA,-1.49886,-0.00275,19.53458,3.05804,-2.57,12.146732,0.0,0.0,12.146732,12.146732,-2.57,-110.515,231.73135,12.146732,12.146732,12.146732,3.05804,-1.45872,-1.49469,-10.22136,-10.2205,77.5176,12.146732,12.146732
MTG,-16.53408,2.45787,15.82215,136.20044,2.79,73.78582,29.21812,1183.187,100.88695,50.81081,2.93,1203.058,73.87532,36.27908,73.78582,76.41057,136.20044,10.8788,13.01843,18.20997,18.20997,12.49277,0.56019,14.27627
MGM,52.78777,24.00555,12.74514,1.80578,3.49,1.5748,-2.04019,1779.104,13.55251,44.81328,-3.49,6474.502,10.8136,22.54394,10.97853,-10.87879,1.57705,-2.45831,-2.82528,26.43886,2.50693,86.39227,19.15749,372.48245
MRC,32.18997,7.64318,4.61458,2.02482,0.6,2.23015,229.62962,178.0,5.29289,55.265957,0.6,584.0,-0.62816,55.265957,2.23015,1.48974,0.94504,4.87241,6.99477,21.15656,10.57083,42.95612,3.13483,75.30364
MSA,16.85413,5.54395,23.46599,2.54471,4.56,11.75625,200.995,316.427,20.70921,744.44446,4.8,673.831,5.74614,741.75256,11.75625,12.32457,1.43002,6.82405,10.77472,20.51752,20.43422,40.051,1.95033,66.80845
MSM,22.70541,5.91659,24.16971,2.12637,6.06,9.22242,23.94207,545.21,14.76776,56.58915,6.18,1558.248,3.36048,56.65055,9.20357,9.33672,1.00716,11.44321,14.07324,27.1687,26.9779,38.72012,1.57878,63.1857
MSCI,-0.19187,3.38709,-12.60537,1.39779,10.72,38.71626,11.10581,1329.671,59.13334,23.21839,10.82,1844.257,35.61066,19.91644,38.71626,38.85407,1.32488,14.42108,19.34605,172.32744,172.32744,127.54765,3.50972,172.32744
MAC,-13.13771,4.32409,13.31425,0.35653,-0.31,-7.62131,0.0,0.0,0.0,34.02539,-0.31,475.158,41.73992,34.02539,-7.73713,-7.80642,0.35653,0.98643,1.04655,-2.23481,-2.12486,61.14776,34.02539,157.3854
M,0.0,700.6134,12.38546,1.24778,4.55,5.65396,700.6134,3146.0,12.43872,700.6134,3.31,10443.0,6.71853,700.6134,5.65396,4.01514,0.37094,8.04624,13.43361,46.32329,46.32329,64.9942,2.137,185.66695
MAGN,0.0,0.0,5.51931,2.09339,0.26,4.24545,0.0,349.0,12.45095,0.0,0.28,378.0,0.0,0.0,4.24545,4.50118,1.35535,0.0,0.0,0.0,0.0,1.77725,0.12894,1.80941
MTW,12.79119,8.09116,15.32849,1.82275,-3.51,-6.08118,23.36207,143.1,7.04059,29.834412,0.37,364.5,0.08856,29.834412,-6.08118,0.6405,0.62304,2.92712,4.77072,-20.59657,-20.59657,44.51666,3.01537,80.23429
MAN,-5.70464,3.74613,48.40388,1.20822,7.08,1.88123,8.34795,741.1,3.73774,2.4602,8.5,3572.4,1.86004,-2.24895,1.88526,2.2378,1.17605,4.32835,10.45049,15.04528,14.9505,35.5962,1.83322,55.27033
