,IQ_ACCT_RECV_1YR_ANN_GROWTH_CS,IQ_AR_TURNS_CS,IQ_BV_SHARE_CS,IQ_CURRENT_RATIO_CS,IQ_DILUT_EPS_EXCL_CS,IQ_EARNING_CO_MARGIN_CS,IQ_EBITDA_1YR_ANN_GROWTH_CS,IQ_EBITDA_CS,IQ_EBITDA_MARGIN_CS,IQ_EPS_1YR_ANN_GROWTH_CS,IQ_EPS_NORM_CS,IQ_GP,IQ_LFCF_MARGIN_CS,IQ_NI_1YR_ANN_GROWTH_CS,IQ_NI_MARGIN_CS,IQ_NI_NORM_MARGIN_CS,IQ_QUICK_RATIO_CS,IQ_RETURN_ASSETS_CS,IQ_RETURN_CAPITAL_CS,IQ_RETURN_COMMON_EQUITY_CS,IQ_RETURN_EQUITY_CS,IQ_TOTAL_DEBT_CAPITAL_CS,IQ_TOTAL_DEBT_EBITDA_CS,IQ_TOTAL_DEBT_EQUITY_CS
IMAX,4.23214,1.50926,8.95276,21.07872,0.76,14.80322,10.27843,120.048,30.3409,111.11111,0.77,216.379,16.32986,105.15672,11.8449,11.93151,18.47139,5.54046,7.41471,8.84385,9.42829,5.42735,0.30743,5.79202
IRT,0.0,30.45539,6.73408,0.27638,0.51,22.82695,-6.21584,51.812,25.51473,70.0,0.51,115.929,33.78731,74.58917,22.60141,22.5529,0.27638,1.88859,1.94682,7.42489,7.41782,61.47,19.08338,159.53801
IR,-10.44037,4.74669,9.11853,2.68691,0.76,6.48885,-17.52143,529.1,21.57918,-41.08527,1.07,778.3,14.31186,-40.94284,6.48885,8.88066,1.7292,4.81323,6.37024,8.97374,8.97374,47.16901,3.15536,89.28285
NGVT,25.96774,9.22841,12.69067,2.14942,4.35,14.20837,21.93285,388.6,30.05646,9.57179,5.12,482.0,7.05101,8.63394,14.20837,16.55357,1.11508,11.12268,13.13811,42.25417,42.25417,71.08145,3.35744,245.7988
INGR,3.27456,7.69393,40.7082,2.23371,6.13,6.8288,-8.16733,922.0,14.84941,-0.6483,6.65,1312.0,4.38275,-6.77201,6.65164,7.16516,1.28749,7.45666,9.47829,16.17071,16.46922,42.29474,2.17896,73.29442
VATE,-4.23824,1.26155,75.38755,5.46584,-6.55274,-1.81947,33.68508,119.6,6.02792,33.68508,4.86492,246.5,2.06832,33.68508,-1.58762,1.1064,5.39929,0.51069,2.93127,-14.38685,-10.5064,66.27764,7.64465,201.43204
INVX,22.75122,1.84225,30.41553,9.08282,0.05,0.41465,657.4729,37.707,9.09027,35.459995,0.07,0.0,1.64562,35.459995,0.41465,0.6048,6.67533,0.19211,0.21021,0.1573,0.1573,0.50781,0.14764,0.51041
NSP,16.4914,10.0766,0.1036,1.12163,3.7,3.50187,1.97553,215.356,4.9911,14.90683,3.72,732.934,2.39221,11.58382,3.50187,3.46463,1.05959,9.01849,40.95984,56.25142,56.25142,98.82614,1.5946,56.25142
ICE,3.67261,6.74601,31.14621,0.98784,3.42,29.93738,4.87196,3358.0,51.29067,-0.29155,3.55,5202.0,30.61326,-2.7666,29.52497,30.41928,0.04028,1.8201,6.78223,11.22011,11.30791,31.95125,2.42793,47.16534
IFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,-25.54224,2.91975,23.49314,1.01907,10.57,12.19749,-3.05602,16908.0,21.9166,11.14616,10.43,31534.0,22.25492,8.05454,12.22471,11.9951,0.88316,4.9212,8.92869,50.13683,49.63866,76.45917,4.03111,2119.853
IFF,-6.32229,5.65719,58.22154,1.89574,4.0,8.95448,31.54832,1105.194,21.50148,5.5409,4.82,2113.0,10.74463,35.15277,8.86898,10.49936,1.06346,3.7444,4.52005,7.44267,7.39163,42.50161,4.23271,75.09314
IGT,8.70115,3.89295,8.11144,1.06712,-0.09,2.33311,-2.65448,1441.034,30.11058,157.16081,0.2,1697.0,15.30844,157.16081,-0.39753,0.85408,0.95285,3.36747,4.22016,-1.09776,4.26427,77.32006,5.87894,157.16081
IP,-6.33919,6.34151,19.6702,0.76787,3.07,5.45227,-11.52519,3846.0,17.18806,-23.63184,4.38,5648.0,7.40973,-39.11531,5.47462,7.73782,0.48392,4.74481,6.55104,16.25207,16.15787,68.14167,4.29225,213.8896
INSW,-11.39047,4.10364,34.92153,1.63654,-0.03,-0.22666,237.31708,131.159,35.81779,33.328293,0.6,159.202,16.93995,33.328293,-0.22666,4.78858,1.55014,1.92617,1.96283,-0.08169,-0.08169,40.3667,5.27609,67.69155
IPG,1.56728,1.42941,7.17287,0.93103,1.68,6.5931,12.16812,1398.4,13.68123,5.66038,1.76,1817.1,12.00508,5.99451,6.41797,6.64824,0.89152,4.19473,9.75652,25.38159,24.1066,62.68376,3.59203,177.77109
IPI,-5.61186,8.99918,33.55018,1.66211,1.0,6.1938,4.30349,51.649,23.46882,11.11111,1.1,45.288,-7.24179,15.68361,6.1938,6.45025,0.52318,1.99108,2.24844,3.20007,3.20007,14.84647,1.46725,17.43494
IVZ,0.0,166.5692,21.73395,1.01016,1.28,12.06068,14.40744,1611.2,26.33799,-40.18692,2.43,2026.2,24.14874,-22.03217,11.25151,17.39062,0.13552,2.5455,4.44128,7.46902,6.13958,37.12208,5.3871,60.61963
INVH,0.0,82.908585,15.16575,0.07604,0.27,8.33639,4.06715,423.674,24.00848,82.908585,0.3,1033.084,34.9298,82.908585,8.243,9.03112,0.06894,1.47773,1.52455,1.76924,1.76866,50.64604,20.02125,102.61798
IRM,0.45012,5.02192,5.09559,0.63418,0.93,6.29222,0.1209,1437.605,33.72614,-29.00763,1.1,2429.269,5.38149,-26.41358,6.27265,7.40556,0.54116,3.79544,4.37919,15.96545,15.37894,87.39006,7.38486,174.7269
SJM,30.65353,17.62537,70.07526,0.69409,4.52,6.5629,-4.12206,1611.9,20.5652,-61.62988,6.29,2915.7,10.23236,-61.57179,6.5629,9.07628,0.27581,4.55603,5.48218,6.48611,6.48611,42.58103,3.66698,74.15846
JBGS,0.0,28.290813,25.24433,1.9703,0.48,11.37597,0.0,0.0,0.0,54.83871,0.59,324.765,32.26307,64.23956,10.06061,11.83033,1.90481,0.399,0.42135,2.05757,1.9654,29.22585,28.290813,48.76603
JBTM,12.23355,5.66434,17.98402,1.49252,4.03,6.64542,17.50503,292.0,15.00745,24.38272,4.99,598.1,2.69569,23.91931,6.63001,8.18117,0.84889,8.42914,13.1904,25.19486,25.19486,56.22598,2.50514,128.44601
JELD,-0.40135,9.11341,8.06698,1.6172,0.62,1.46794,-11.23927,352.215,8.2106,-54.41177,1.0,863.839,4.80107,-56.37919,1.46794,2.34554,0.92181,4.40987,5.92881,7.97146,7.97155,68.01219,4.90227,212.6191
JPM,0.0,7929.932,75.98424,0.79977,10.72,25.57962,6.67174,71565.0,50.24856,19.11111,10.41,110134.0,116.73908,12.18513,25.57962,23.54679,0.79568,1.48771,5.01223,15.67653,14.07023,66.74886,7.33037,200.7416
JBL,115.9827,9.45057,12.29444,0.97808,1.81,1.14497,14.71379,1551.8,6.13789,269.38776,2.29,1913.0,1.07898,232.57385,1.13562,1.4095,0.56664,3.89732,10.98013,14.96266,14.98259,56.77367,1.60875,131.3405
J,-20.10507,3.98361,43.00673,1.33772,2.09,2.46513,-16.43558,929.355,7.296,78.63248,3.71,2520.793,4.24459,418.3741,6.65091,4.01665,1.12935,3.94096,6.22369,5.02998,5.36164,19.54232,1.50765,24.28894
JHG,0.0,92.63647,26.63959,3.353,2.21,20.32932,-21.74028,593.6,27.07535,-15.32567,2.2,1405.6,17.16897,-18.36579,19.50374,18.86517,3.17176,4.8061,6.14255,8.79311,8.42454,7.78466,0.79414,9.60825
JEF,0.0,0.0,32.84726,1.49468,3.03,18.94251,4.3137,1705.619,33.56529,0.0,0.61,2253.375,0.0,2.93288,18.98448,3.72968,0.9086,0.0,0.0,0.0,0.0,73.40687,15.7847,276.792
WLY,38.84131,7.09745,20.86117,0.56375,2.91,9.34759,-8.6075,351.183,19.50942,-12.3494,2.93,1299.047,7.96626,-12.44784,9.34759,9.30923,0.44617,4.9145,8.84182,14.18801,14.18801,28.84039,1.36336,40.52916
JNJ,2.7167,5.74261,22.59101,1.25887,5.63,18.42455,-0.66389,28130.0,34.28021,0.35651,6.96,54503.0,29.08167,-1.16363,18.42455,22.43495,0.93894,8.49784,14.80023,25.36256,25.36256,32.53585,1.01959,48.22687
JCI,-18.3298,3.73479,25.41823,1.36637,1.26,5.378,-52.82193,2048.0,8.54473,-45.68966,1.28,7693.0,6.52015,162.44218,23.67323,4.64726,0.94719,1.6784,2.48573,5.37503,5.9556,25.73802,3.5249,34.65841
JLL,8.88871,4.64196,99.28419,1.06892,10.87,2.99113,18.28719,1102.2,6.12905,3.13093,13.89,6914.9,1.49209,10.48504,2.97667,3.75743,1.03656,4.74616,8.86482,12.15265,12.02307,34.26846,2.46589,52.22011
JNPR,16.57832,5.44013,13.72611,2.07902,0.99,7.76083,-11.65637,714.7,16.07729,-38.125,1.09,2616.8,8.1739,-39.14271,7.76083,8.41517,1.87979,3.40641,4.58688,7.31413,7.31413,29.01199,2.63649,40.86887
KBH,691.4038,99.137695,26.59527,7.7496,2.85,5.90358,3.26609,369.294,8.11145,66.66667,3.1,869.007,1.39923,57.76421,5.90358,5.99171,1.26924,4.23895,5.16533,12.02405,12.02405,42.32339,4.73538,73.38051
KBR,3.68705,4.97925,12.99544,1.33977,1.41,3.70633,7.08215,378.0,6.70332,-29.14573,1.43,653.0,3.31841,-28.11388,3.5822,3.57563,1.26716,3.73706,6.16211,11.34513,11.62726,43.99879,3.85979,78.56758
KKR,-24.28827,8.79895,18.43194,1.08668,3.54,50.74356,60.34976,6283.78,68.72694,71.84466,3.57,8076.721,46.15714,77.2712,21.92962,21.28374,1.06215,6.98062,7.355,21.69251,16.60389,47.31156,4.35878,89.79496
KAI,0.49555,6.48643,37.31221,2.03584,4.54,7.45965,7.27405,123.584,17.5385,-14.33962,5.27,293.76,9.56886,-13.81325,7.38926,8.40261,1.21212,6.84584,8.72088,13.03879,13.11395,43.56249,2.66742,77.18713
K,13.183,11.04801,8.04291,0.71808,2.8,7.19546,-6.74157,2241.0,16.50464,-26.89295,3.64,4433.0,5.78601,-28.14371,7.07026,9.14155,0.41293,6.21393,9.21439,35.90127,30.18693,71.87474,3.77912,255.5522
KMPR,7.31674,3.29856,59.5851,123.45641,7.96,10.59171,83.19527,774.0,15.43585,149.52979,8.04,1850.9,7.72316,179.37927,10.59171,10.56345,121.1641,3.5838,9.98535,15.12588,15.12588,18.00223,1.12674,21.95454
KMT,-5.34152,6.08142,16.19942,2.57908,2.9,10.43586,5.93169,457.752,19.27187,19.83471,3.07,833.996,3.13377,20.85373,10.18531,10.64752,1.21689,7.74139,10.3148,19.12831,19.03056,30.12354,1.29466,43.10972
KW,8.23529,4.59806,9.72358,5.2672,1.58,56.363,-26.1257,157.5,27.64613,51.92308,1.64,427.6,-60.11059,51.13333,39.79287,40.22419,5.16252,-0.25662,-0.27617,17.23823,20.38471,74.64195,32.13016,294.35202
KEY,0.0,413.674,15.49137,0.85213,1.61,22.19912,-3.10006,3157.0,41.03197,-5.29412,1.64,6062.0,20.82304,-7.985,22.31609,21.14673,0.84012,1.38659,6.41489,11.66547,10.46761,45.61068,4.52582,83.85961
KEYS,7.05128,6.66099,16.0375,3.20538,3.25,14.43179,39.23182,1015.0,23.58819,277.90698,3.15,2534.0,12.78469,276.36365,14.43179,13.76249,2.30409,7.12019,9.82212,22.84348,22.84348,37.36447,1.76552,59.6538
KRC,26.54064,2.56982,40.4987,0.97686,1.86,25.55876,21.77969,250.664,29.76671,-27.05882,1.87,583.592,38.40057,-24.36855,23.20914,22.91735,0.9372,1.70232,1.84753,4.75333,4.90712,44.40723,14.56603,79.87949
KMB,4.25639,9.04634,-0.09665,0.73089,6.24,11.90786,4.46318,4213.0,22.83469,54.83871,6.99,6451.0,8.21071,52.97872,11.69106,13.01769,0.39095,13.82504,25.99861,524.3141,524.3141,97.337,1.93473,524.3141
KIM,13.84187,5.909,11.2661,0.75263,0.8,32.89744,0.0,0.0,0.0,-21.56863,0.79,821.933,35.90974,-17.51524,32.6623,26.41687,0.75263,2.82202,3.00407,8.05216,7.9672,52.22894,49.07182,109.72976
KMI,0.0,611.5176,14.89755,0.6349,0.96,16.95056,1.34293,6339.0,47.99001,45.45455,0.63,7355.0,1.29741,36.10939,16.57961,10.79809,0.49098,3.20867,3.45456,6.49659,6.38929,49.87933,5.47736,101.86294
KFS,-20.0254,13.75731,0.04043,37.626,-0.25,-4.05714,686.3937,17.859,26.16703,41.274128,-0.19,47.855,3.18498,41.274128,-8.62418,-6.08557,37.626,1.75336,2.40906,-65.11698,-10.89493,92.65533,14.67372,41.274128
KNSL,32.10227,3.35876,18.27794,11.1562,2.86,20.04381,86.64834,76.733,24.2912,83.33333,2.94,63.761,4.20873,87.39752,20.04381,20.03632,11.1562,5.10105,13.84538,18.90408,18.90408,3.96191,0.21821,4.12536
KEX,-9.21119,7.12434,56.18211,1.78477,2.37,5.03872,-5.93039,458.706,16.16073,80.91603,2.91,772.828,-3.06694,81.44471,5.01505,6.12572,0.98827,2.50063,3.13429,4.32547,4.34187,31.30612,3.34975,45.57337
KRG,-4.77618,5.55022,15.35245,1.54832,-0.01,-0.00064,0.0,0.0,0.0,20.29667,0.1,230.821,34.57685,20.29667,-0.16977,2.66817,1.54832,0.69057,0.72843,-0.03953,-0.00014,46.64703,20.29667,90.99498
KNX,-13.8753,8.4384,33.19633,0.89627,1.8,6.40341,-7.25074,896.787,18.51355,-23.72881,1.97,1286.339,-0.79391,-26.25029,6.38334,6.97645,0.76774,3.34877,4.12222,5.55768,5.57322,16.19102,1.22109,19.31896
KN,13.75624,5.70057,14.05095,2.5637,0.53,5.81423,9.52381,147.2,17.2204,-26.38889,0.65,332.0,1.67729,-27.47415,5.74403,6.93161,1.57096,3.62217,4.04012,3.97584,3.97584,13.46541,1.36209,15.56073
KSS,0.0,459.31427,33.90798,1.77106,4.84,3.95966,-3.40673,2325.0,11.4934,-5.46875,5.18,8030.0,6.80026,-6.75204,3.95966,4.19952,0.35275,6.59169,8.97,14.62613,14.62613,38.76579,1.50495,63.3074
KOP,-13.60042,10.02715,7.08003,1.75388,3.16,3.80754,6.61111,191.9,10.82468,192.59259,3.5,330.7,3.7476,184.61539,3.75677,4.07985,0.67117,5.61669,7.66129,65.55283,59.81391,86.48902,5.2939,51.115437
KFY,5.15876,4.99805,21.98536,2.06333,1.81,5.30919,19.03227,300.616,15.22984,-22.97872,3.36,534.111,8.40127,-23.26823,5.20052,9.4153,1.93531,6.87162,10.8709,8.35491,8.50962,15.20039,0.7414,17.92507
KOS,29.12113,11.60979,2.09631,1.05093,-0.14,-3.71992,209.23479,805.838,53.74346,116.563065,-0.12,1121.022,30.07764,116.563065,-3.71992,-3.2122,0.74772,3.59853,5.09625,-6.2559,-6.2559,70.7045,2.52091,241.3493
KR,-2.93219,75.11593,9.88221,0.75683,3.76,2.5404,0.0,5112.0,4.21915,79.90431,2.15,27501.0,1.49789,63.08338,2.56681,1.43733,0.22411,4.39322,7.26272,41.97881,41.76391,66.02931,2.97907,194.37141
KRO,-0.99228,6.39372,7.05651,4.50739,0.75,5.03148,-48.25251,191.0,11.03345,-57.62712,0.73,386.2,6.20126,-57.5122,5.03148,4.88325,2.59313,4.62292,6.90632,10.51996,10.51996,36.73643,2.48115,58.06886
LHX,71.97279,6.8044,28.36706,1.13668,7.89,14.01265,-2.35457,1410.0,20.73225,32.82828,8.47,5358.0,11.21159,32.1727,13.95383,14.69578,0.87522,7.24719,10.33257,28.51159,28.51159,51.15468,2.49787,104.72792
LCII,64.16773,14.73941,31.96806,2.47289,5.84,6.17795,2.82888,272.877,11.5066,0.17153,5.78,539.202,3.465,-1.37461,6.17795,6.09275,0.86757,7.94784,9.74582,19.44474,19.44474,47.77098,2.68374,91.46442
LZB,-6.98906,11.73998,14.53536,2.26755,1.44,4.01862,-1.31604,160.919,9.2196,-13.77246,2.12,702.57,6.34016,-15.20046,3.92884,5.68783,1.31343,8.47993,12.51821,10.59312,10.60981,0.02854,0.00124,0.02855
LH,8.75262,5.94444,77.84979,1.12252,8.35,7.13902,-0.12286,2032.3,17.58836,-3.01974,9.67,3252.5,8.51194,-6.77832,7.12951,8.19307,0.88968,5.35907,6.612,11.33275,11.31736,48.36846,3.49732,93.9289
LADR,-3.55148,0.157,13.56399,1.65305,1.15,25.50118,0.0,0.0,0.0,-37.5,1.17,248.346,55.73056,-31.86957,22.82897,22.96644,1.65305,3.62189,3.72099,8.44836,8.34707,74.78943,31.190693,296.659
LW,50.55334,13.28021,-0.03149,1.73933,3.18,12.96331,13.00344,822.1,21.87425,12.76596,3.15,1003.5,4.04605,14.82726,12.73448,12.27882,0.6373,14.31724,18.75649,101.843056,101.843056,100.19811,2.83007,101.843056
LVS,23.08943,20.0277,6.79385,1.64547,3.5,24.04833,1.05013,5100.0,37.12061,14.00652,3.05,9958.0,15.03749,11.81102,19.63753,17.11588,1.57754,10.61295,12.7555,49.63665,49.86417,66.34078,2.51471,197.09544
LAZ,-3.26694,3.93153,5.85106,1.41923,2.44,11.2296,-20.96898,603.16,22.7507,-39.90148,3.35,2325.542,24.55211,-45.64857,10.80655,13.92353,1.39797,6.64376,13.02247,37.52844,36.05037,77.41917,3.87426,134.56984
LEA,3.24214,6.41006,71.97319,1.373,12.75,4.19327,-20.40697,1771.9,8.94434,-25.95819,15.8,1911.3,2.97598,-34.45817,3.80408,4.92074,0.99878,6.49674,11.29586,17.62725,18.18082,38.26509,1.61595,63.61334
LEG,3.50266,8.56538,9.95448,1.65726,2.47,7.02578,18.86506,703.8,14.80905,9.29204,2.61,1018.7,7.17912,9.12063,7.02367,7.40301,0.90454,7.97412,11.04755,27.03929,27.03534,63.45029,3.23743,173.6
LDOS,-7.61854,6.14456,24.20567,1.20532,4.6,6.0393,10.53659,1133.0,10.21273,21.05263,3.96,1548.0,10.49441,14.80207,6.01226,5.10438,1.05058,6.1959,8.45179,19.84824,19.91677,50.19676,3.03972,100.79017
LC,-40.05609,0.75492,10.14215,7.36196,-0.35,-2.66827,-11.13543,429.103,37.30734,65.50406,-0.23,642.719,86.44492,65.50406,-2.67305,-1.7453,5.09448,6.87319,7.52333,-3.47521,-3.46551,66.92994,4.24577,202.38828
LEN,-11.80796,21.27253,50.49025,5.38727,5.74,8.27563,2.82911,2639.216,11.85655,5.51471,5.87,2802.295,1.16971,9.03516,8.30678,8.39693,0.59472,5.31107,6.10321,12.1126,11.99422,37.38626,3.62748,59.70935
LII,0.54714,7.98993,-4.41001,1.11788,10.38,10.73755,-0.73788,565.0,14.8403,18.35804,6.85,1079.8,3.88507,13.84401,10.73492,7.01697,0.51661,16.02697,29.73295,90.904526,90.904526,114.36651,2.39805,90.904526
LNC,6.85892,0.48888,100.11237,8.85916,4.38,5.1404,0.0,1486.0,8.62149,-40.81081,5.35,4589.0,-8.13776,-46.00853,5.1404,6.22684,8.85916,0.28025,3.76353,5.20579,5.20579,25.91715,4.63526,34.984
LNN,11.20581,6.08493,24.8641,3.81695,0.2,0.48911,-41.29294,38.041,8.5664,-89.3617,1.46,114.608,-1.56551,-89.28836,0.48911,3.54453,2.48451,3.00116,3.86021,0.79696,0.79696,30.20189,3.05079,43.27036
LOB,0.0,8.291199,13.205,0.89898,0.44,6.09545,-27.08901,73.312,24.77929,-64.51613,0.45,187.787,12.08633,-64.94713,6.09545,6.11788,0.66913,0.78583,6.47368,3.51559,3.51559,0.49213,0.03592,0.49457
LMT,-4.07016,5.12374,11.16786,1.22352,21.95,10.41597,11.60631,9616.0,16.07704,24.78681,22.07,8367.0,6.8243,23.46413,10.41597,10.4055,0.9265,11.39967,32.43349,275.60275,269.69696,81.2644,1.43032,818.5746
L,-4.13529,2.13321,65.70781,52.22305,3.07,5.92477,10.24719,2453.0,16.68594,54.27136,3.35,6660.0,5.47752,46.54088,6.33971,6.8978,52.22305,1.17558,2.82057,4.95257,4.02161,35.79647,4.98451,55.75467
LPX,28.05588,23.58346,8.85256,2.53689,-0.04,-0.4329,-70.06262,196.0,8.48485,25.982777,-0.13,303.0,-2.06385,25.982777,-0.21645,-0.69221,1.41393,2.09814,2.64869,-0.37158,-0.74041,28.1407,2.0,39.556
LOW,0.0,1330.7598,4.54931,0.98144,2.84,3.24503,-22.3916,6211.0,8.70998,-30.56235,4.86,22908.0,5.19395,-32.86916,3.24503,5.5273,0.05029,8.66237,14.14824,48.62877,48.62877,81.65803,2.61198,1330.7598
LUMN,0.0,1011.4931,12.35714,0.65693,-4.92,-23.52127,-2.27041,8609.0,38.43132,1011.4931,1.32,12324.0,10.41639,1011.4931,-23.52127,6.31357,0.55511,3.50005,4.46551,-31.64755,-31.64755,73.01791,4.23417,270.61618
LYB,-11.44733,10.51537,24.1216,1.82955,9.6,9.80217,-15.29412,5544.0,15.96452,-20.1995,9.85,5426.0,5.13253,-27.68771,9.76186,10.01253,0.87322,9.11425,12.89054,37.12365,36.65141,62.36079,2.44426,168.064
MTB,0.0,444.8213,110.79781,1.01693,13.75,27.79244,1.22442,3791.067,54.61632,7.92779,14.03,5967.943,65.72026,0.57709,27.79244,27.17117,1.01604,1.81781,8.46103,13.44573,12.37553,32.40951,1.98786,47.94981
MHO,0.0,42.42426,35.35112,5.93359,4.48,5.10289,11.72521,195.175,7.80609,21.08108,4.47,491.417,0.08757,18.50589,5.10289,4.97829,0.06688,5.68573,6.79589,13.72804,13.72804,43.52031,3.96171,77.05478
MBI,4.57305,0.08823,10.3987,3.13751,-4.43,-160.98656,0.0,0.0,0.0,-23.457315,-4.42,95.0,-100.33632,-23.457315,-160.98656,-160.57483,3.13751,-1.06608,-1.61473,-36.91517,-36.42821,82.27714,-23.457315,-23.457315
MDU,15.72181,6.844,14.20895,1.49776,1.69,6.28031,18.36042,737.892,13.82655,22.46377,1.69,933.38,-1.86027,23.18429,6.28569,6.28946,1.04229,4.10563,6.09584,12.38141,12.38141,45.30584,3.19629,82.83489
MTG,1.9044,3.03162,12.40753,101.56181,1.85,55.50048,0.44179,907.133,74.72407,3.93258,1.91,919.533,48.60542,0.54709,55.50048,55.51173,101.56181,9.45457,11.78167,17.07648,17.07648,16.19493,0.91799,19.32453
MGM,-4.01152,27.25072,15.35784,1.25577,3.88,17.16617,11.04438,2699.641,20.92798,379.01236,0.73,5296.183,4.19497,359.41214,15.86423,2.96633,1.16076,2.72089,3.22432,28.74295,18.97497,55.00668,5.78207,123.2694
MRC,-21.80579,7.00191,7.8862,2.50617,0.18,1.06499,-8.0402,183.0,4.99727,-66.66667,0.34,653.0,6.30803,-47.2973,1.06499,0.77062,1.01029,3.15192,4.31035,5.84708,3.81605,42.996,4.10929,75.42628
MSA,4.10151,5.60665,18.59455,2.49852,3.48,9.81818,15.43639,261.909,18.68135,9.43396,4.21,638.629,7.36095,9.89932,9.73194,11.60709,1.68929,8.37477,13.14002,20.17531,20.06411,35.32855,1.52797,54.62773
MSM,3.28293,6.31713,26.77466,2.6842,5.2,8.5854,-2.50659,471.912,14.02906,-10.34483,5.32,1432.043,6.32194,-12.25856,8.58742,8.7372,1.28296,11.05778,13.21745,20.15944,20.11729,22.94592,0.93637,29.77898
MSCI,5.45695,3.20303,-0.9047,2.31107,6.59,36.1824,8.11423,835.11,53.60843,16.4311,6.82,1269.835,32.32647,10.97945,36.1824,37.05698,2.22676,12.44175,16.89697,118.91339,118.91339,102.41125,3.90154,118.91339
MAC,16.63509,7.29624,18.61466,0.40241,0.68,10.50791,0.0,0.0,0.0,61.90476,0.68,608.479,36.35041,61.3129,9.92039,9.84776,0.40241,1.78028,1.87486,3.4687,3.40745,66.41412,48.59667,197.74413
M,0.0,571.3435,20.92872,1.42297,3.56,4.2659,3.07498,2447.0,9.50697,-29.36508,4.03,10524.0,3.76374,-28.37751,4.30475,4.81771,0.30562,4.81205,8.16616,18.30044,18.15326,42.46894,1.94156,73.81914
MAGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTW,-2.03725,10.78565,18.25866,1.97868,1.31,2.54076,27.10843,147.7,8.053,31.375416,1.62,344.1,1.42168,31.375416,2.54076,3.13445,0.87321,4.44677,7.47142,7.47274,7.47274,35.80161,2.43873,55.76715
MAN,-0.05686,3.95547,46.74984,1.46001,7.72,2.24076,-12.66696,797.7,3.82342,-9.81308,7.33,3375.1,2.64655,-16.34633,2.23213,2.10447,1.41822,5.07577,11.16348,17.35129,17.12454,35.68484,1.92077,55.48434
MPC,36.53333,25.4072,51.9168,1.24915,3.97,2.62608,27.01044,9729.0,7.8492,-24.81061,5.5,12047.0,0.95251,-5.14389,2.12749,2.92419,0.58221,3.97593,5.17939,7.65802,7.3843,42.07917,3.21893,74.31833
MPX,-3.07757,125.08499,2.27966,4.16214,0.83,9.66639,-2.63929,36.225,12.40005,0.0,0.83,65.394,8.14907,-0.87405,9.66639,9.44112,1.60308,20.74884,27.96466,37.05322,37.05322,0.20292,0.00433,0.20334
HZO,30.98142,32.25869,17.29758,1.37707,1.57,2.90869,-2.03896,72.115,5.82911,-8.18714,1.67,322.832,-4.37984,-8.46307,2.90869,3.00941,0.20201,5.31124,6.06813,9.96937,9.96937,45.83233,4.32732,84.61196
MKL,3.739,1.36611,802.5857,23.61846,129.07,18.89829,511.17267,2675.17,28.09515,421.24063,130.25,4756.908,13.72135,421.24063,18.80382,18.96061,23.05122,4.36736,11.30815,17.77003,17.52978,25.22088,1.4191,34.26773
VAC,-0.30864,13.46213,72.60353,4.44013,3.09,3.26062,83.13253,760.0,17.45121,91.92547,5.14,1701.0,1.53846,150.90909,3.16877,5.18131,3.51348,4.24391,5.31677,4.25926,4.37125,58.30238,5.57632,139.82184
MMC,18.09008,3.75849,15.47369,1.05824,3.41,10.64737,15.28902,3989.0,23.95508,5.57276,4.53,7183.0,10.24652,5.57576,10.46121,13.76519,0.98787,7.89175,11.7428,22.76529,22.83764,64.16746,3.56581,179.07591
MLM,11.58298,8.77091,85.75,1.70149,9.74,12.91384,19.04044,1243.7,26.24338,31.09018,9.92,1183.2,9.29631,30.19204,12.91173,13.08851,0.72141,5.56508,6.55797,11.88483,11.88037,37.9126,2.62837,61.06327
MTZ,-2.55077,3.78176,23.34252,1.78288,5.17,5.48637,19.30288,813.444,11.32428,58.58896,5.57,1112.944,4.12291,51.09586,5.46184,5.83001,1.59649,7.65557,11.54231,24.69748,24.75699,48.22097,2.05125,93.12839
MAS,-14.39589,6.19298,-0.85269,1.75129,2.2,10.1983,-12.36749,1240.0,18.48815,-7.173,2.28,2371.0,9.84978,27.11172,13.91084,9.75637,1.09561,13.31574,23.26069,181.90189,181.90189,101.91978,2.39758,181.90189
MA,10.62176,6.9221,5.85087,1.41986,7.94,48.08387,14.84948,10186.0,60.33288,41.78571,7.93,16883.0,39.75004,38.55607,48.08387,47.76882,0.91474,22.33067,44.55756,143.83417,141.42857,60.79189,0.91194,156.98834
MTDR,25.21848,6.71984,15.72022,0.69663,0.75,12.50236,-6.6833,587.842,59.76008,-68.87967,0.75,710.43,-43.62923,-67.98878,8.92342,8.88675,0.63672,3.91153,4.3787,4.98374,6.5606,45.96564,2.85002,85.06742
MTRN,18.54862,8.31034,29.92928,4.01819,2.45,4.27358,7.19262,124.009,10.46115,142.57426,3.23,262.69,4.9797,143.02023,4.27358,5.54898,2.28486,6.98037,9.40148,8.70011,8.70011,6.92701,0.36651,7.44256
