,IQ_ACCT_RECV_1YR_ANN_GROWTH_CS,IQ_AR_TURNS_CS,IQ_BV_SHARE_CS,IQ_CURRENT_RATIO_CS,IQ_DILUT_EPS_EXCL_CS,IQ_EARNING_CO_MARGIN_CS,IQ_EBITDA_1YR_ANN_GROWTH_CS,IQ_EBITDA_CS,IQ_EBITDA_MARGIN_CS,IQ_EPS_1YR_ANN_GROWTH_CS,IQ_EPS_NORM_CS,IQ_GP,IQ_LFCF_MARGIN_CS,IQ_NI_1YR_ANN_GROWTH_CS,IQ_NI_MARGIN_CS,IQ_NI_NORM_MARGIN_CS,IQ_QUICK_RATIO_CS,IQ_RETURN_ASSETS_CS,IQ_RETURN_CAPITAL_CS,IQ_RETURN_COMMON_EQUITY_CS,IQ_RETURN_EQUITY_CS,IQ_TOTAL_DEBT_CAPITAL_CS,IQ_TOTAL_DEBT_EBITDA_CS,IQ_TOTAL_DEBT_EQUITY_CS
HHH,-5.40211,10.27632,59.81196,2.86857,-11.13,-53.85499,-37.45187,336.452,32.85337,44.828934,0.01,507.833,-27.86944,44.828934,-53.87872,0.0484,2.84199,0.78422,0.8944,-16.89092,-16.54995,63.64106,15.91372,175.03554
HWM,33.39921,11.24471,9.71423,1.85874,1.83,11.52108,17.36057,1494.0,22.5,64.86487,1.92,1855.0,7.04443,63.11301,11.52108,11.91826,0.72982,7.38529,9.69841,20.32412,20.03142,48.71697,2.56693,94.99628
HUBS,30.17602,8.31264,26.16772,1.95717,-3.53,-8.12333,95.98337,-34.634,-1.59587,95.98337,-1.94,1831.868,21.09691,95.98337,-8.12333,-4.45858,1.76057,-2.38837,-3.43362,-15.24824,-15.24824,37.37395,95.98337,59.67795
HUBB,5.03127,7.2843,53.54451,1.6376,14.05,14.25673,39.1833,1213.4,22.58371,48.99258,14.52,1892.5,9.72613,39.2085,14.14134,14.48514,0.85696,10.79539,14.59859,29.01163,29.12603,44.21447,1.88726,79.25795
HPP,-17.2999,3.54487,18.81103,1.8859,-1.36,-17.76491,0.0,0.0,0.0,30.790981,-1.18,499.08,24.18043,30.790981,-17.81101,-17.30955,1.82248,-0.21177,-0.22058,-6.18613,-4.5851,55.27197,30.790981,125.94286
HUM,21.56511,57.37935,133.0508,1.58892,20.0,2.33437,5.51075,5495.0,5.16399,-9.42029,23.82,17980.0,3.35871,-11.29722,2.33907,2.77276,1.35942,6.37622,10.3218,15.76664,15.67786,42.87815,2.22912,75.06435
HII,6.5032,5.91327,103.30902,0.94987,17.07,5.94552,11.0984,971.0,8.47739,18.2133,14.55,1646.0,5.03427,17.61658,5.94552,5.06849,0.86115,3.53389,5.77393,17.9636,17.9636,39.95893,2.80536,66.55265
HUN,-8.11808,7.83462,18.9471,1.9744,-0.1,0.57274,-62.05493,373.0,6.10375,55.644527,0.17,906.0,5.6026,-78.04348,1.65276,0.4935,1.10324,0.82428,1.10773,-0.49455,0.95655,37.28814,5.54424,59.45946
H,5.8753,7.76587,34.59086,0.59531,2.05,3.29984,-14.40476,719.0,10.78446,-49.87775,2.3,1392.0,7.29901,-51.64835,3.29984,3.61752,0.50671,1.60072,2.85684,6.0581,6.0531,48.58008,4.68707,94.47715
HY,-4.98472,8.0664,22.68707,1.2228,7.24,3.11051,3284.0,253.8,6.16274,213.27734,7.35,785.6,1.05201,213.27734,3.05709,3.05847,0.47292,6.35459,14.35746,42.36917,40.54439,58.43466,2.25335,145.89285
IEX,-2.78762,7.84356,46.76412,2.89087,7.85,18.19237,1.51464,904.8,27.63676,1.81582,7.35,1448.5,16.57122,1.56756,18.20764,16.97242,1.93184,8.2699,9.78702,18.11661,18.10114,28.99138,1.59792,40.82797
IQV,15.90675,4.75834,33.67493,0.86212,7.29,9.063,7.74434,3186.0,21.26268,27.44755,7.84,5239.0,10.05823,24.47296,9.063,9.61687,0.75628,4.95261,6.52893,22.86773,22.86773,69.95527,4.46673,232.83704
ITT,4.11755,5.34082,30.79415,1.79004,4.97,12.63174,11.24052,630.4,19.20195,12.95455,5.21,1101.0,11.0878,11.85286,12.50381,13.06071,1.12199,8.54251,11.7273,17.22672,17.29178,10.09808,0.45241,11.23233
IDA,-0.63205,8.90274,57.44481,1.58349,5.14,14.82674,2.32537,508.818,28.80608,0.58708,5.15,550.732,-23.54333,0.8545,14.78722,14.78708,0.89874,2.44611,3.64539,9.14099,9.14214,49.22345,5.55324,96.94131
ITW,-1.51372,5.11821,10.06348,1.33369,9.74,18.35848,5.59524,4435.0,27.53461,-0.30706,9.71,6791.0,16.99106,-2.5379,18.35848,18.24204,0.92321,16.32191,22.52353,96.95082,96.91904,73.5307,1.88726,277.79623
IMAX,5.87983,1.17633,5.12845,16.97415,0.46,8.82139,101.85063,94.783,25.28632,30.858545,0.55,215.097,20.16986,30.858545,6.7589,7.96889,15.44277,4.34407,5.828,9.44462,9.79215,43.4262,2.79876,76.90669
IRT,0.0,34.5657,15.27009,0.22989,-0.08,-2.71244,-2.64514,141.111,21.4946,34.5657,-0.07,385.084,39.85261,34.5657,-2.62409,-2.39286,0.22989,1.36959,1.40468,-0.49024,-0.48753,41.70589,18.08583,71.54391
IR,10.66577,5.47373,24.25653,2.2166,1.9,11.41781,29.36122,1701.1,24.73931,31.94444,2.12,2882.2,16.58662,28.7746,11.32473,12.48056,1.59541,5.1188,6.24532,8.20565,8.21926,22.64235,1.69426,29.26971
NGVT,-16.43599,7.97408,17.4261,1.81483,-0.15,-0.31913,-10.34483,400.4,23.6629,57.697464,4.05,492.5,9.07674,57.697464,-0.31913,8.73523,0.84734,6.46013,7.87845,-0.81221,-0.81221,70.84815,3.83242,243.03136
INGR,-4.90279,7.07106,54.2638,1.91817,9.6,7.97794,18.61167,1179.0,14.44853,30.79019,9.88,1749.0,7.26716,30.69106,7.8799,7.99118,0.9526,7.89318,10.09506,19.2371,19.12175,40.04336,2.03647,67.59572
VATE,-5.70397,3.52533,-20.73768,1.25157,-4.76563,-2.73366,3.93701,66.0,4.63809,20.638992,-4.56706,216.0,1.58995,20.638992,-2.47365,-2.52467,1.16191,1.7082,2.69532,20.638992,20.638992,121.44431,11.69546,20.638992
IIPR,22.0798,15.88926,68.90171,2.93592,5.77,52.07956,0.0,0.0,0.0,4.52899,5.82,284.613,59.45296,7.25584,52.07956,51.21275,2.93592,4.76061,5.06108,8.52043,8.45945,13.40653,30.054152,15.48215
INVX,20.37282,1.63122,25.62771,6.11469,0.02,0.14243,61.72871,31.715,7.47889,100.0,0.19,195.437,-1.99468,36.34312,0.14243,1.53117,4.25908,0.08691,0.09774,0.06879,0.06879,1.97712,0.56046,2.017
NSP,11.44438,9.98539,2.51131,1.1107,4.47,2.64239,-10.18979,261.257,4.02809,-3.66379,4.53,1037.0,1.93275,-4.44271,2.64239,2.6406,1.01655,6.56868,25.61421,195.97826,195.97826,82.67294,1.70985,79.88859
INSP,46.80212,8.26935,19.36786,7.60181,-0.72,-3.38557,27.71637,-37.425,-5.98993,27.71637,-0.71,528.223,0.00442,27.71637,-3.38557,-3.32978,7.04512,-4.05406,-4.56695,-3.9593,-3.9593,4.1593,27.71637,4.33981
IBP,6.64404,6.30316,23.62957,3.08892,8.61,8.7706,10.12662,469.135,16.88386,11.24031,8.75,930.7,9.99085,9.07317,8.7706,8.86841,2.42927,12.38072,15.19105,41.88008,41.88008,58.75331,2.03524,142.44368
IIIN,-22.3183,8.95,19.61062,6.47499,1.66,4.99316,-72.62179,48.017,7.39647,-73.94035,1.66,65.398,16.03777,-74.07028,4.99316,4.98725,4.09693,4.72025,5.60066,8.40585,8.40585,0.50464,0.0403,0.5072
ICE,16.85201,7.81302,44.88133,1.0041,4.19,24.6188,9.09282,5195.0,52.45885,62.4031,4.61,7988.0,27.07765,63.7621,23.91195,26.25507,0.04108,1.50565,5.53024,9.78048,10.04388,47.11432,4.42194,89.0871
IFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,-1.89942,4.22152,24.62585,0.96445,8.15,12.12092,-2.2245,12395.0,20.03718,317.94873,8.17,34300.0,16.91097,357.7181,12.12738,12.03457,0.83863,4.23788,7.01455,33.78825,33.59771,72.60624,4.83542,265.04666
IFF,-5.06051,6.47799,57.23318,1.67456,-10.05,-22.32773,-15.9688,2047.0,17.83256,266.0591,1.53,3681.0,18.46415,266.0591,-22.36258,3.39882,0.69771,1.70408,2.06147,-15.8972,-15.81367,42.50147,5.28725,73.9175
IGT,0.68027,4.87006,7.19765,1.25547,0.77,7.12297,9.83027,1553.0,36.03248,-42.96296,0.95,1210.0,16.51972,-43.27273,3.61949,4.40835,1.00769,6.20873,8.14143,10.86351,15.61546,75.28161,3.83001,125.69433
IP,-7.64457,5.54803,24.14482,1.66911,0.86,1.59653,-21.86079,2234.0,11.81011,-81.85654,2.06,5323.0,4.67461,-80.85106,1.52252,3.77783,1.16317,3.24146,4.61706,3.58414,3.58414,49.4433,3.65757,97.79773
INSW,-14.70451,3.99216,35.08885,2.37751,11.25,51.91817,32.65345,709.103,66.16155,44.78765,11.43,756.576,28.36282,43.45422,51.91817,52.23284,2.29186,14.11446,14.43328,34.72894,34.72894,30.24962,1.04996,43.3684
IPG,8.91391,1.40752,10.41088,1.05997,2.85,10.26788,-0.6031,1747.0,16.04327,20.25317,2.69,2060.8,2.13776,17.10021,10.08697,9.48848,1.01179,4.86293,10.90657,28.94144,28.70456,53.5854,2.67384,116.66916
IPI,-17.42903,11.43455,53.44171,3.26986,-2.8,-12.78222,-70.58439,42.242,15.136,1.1295322,-2.73,43.338,-5.94962,1.1295322,-12.78222,-12.48286,0.65673,0.18262,0.20213,-5.09794,-5.09794,1.23238,0.20217,1.24776
IVZ,0.0,129.2199,23.55306,1.58879,-0.73,-2.94241,-30.91168,1018.5,17.81716,129.2199,1.32,1555.3,13.29705,129.2199,-1.69512,10.50199,1.34066,1.77989,2.07426,-0.88939,-1.02692,36.23653,8.88071,59.62308
INVH,0.0,109.09277,16.59586,1.19256,0.85,21.58001,9.9186,683.919,28.32665,34.92064,0.85,1438.257,36.16137,35.51545,21.51548,21.54199,1.13593,2.22812,2.28223,5.08106,5.07972,45.65501,12.51748,84.00961
IRM,7.22699,4.50174,0.72447,0.77612,0.63,3.41703,6.33218,1886.202,34.41793,-66.84211,1.28,3122.489,0.17658,-66.92275,3.36176,6.81858,0.67458,4.12787,4.75256,43.43523,33.38995,97.43218,7.83975,223.31485
SJM,13.89365,15.1995,69.83592,1.43892,-0.86,-1.07044,-1.191,1576.3,18.48122,210.78986,7.68,2808.2,10.65912,210.78986,-1.07044,9.56263,0.88499,4.61527,5.85571,-1.18334,-1.18334,37.78544,2.80911,60.73408
JBGS,-4.60474,2.72704,23.57014,1.72711,-0.78,-15.55642,0.0,0.0,0.0,22.35293,-0.8,315.134,15.96682,22.35293,-13.56652,-14.26165,1.67392,-0.71885,-0.74933,-3.26124,-3.11511,49.38056,22.35293,116.64579
JBTM,-25.6562,4.91336,46.83548,2.27126,4.02,7.76857,0.96012,273.4,16.42634,-1.2285,4.44,585.7,11.32691,345.75363,35.00361,8.53641,1.59476,4.29927,5.60473,10.99677,10.99677,31.60772,2.51683,46.21533
JELD,-14.42224,7.68342,9.97134,2.20109,0.29,0.58627,-0.40587,308.451,7.16606,-45.28302,0.82,828.721,6.89996,36.56046,1.45075,1.61922,1.20785,3.42015,4.54175,3.20609,3.20609,61.87785,4.47631,162.31471
JPM,0.0,10474.178,104.45242,0.81158,16.23,20.96898,24.53603,94615.0,40.03834,34.24318,15.7,145670.0,-25.33637,31.52139,20.96898,19.52343,0.81,1.4438,5.94056,17.52806,15.9791,66.87375,6.99577,201.8754
JBL,-9.80543,7.02968,21.82887,1.1603,6.02,2.35721,7.7911,2518.0,7.25607,-12.75362,6.49,2867.0,-0.78238,-17.87149,2.35721,2.48738,0.51288,5.09057,15.83612,30.76923,30.75766,55.21012,1.4035,123.26474
J,4.50537,4.69614,51.96361,1.37042,5.31,4.40607,6.6417,1510.889,9.23955,6.62651,6.13,2734.671,5.2405,3.37526,4.07143,4.74609,1.31135,5.13891,6.93165,10.57599,10.31495,33.04748,2.36299,54.09339
JHG,0.0,88.070305,27.79047,3.8916,2.37,20.30165,-10.57863,503.8,23.96993,6.27803,2.43,1341.1,13.13993,5.26316,18.65068,18.54468,3.60269,4.74797,5.90604,8.81107,9.02878,7.33602,0.763,8.47013
JEF,27.44904,0.74502,46.09943,1.43977,1.1,3.49958,49.4894,3273.051,43.65407,-64.05229,1.31,3551.781,-26.68653,-64.64595,3.70364,4.06415,0.80791,3.6154,4.8054,2.78487,2.59412,77.31283,10.20604,302.3534
WLY,-6.57881,6.29173,18.9063,0.60441,0.31,0.85316,-2.21354,389.637,19.28992,-88.16794,2.74,1383.266,11.15206,-88.38034,0.85316,7.53646,0.46606,4.12147,6.64881,1.57574,1.57574,45.81231,2.26751,84.54375
JNJ,-7.96411,5.48829,28.57157,1.15585,5.2,15.64838,-6.23381,30414.0,35.71437,-22.73403,8.26,59115.0,22.21227,95.93668,41.27925,24.57369,0.81673,8.0747,13.35701,18.30771,18.30771,29.89827,0.96442,42.64984
JCI,8.64689,4.64592,24.31758,0.96869,2.69,7.5878,10.65454,3770.0,14.07084,22.83105,3.39,7804.0,7.90085,20.69191,6.90106,8.65815,0.63235,4.32761,6.5722,11.26992,11.58537,36.68504,2.71936,57.94055
JLL,5.352,4.47914,132.47316,1.06374,4.67,1.08955,0.0,915.6,4.41024,-64.80784,6.4,10686.3,2.10409,-65.5615,1.0857,1.46824,1.01503,2.67385,4.49917,3.66067,3.60208,32.71718,3.40422,48.62634
JNPR,-14.92708,4.89962,14.02654,1.80395,0.95,5.57463,0.92838,761.0,13.67598,-33.56643,1.13,3201.9,10.4951,-34.14013,5.57463,6.49834,1.07914,3.77284,5.69698,6.91809,6.91809,27.98775,2.29448,38.86527
KBH,19.65567,187.83524,50.22131,8.85551,7.03,9.20623,-28.36248,778.947,12.15087,-22.66227,7.25,1401.749,11.69831,-27.73337,9.20623,9.1427,1.59515,6.97855,8.39704,15.79928,15.79928,31.05839,2.20359,45.05029
KBR,0.0,84.960785,10.23929,1.05025,-1.96,-3.75216,10.89866,580.0,8.33813,84.960785,2.71,977.0,5.75403,84.960785,-3.80966,5.25949,0.95102,5.4465,8.53513,-17.64902,-17.2505,59.83866,3.58103,148.9957
KKR,22.55423,0.31919,25.82886,2.11072,4.09,24.70377,1160.8726,9713.523,44.79312,1065.595,4.28,12214.112,16.4287,1065.595,17.21102,17.12168,2.10409,2.00627,5.79407,18.91106,9.563,45.90319,5.09977,85.75784
KREF,-3.43956,0.09113,20.26482,24.02718,-0.78,-4.78484,57.08941,427.855,64.66867,35.753925,-0.78,16.503,40.7566,35.753925,-4.66301,-8.15591,24.02718,3.48418,3.51857,-2.07329,-2.12776,81.18753,14.16349,35.753925
KAI,-1.99731,6.6623,66.08319,2.053,9.9,12.19687,7.01431,201.219,21.01127,-4.34783,10.12,416.306,11.85161,-4.01809,12.11991,12.36373,1.23203,9.02595,11.72076,16.26128,16.31584,14.87234,0.67396,17.47063
K,-14.3454,9.84396,9.32211,0.6581,2.25,6.00518,-10.38724,1967.0,14.99009,-19.35484,2.86,4288.0,4.9859,-0.9375,7.24737,7.45405,0.36403,5.86584,9.33375,21.7819,20.35124,65.9525,3.31774,193.70734
KMPR,-16.28479,3.1474,39.07537,69.77373,-4.25,-5.51918,69.77373,15.2,0.30809,69.77373,-0.96,1124.7,9.8225,69.77373,-5.51513,-1.24582,69.77373,-0.2078,-0.69027,-10.99749,-11.00602,36.68647,95.49342,57.94411
KMT,4.05186,6.89672,15.97604,2.36601,1.46,5.93624,-6.37493,330.548,15.90562,-15.11628,1.51,646.439,7.57868,-18.09118,5.70012,5.87111,0.95244,4.79722,6.28574,9.37167,9.46997,32.73048,1.93442,48.65573
KW,50.7315,1.93101,6.9575,4.18221,-2.46,-50.01778,16.92638,217.6,38.67757,37.745567,-2.42,348.6,-45.012,37.745567,-53.99929,-59.76058,4.1013,0.46766,0.50799,-26.00248,-14.77631,74.68932,24.38833,295.0901
KEY,0.0,391.50555,12.95907,0.78378,0.88,9.27191,-24.04446,2802.0,26.95008,-54.16667,0.88,5894.0,118.2192,-49.5566,9.30076,7.84795,0.7806,0.92636,4.34257,8.34957,6.86341,61.30849,8.2773,158.4546
KEYS,-0.55249,6.05429,26.69772,2.347,5.91,19.3448,4.65718,1618.0,29.61201,-4.36893,6.23,3532.0,16.10999,-5.96085,19.3448,20.29539,1.68375,10.48805,13.68691,23.98185,23.98185,30.32934,1.25216,43.53245
KFRC,-13.3835,6.0914,8.14917,2.37397,3.13,3.98725,-20.48987,97.97,6.39593,-14.94565,3.42,427.066,5.10666,-19.03196,3.98725,4.28417,2.268,15.49335,26.09432,35.79194,35.79194,26.53687,0.58655,36.12271
KRC,0.38178,2.4326,46.29957,0.90918,1.8,20.67959,7.55024,392.596,34.07106,-8.62944,1.95,778.624,42.75819,-8.75868,18.41913,19.82685,0.90918,2.08073,2.22321,3.9068,4.20459,47.16702,12.87005,89.27571
KMB,-5.06935,10.02503,2.71515,0.82294,5.21,8.63394,12.92118,3854.0,18.86349,-8.91608,6.59,7032.0,12.10416,-8.79007,8.63394,10.89571,0.4658,10.97653,19.94161,241.31326,171.92982,88.5493,2.19512,499.8266
KIM,16.28268,4.67967,15.36682,1.37464,1.02,35.68119,0.0,0.0,0.0,537.5,1.01,1226.682,39.48404,419.36322,35.05559,33.38624,1.37464,2.25606,2.35999,6.87228,6.84233,44.35107,109.18422,80.29468
KMI,0.0,625.23834,13.65301,0.35203,1.06,16.21234,4.63619,6500.0,42.38946,-5.35714,1.09,7589.0,10.74817,-6.1617,15.5928,15.88014,0.23321,3.76511,4.14007,7.83318,7.78786,50.52394,4.98477,102.11794
KFS,12.22275,9.67489,1.0224,28.066095,0.95,23.69119,0.0,7.067,6.55286,-24.0,0.04,75.844,3.73136,-4.70431,21.84504,0.95369,28.066095,0.21904,0.54113,115.7077,109.34691,64.95408,6.45451,185.33989
KNSL,19.87689,3.41426,46.88258,6.82208,13.22,25.16177,96.27485,397.592,32.4711,92.15116,13.37,310.262,17.50009,93.63035,25.16177,25.16329,6.82208,7.55967,22.28416,33.62945,33.62945,14.46834,0.4624,16.91577
KEX,8.95417,6.12147,54.332,1.67974,3.72,7.20993,38.92508,544.239,17.60357,83.25123,3.75,911.218,0.74598,82.29878,7.2109,7.2208,0.90455,3.69202,4.79737,7.15877,7.15374,27.16871,2.18424,37.30362
KRG,11.83503,7.67075,16.25961,0.32722,0.22,5.87859,0.0,0.0,0.0,40.46625,0.22,612.62,52.40032,40.46625,5.77107,5.86315,0.32722,1.13461,1.20556,1.29517,1.29545,44.30044,40.46625,81.16711
KNX,4.97534,8.12025,43.91604,0.9363,1.34,3.01776,-37.96707,1029.738,14.41854,-71.67019,1.44,1964.494,1.29267,-71.84728,3.04055,3.25005,0.78509,1.54601,1.90353,3.09497,3.06587,31.05409,3.10736,45.04124
KN,0.44543,5.24148,11.60697,2.6051,0.79,10.23177,-34.34012,100.0,14.13228,19.55851,1.32,206.1,11.68916,19.55851,10.23177,16.95704,1.35237,2.52673,2.812,7.14356,7.14356,21.70654,2.867,27.72459
KSS,0.0,378.5833,33.9009,1.19936,-0.15,-0.10498,-58.14138,1054.0,5.82385,378.5833,-0.15,6641.0,-3.55979,378.5833,-0.10498,-0.09946,0.11653,1.04595,1.35017,-0.45109,-0.45109,66.78436,7.17837,201.06297
KOP,-6.16597,10.30471,23.91659,2.14483,4.14,4.1686,30.14553,250.4,11.62381,38.0,4.3,424.5,-0.13694,40.69401,4.14075,4.15888,0.8251,6.81581,8.81913,19.85974,19.8234,64.91595,3.71685,185.02982
KFY,-3.49998,4.93824,31.53056,1.67852,3.95,7.43946,-18.34364,442.17,15.43978,-33.94649,4.85,686.69,7.71929,-35.7982,7.31638,8.71865,1.56308,6.63865,10.70239,13.12667,13.30509,25.49551,1.27928,34.2201
KOS,4.41796,17.28188,2.24358,0.76188,0.44,12.54813,-18.13109,947.423,55.6781,-8.33333,0.47,1304.038,-18.2569,-5.75191,12.54813,12.69571,0.38945,6.5992,9.7003,23.46135,23.46135,70.00171,2.54267,233.3523
KR,22.21007,72.99754,14.02514,0.735,3.06,1.51695,13.85514,7404.0,4.994,41.01383,3.49,32808.0,1.36384,35.58912,1.51358,1.69018,0.25386,5.62132,9.20267,23.02247,23.13429,67.08736,2.75689,203.83463
KRO,24.30812,6.85379,7.02705,3.01348,-0.43,-2.9463,13.476889,-6.3,-0.37804,13.476889,-0.38,164.9,-0.19427,13.476889,-2.9463,-2.62454,1.37379,-1.81913,-2.56513,-5.56216,-5.56216,36.43941,13.476889,57.3302
LHX,4.43606,4.48269,98.86254,1.00637,6.44,6.16922,9.04933,3338.0,17.18935,17.30419,9.69,5143.0,6.62174,15.53672,6.31855,9.46096,0.62294,3.60652,4.57343,6.58121,6.39735,42.55774,4.17915,74.08784
LCII,0.20769,17.64607,53.50375,2.82758,2.52,1.69612,-62.4907,255.196,6.74264,-83.72093,2.54,776.19,11.29771,-83.74703,1.69612,1.69823,0.71106,2.48597,2.95604,4.69254,4.69254,44.94875,4.33538,81.6489
LXP,15.21862,4.26883,7.28601,1.46466,0.08,10.50783,0.0,0.0,0.0,-78.94737,0.08,282.105,55.35479,-73.29742,8.88732,6.79198,1.46143,0.71476,0.74044,1.38205,1.54293,44.15266,16.037134,79.05955
LZB,-47.18097,9.52676,21.74237,1.7959,3.48,6.46714,14.50499,262.071,11.15465,2.65487,3.85,966.333,7.6909,0.43128,6.41278,7.07063,1.10021,7.30794,10.48368,17.19358,17.15182,31.89632,1.7015,46.83493
LH,-30.44674,4.75425,93.86174,1.16749,4.33,3.12788,-34.90283,1798.7,14.79,-69.00501,9.73,3364.9,10.87583,-67.32077,3.43705,6.96852,0.81716,4.12755,5.03138,4.21999,4.22526,43.00707,3.31028,75.60889
LADR,-19.35931,0.14849,12.0804,10.02838,0.81,19.24554,0.0,0.0,0.0,-28.31858,0.74,189.759,166.69035,-28.89387,19.36504,17.66634,10.02838,3.68156,3.79275,6.59548,6.55635,71.26713,30.865952,248.03348
LW,61.90476,9.13461,9.6886,1.56389,6.95,18.85583,75.01979,1105.6,20.6631,403.6232,4.41,1459.1,-2.46187,402.19016,18.85583,11.90979,0.75651,10.40494,13.45193,113.88419,113.88419,71.93956,3.27261,256.37357
LVS,98.64865,31.28808,5.46553,1.30642,1.6,13.79676,853.96826,3606.0,34.76668,593.0468,1.6,8227.0,16.72652,-33.35153,11.77208,11.77015,1.26391,6.67549,7.65547,30.52882,36.88144,77.7005,3.96561,593.0468
LAZ,16.78432,3.66493,4.84706,1.28648,-0.9,-2.21,-61.94722,246.617,9.5106,119.33416,1.3,2220.515,-9.22949,119.33416,-2.91079,4.46158,1.25232,2.42774,4.09703,-15.40039,-6.2674,79.27821,8.84043,119.33416
LEA,7.54769,6.23374,86.32654,1.34756,9.68,2.75154,21.65407,1722.5,7.34013,76.96527,12.07,1846.9,2.46603,74.70247,2.43961,3.02587,0.90046,4.91944,8.34327,11.93007,13.05645,41.19616,2.05823,70.05691
LEG,-7.24138,8.0506,9.99475,1.4901,-1.0,-2.89505,-24.61725,497.3,10.5242,71.754395,1.45,853.8,7.4445,71.754395,-2.89505,4.18249,0.79423,4.06543,5.35367,-9.19973,-9.1954,62.20321,4.41464,164.57271
LDOS,3.3617,6.46077,30.94295,1.33947,1.44,1.34733,8.47574,1587.0,10.27983,-70.96774,6.0,2244.0,4.84195,-70.94891,1.28903,5.32452,1.12274,6.0933,8.02453,4.68235,4.83103,55.60884,3.36106,125.27008
LC,-15.26813,0.21296,11.33784,0.89276,0.36,3.42951,-51.10445,107.048,9.42813,-87.09677,0.36,279.979,137.1452,-86.55816,3.42951,3.43909,0.83784,0.44514,2.7907,3.22327,3.22327,4.37136,0.53456,4.57118
LEN,5.5277,20.06892,94.61062,6.12086,13.73,11.57143,-19.27222,5549.81,16.2117,-12.65903,13.71,8172.017,17.68669,-14.6423,11.50489,11.34654,1.7382,8.8056,10.88999,15.54231,15.55206,16.13774,0.92585,19.24315
LII,-2.28431,8.28177,8.0181,1.41287,16.54,11.84488,26.23062,928.3,18.63345,19.16427,18.12,1547.8,8.05993,18.70851,11.84488,12.91194,0.65415,19.62159,31.34116,132.90997,132.90997,84.26018,1.64527,132.90997
LNC,26.49105,0.24835,34.81546,7.4754,-4.92,-6.59533,-15.117201,-774.0,-6.78828,-15.117201,-4.05,415.0,-86.79618,-15.117201,-6.59533,-6.02289,7.4754,-0.15424,-4.49444,-15.84826,-13.12162,46.96876,-15.117201,88.56811
LNN,5.01366,4.72753,41.38144,3.5816,6.54,10.73739,5.48583,118.084,17.5177,10.10101,6.58,213.015,12.37465,10.55461,10.73739,10.74046,2.29513,8.77078,11.36744,17.05023,17.05023,23.00045,1.15263,29.87089
LAD,37.62511,32.56284,226.78467,1.41016,36.29,3.23115,-3.07199,2114.0,6.75166,-17.84016,37.87,5183.0,-1.787,-20.0,3.19634,3.32609,0.41858,6.89178,7.70665,17.52699,17.54292,64.46223,5.39101,182.67001
LYV,41.19544,12.87281,-0.0735,0.96163,1.37,3.2279,36.34723,1569.373,6.89862,114.0625,1.45,5475.787,4.31837,111.66765,1.38837,1.45725,0.83855,3.70262,7.1582,343.17657,65.43464,85.07009,5.37662,343.17657
LOB,0.0,26.572376,20.23098,0.92305,1.64,9.23716,-36.74402,207.176,25.89674,-58.16327,1.67,391.071,49.9102,-58.06206,9.23716,9.25881,0.88475,1.09993,12.72629,8.62439,8.62439,2.85558,0.12808,2.93952
LMT,3.31917,4.48411,28.47917,1.21161,27.55,10.24108,2.14483,10001.0,14.80073,27.19298,27.94,8571.0,7.60589,20.72575,10.24108,10.34968,0.98937,10.17102,20.80299,85.95739,85.95739,73.16556,1.86341,272.65546
L,14.06465,1.67904,70.68525,13.4579,6.29,9.85457,22.21703,2613.0,16.66667,51.20192,6.31,5645.0,-2.81605,41.69961,9.14658,9.1555,13.4579,1.67754,5.10766,9.46472,9.65535,36.22646,3.59242,56.80484
LPX,-2.85714,24.9372,21.57825,3.00386,2.46,6.89655,-66.0793,462.0,17.90004,-78.30688,3.39,600.0,-7.43413,-83.60958,6.89655,9.4568,1.4556,8.95655,11.39081,11.90636,11.90636,19.53488,0.81818,24.27746
LOW,0.0,2355.2551,-23.71714,1.09897,10.17,6.63205,3.81912,14625.0,15.06815,-15.53156,13.86,32257.0,6.43629,-23.7503,6.63205,8.9821,0.08877,17.91212,32.75855,2355.2551,2355.2551,160.04211,2.59788,2355.2551
LUMN,0.0,564.0374,0.41349,1.35116,-10.48,-70.7426,-34.45905,4289.0,29.46349,564.0374,0.2,7413.0,2.71261,564.0374,-70.7426,1.35066,1.08885,2.04776,3.00994,-189.75493,-189.75493,98.07949,4.96526,564.0374
LYB,-2.39354,11.57944,39.848,1.83944,6.48,5.17187,-21.09201,4957.0,12.05877,-45.22401,8.7,5258.0,5.63712,-45.54353,5.14268,6.87839,1.03413,6.32113,8.92222,16.59033,16.47998,49.89063,2.62276,100.44036
MTB,0.0,641.9599,150.15408,0.95569,15.79,21.88011,20.20721,5256.362,41.95905,36.9471,14.9,8998.0,6.34563,37.62368,21.88011,19.78692,0.95546,1.4546,7.96011,11.36086,10.48685,34.55609,2.70796,52.80261
MHO,0.0,82.88232,90.66457,7.74898,16.21,11.53749,-7.79567,597.0,14.80103,-5.97448,16.76,1008.569,11.19217,-5.15569,11.53749,11.53857,1.62962,9.48679,11.2852,20.28767,20.28767,26.70731,1.53627,36.43926
