,IQ_ACCT_RECV_1YR_ANN_GROWTH_CS,IQ_AR_TURNS_CS,IQ_BV_SHARE_CS,IQ_CURRENT_RATIO_CS,IQ_DILUT_EPS_EXCL_CS,IQ_EARNING_CO_MARGIN_CS,IQ_EBITDA_1YR_ANN_GROWTH_CS,IQ_EBITDA_CS,IQ_EBITDA_MARGIN_CS,IQ_EPS_1YR_ANN_GROWTH_CS,IQ_EPS_NORM_CS,IQ_GP,IQ_LFCF_MARGIN_CS,IQ_NI_1YR_ANN_GROWTH_CS,IQ_NI_MARGIN_CS,IQ_NI_NORM_MARGIN_CS,IQ_QUICK_RATIO_CS,IQ_RETURN_ASSETS_CS,IQ_RETURN_CAPITAL_CS,IQ_RETURN_COMMON_EQUITY_CS,IQ_RETURN_EQUITY_CS,IQ_TOTAL_DEBT_CAPITAL_CS,IQ_TOTAL_DEBT_EBITDA_CS,IQ_TOTAL_DEBT_EQUITY_CS
GL,75.05746,5.80032,33.14172,0.55588,4.07,13.70908,-1.59151,850.829,22.59199,-0.489,4.13,1066.687,21.36527,-2.91727,13.99604,13.71836,0.55588,2.62937,9.39198,11.79691,11.79691,23.32701,1.45019,30.42402
GS,1.84769,0.13661,171.03261,1.44352,12.14,15.52816,-2.92018,18085.0,46.16582,-28.88108,18.97,30438.0,78.93724,-28.24112,15.52816,21.73797,0.93608,1.24401,1.99718,8.15826,7.14017,83.595,24.56616,2129.3071
GGG,4.62202,6.07616,3.79892,2.61549,1.95333,26.87268,-0.1736,345.025,26.8192,60.54795,1.36333,684.7,46.46624,53.25992,26.87268,18.3154,1.47635,12.86238,16.70901,56.14124,56.14124,39.13204,1.18425,64.29004
EAF,-36.89195,5.16812,0.0,4.44128,0.0,-22.45614,-55.54946,45.392,6.61043,1.8426942,0.0,47.194,19.65389,1.8426942,-22.45614,0.0,1.24671,-1.0945,-1.31397,-16.99122,-16.99122,31.18023,8.09013,45.30708
GHC,2.8314,4.73512,429.13474,2.56599,-25.23,-5.46728,-54.48453,294.598,11.39153,94.651115,16.94,1379.961,-4.83426,94.651115,-3.89213,3.7514,2.44807,2.66731,4.12411,-5.07281,-4.96991,13.71215,1.35753,16.05678
GPK,-2.77136,12.17857,3.39309,1.45698,0.7,5.53098,4.36606,721.9,17.35253,159.25926,0.74,789.1,11.25667,156.52174,5.53098,5.86102,0.65392,6.42511,9.25165,21.76916,21.76916,62.99543,2.59801,170.23691
GDOT,-48.16597,4.63101,13.13453,1.09796,0.72,5.52973,11.22119,114.173,16.43486,-20.0,0.64,696.013,30.98674,-10.02038,5.52973,4.72902,1.06361,1.97804,4.19279,5.94518,5.94516,15.49758,1.06551,18.33981
GEF,-19.46938,7.99271,21.24064,1.55873,1.5,1.85805,-14.9947,400.8,11.08193,-21.875,2.19,679.1,1.07246,-21.42077,1.988,2.89368,0.7881,4.76508,7.19646,6.6645,5.88673,52.84093,2.96307,112.04831
GES,-21.39602,9.62345,12.58577,3.68041,1.11,4.21342,-51.34654,99.833,4.32827,-38.33333,1.11,867.885,2.22632,-38.36438,4.10009,4.0715,2.31711,0.54864,0.80669,8.48782,8.5636,0.70017,0.07726,0.70798
HCA,3.42466,6.85108,-19.05758,1.67368,4.99,6.7947,6.8722,7869.0,19.83215,19.95192,5.73,14925.0,6.43808,13.54667,5.36569,5.98147,1.21265,11.66078,15.66801,1097.1213,1097.1213,124.73611,3.87444,1097.1213
DINO,-40.3331,28.10948,29.14775,1.68259,3.9,6.06219,80.96221,1590.504,12.01476,174.64789,3.91,1711.35,4.23087,163.10773,5.59077,5.57443,0.65364,8.82823,11.10599,13.73483,13.47565,15.18348,0.65391,17.90156
HNI,1.39803,9.53299,10.80108,1.00567,2.32,4.57408,21.12651,238.337,10.34261,71.85185,2.64,852.898,3.41796,71.52153,4.57538,5.0734,0.63365,9.02688,17.65123,23.65253,23.63893,28.52409,0.79919,39.90727
HPQ,-2.96221,6.25276,15.39486,1.22744,2.48,4.40617,-7.32906,12442.0,12.03812,-5.34351,3.4,9939.0,5.57859,-9.15619,4.40617,5.96739,0.92304,4.9866,10.53228,16.71223,16.47672,46.69986,1.9824,87.61678
HAL,-29.7065,3.66944,18.06308,4.03228,-0.78,-2.80117,-41.022,4155.0,17.58135,309.2327,0.09,2520.0,5.02951,309.2327,-2.83925,0.32484,2.88431,4.19184,5.2734,-4.19805,-4.16444,49.75844,3.69338,99.0384
HBI,1.2453,8.47571,3.25771,1.94019,1.06,7.48236,12.0768,965.081,16.83805,6.80101,1.67,2199.191,7.80279,6.01603,7.48236,11.65161,0.66466,9.92981,14.80465,32.21249,32.21249,67.29036,2.71974,205.72025
THG,13.52309,1.26616,66.14884,24.73441,7.39,6.57132,5.16221,515.4,10.23838,17.48808,7.16,1116.7,-4.61884,17.55319,6.58522,6.24402,24.73441,2.2014,8.19074,11.63069,11.63069,22.22465,1.57703,28.57545
HOG,6.31769,2.68536,9.95839,1.44706,3.69,12.5464,-6.50601,1519.052,25.33695,-4.89691,3.73,2222.561,10.1396,-10.94042,12.5464,12.60967,1.1468,8.45945,9.63151,31.67894,31.67894,78.92732,4.53598,173.31895
HIG,1.38289,0.54072,43.90512,1.18858,3.93,9.21763,5.28007,2293.0,12.63361,34.12969,4.06,5277.0,8.11846,110.77694,9.26722,9.29438,1.18858,0.5622,5.50027,9.20191,9.20191,24.87651,2.54775,33.11416
HE,0.0,58.22621,17.93821,0.96526,1.5,6.21468,1.56343,518.138,19.90555,-8.53659,1.65,579.896,9.23875,-4.96034,6.21468,6.74571,0.96526,1.83253,5.22132,8.69933,8.54181,50.70674,3.89508,102.86748
DOC,-13.55927,0.33937,20.07279,4.13525,-1.21,-21.00295,0.0,0.0,0.0,69.45859,-1.2,1302.501,51.61213,69.45859,-21.4956,-21.34643,4.13525,-0.12846,-0.13232,-5.57036,-5.26835,53.17719,69.45859,113.57114
HLF,-16.38756,58.22801,-0.28857,1.52899,1.985,7.58783,-12.88827,751.6,16.81808,16.76471,2.37,2361.6,11.29308,9.84775,7.58783,8.76089,0.93684,16.83564,26.82382,160.7892,160.7892,103.4109,2.15806,160.7892
HRI,-15.32804,5.34714,82.03691,1.31527,3.69,6.63211,-7.80615,566.9,33.78024,22.59136,3.42,401.3,-7.79481,24.08027,6.63211,6.1408,1.16259,2.58909,3.61873,5.54131,5.54131,5.58301,0.24114,5.91314
HSY,0.35732,12.35208,4.6038,0.83349,2.32,6.89266,2.03799,1675.979,22.68937,-38.46154,4.1,3398.784,15.52793,-39.43279,6.94432,12.1608,0.42635,16.59188,25.38731,41.82133,39.66783,69.79627,1.44425,231.08495
HES,-48.41657,5.33226,67.77232,1.6758,-10.61,-44.59012,-65.16588,1911.0,28.79747,0.0,-5.49,5196.0,-14.24993,303.33966,-46.05184,-23.46239,1.47451,-4.05198,-5.32862,-14.46467,-13.85267,24.52739,3.46939,32.49841
HLT,3.39506,11.40314,18.18305,1.04783,4.26,12.5621,7.38809,2471.0,21.92158,108.82353,2.4,1708.0,12.29374,108.61813,12.45564,6.99787,0.79368,4.3209,6.80768,26.15256,26.55415,63.92896,4.26831,177.23071
HD,6.15165,57.72103,7.13236,1.35788,4.71,7.6284,12.60076,12153.0,14.61119,25.26596,4.61,28389.0,7.9455,17.8273,7.6284,7.41582,0.28459,16.31475,24.41644,58.09376,58.09376,64.84785,1.41504,184.47758
HRL,-0.62951,15.24646,7.56644,1.69933,1.27,7.41876,15.62125,1217.93,13.14711,13.90135,1.365,1819.107,8.97941,13.84008,7.40607,7.78203,0.78998,11.69097,16.33582,18.04574,18.05395,9.80526,0.35716,10.87121
HWM,0.0,0.0,9.75341,1.5262,-0.54,-1.25675,0.0,2341.0,18.85926,0.0,0.26,2309.0,0.0,0.0,-2.59406,0.87972,0.52121,0.0,0.0,0.0,0.0,38.44847,3.77061,62.4655
HUBB,-1.89469,7.54093,30.09492,2.30111,4.77,8.32055,-0.49958,597.5,17.62329,-12.9562,5.55,1115.5,9.41961,-14.75561,8.17898,9.44535,1.36346,9.82738,13.02559,15.12119,15.31197,26.91488,1.07799,36.82676
HUM,0.96921,30.80227,69.76964,1.92726,8.44,2.35038,0.21701,2817.1,5.18908,14.67391,7.09,10020.0,2.21419,11.24673,2.35038,1.95184,1.51276,6.15023,10.60466,12.76511,12.76511,28.48058,1.4625,39.82215
HUN,-14.71472,6.67682,6.08234,2.0,0.4,1.26226,-12.42983,1092.0,10.60297,-70.14925,1.77,1734.0,3.41781,-71.20743,0.903,4.17279,0.89619,4.24431,6.50677,6.02485,7.26257,74.64591,4.39194,294.41376
H,8.75912,15.13287,29.29518,1.01536,0.86,2.86507,-0.62305,638.0,14.74122,-61.43498,0.87,951.0,7.68253,-63.95349,2.86507,2.87082,0.89341,2.52557,3.4896,2.8777,2.87503,25.60521,2.15517,34.41802
IEX,0.41073,7.95628,18.85817,2.78647,3.62,13.99572,-3.00608,509.027,25.19103,4.92754,3.81,907.715,16.17165,1.22447,13.99572,14.54222,1.8993,9.42737,11.62229,19.30593,19.30593,36.81098,1.65177,58.25534
IQV,19.53274,5.35975,-4.72631,1.513,3.08,6.76769,12.1044,807.59,14.07535,13.23529,3.4,1621.0,6.54697,8.64856,6.74853,7.29099,1.36714,11.75045,22.83558,127.94857,127.94857,115.74396,3.05577,127.94857
ITT,16.05178,4.96425,15.21899,1.5714,3.44,12.56035,0.0,478.3,19.24284,69.45813,3.52,809.1,9.22514,90.67751,14.15352,12.71709,1.11793,6.68924,17.30749,24.24525,24.1482,15.39748,0.51955,18.1998
ITW,-3.92499,5.96308,14.36207,2.83784,5.13,14.16636,-1.50221,3344.0,24.94592,9.85011,5.14,5517.0,15.8066,-35.53972,14.16636,14.10672,2.31757,10.73503,13.31644,31.53699,31.51344,58.67194,2.2195,141.96634
INGR,2.45776,9.04097,29.93744,2.62803,5.51,6.91507,14.81529,901.3,15.12756,16.24473,5.97,1252.0,6.38952,13.23944,6.74723,7.17442,1.63747,8.69774,10.98019,18.6068,18.78277,45.74415,2.03928,84.31193
ICE,48.61996,7.99658,24.8874,0.97388,2.278,27.65912,15.81152,2212.0,47.24477,34.63357,2.416,3338.0,21.68144,29.86748,27.21059,28.63904,0.03677,1.57077,5.88665,9.37868,9.44153,32.94415,3.3038,49.24528
IBM,-5.43801,2.90485,14.76812,1.24031,13.6,16.33941,-14.93453,19423.0,23.76164,-12.76459,13.67,40684.0,12.74636,9.71552,16.13633,16.3681,1.07234,8.53408,18.16451,102.28856,101.03639,73.44282,2.0537,276.54602
IFF,8.93699,5.8608,19.87351,1.96177,5.16,13.86771,2.35488,701.657,23.20917,1.97629,5.28,1359.539,13.99832,1.13474,13.86771,14.05042,0.97003,10.60237,14.91318,26.97094,26.89482,40.15458,1.52524,67.09716
IGT,0.0,0.0,15.06986,1.23612,-0.39,-1.19271,0.0,1458.573,31.1059,0.0,0.05,1751.398,0.0,0.0,-1.61171,0.20516,1.01034,0.0,0.0,0.0,0.0,71.40519,5.76298,249.7138
IP,-13.28671,8.3764,9.42398,1.65061,2.23,4.10016,-6.53778,3674.0,16.42745,70.22901,3.3,6362.0,4.41762,69.00901,4.19405,6.15882,0.94929,5.01932,8.21869,20.84676,19.99564,79.96618,4.24687,450.2146
IPG,2.66515,1.29528,4.87475,1.01435,1.09,6.31091,8.18689,1028.1,13.50311,-2.67857,1.11,2759.0,7.91999,-4.71599,5.97074,5.94961,0.98428,4.29837,13.34831,22.27449,20.61214,43.88197,1.71413,88.03577
IPI,-65.88705,14.99494,56.34202,5.00266,-69.4,-182.73227,-52.76788,44.265,15.41352,-27.675688,-25.9,-5.072,-0.18991,-27.675688,-182.73227,-68.24315,1.81515,-2.67063,-2.88347,-76.39712,-76.39712,26.01791,3.38868,35.16784
IVZ,-0.79186,7.27271,18.88695,1.26113,2.26,18.81942,1.02417,1479.6,28.88208,-0.87719,2.27,1889.0,9.83476,-2.02409,18.8975,19.00492,0.45488,3.80471,5.34772,11.94352,10.62469,45.86754,5.07556,86.36223
IRM,-6.59711,5.14771,2.40769,1.0191,0.58,4.16237,0.10963,931.413,30.96478,-65.06024,0.85,1717.951,8.8032,-62.20981,4.09714,5.95581,0.87467,5.6566,6.70059,18.0547,17.90453,90.16414,5.2025,118.44138
SJM,39.01099,15.39608,59.26641,2.00694,3.33,6.05864,-4.52617,1147.5,20.1574,-38.56089,5.16,1974.9,4.46032,-38.97735,6.05864,9.33961,0.54342,4.23671,5.35995,5.69306,5.69306,46.54543,5.37769,87.07474
JPM,0.0,6316.6064,60.46309,0.93237,6.0,24.32233,-2.30363,55684.0,55.41138,13.42155,6.53,89202.0,-124.89054,12.31505,24.32233,24.04531,0.931,1.28797,4.16443,11.2764,10.19185,65.87878,8.58408,193.07275
JBL,21.40898,13.37876,12.05227,1.03369,1.49,1.64357,0.0,1117.661,6.2442,124.22085,1.68,1503.218,2.04438,17.69735,1.58677,1.81795,0.41959,4.0679,9.25475,12.84232,12.80351,41.70345,1.49454,71.53675
J,-11.1179,4.47347,34.84889,1.65709,2.4,2.71471,-3.09262,752.011,6.20736,-3.22581,3.12,1968.338,3.78714,-7.6612,2.50083,3.21938,1.51911,4.63927,7.34255,6.91636,7.4222,12.06635,0.79493,13.72211
JHG,0.0,0.0,1.71977,1.81029,1.64,28.69016,0.0,340.7,29.49528,0.0,1.54,752.1,0.0,0.0,28.55164,25.61112,1.74535,0.0,0.0,0.0,0.0,9.97381,0.64837,11.55939
JEF,0.16848,1.08214,28.68374,1.36483,0.73,2.1105,0.20922,1477.152,12.6426,25.86207,0.92,2135.853,0.16406,36.12935,2.42769,2.93254,0.68714,1.60277,2.14038,2.68679,2.29767,69.46159,16.60327,231.57214
WLY,-1.70303,12.2758,17.93127,0.92191,2.97,9.70501,6.34076,379.829,20.84178,10.0,3.3,1322.757,13.62131,10.19127,9.70501,10.63513,0.75232,5.47847,9.03541,15.81093,15.81093,41.55324,1.97481,71.09588
JNJ,-2.28493,6.45278,25.82425,2.16996,5.48,21.98961,-12.41882,22116.0,31.56092,-3.85965,5.67,48619.0,22.70956,-5.59946,21.98961,22.42787,1.76992,8.68049,12.79084,21.87194,21.87194,21.82264,0.89804,27.91427
JCI,-2.04395,6.39804,16.78325,1.05698,2.28272,4.17171,-2.37082,3212.0,8.63929,2.83019,3.15183,4531.0,4.12632,28.64198,4.20399,5.30448,0.60486,4.70573,8.21298,13.27062,13.78238,38.07384,2.05791,62.71942
JLL,15.75516,4.02174,59.68397,1.05813,9.65,7.48182,11.54345,672.056,11.26539,13.26291,10.11,4236.6,1.31898,13.62705,7.35327,7.61597,0.96455,6.24877,11.06199,17.28566,17.32707,23.58311,1.25335,30.98695
JNPR,30.35565,7.04233,11.9125,1.61629,1.59,13.045,29.34225,1083.5,22.30434,201.95819,1.59,3080.7,14.63626,201.95819,13.045,12.78468,1.51435,6.70811,8.89532,13.35019,13.35019,30.36065,1.84061,43.59697
KBH,29.17146,35.049706,18.32366,8.7609,0.85,2.79163,18.30906,149.364,4.92621,-90.81081,0.92,502.834,-3.67122,-90.78313,2.79163,2.79317,1.56947,1.8668,2.1492,5.15057,5.15057,60.82741,17.5781,155.28053
KBR,-36.27524,4.65601,7.49694,1.30595,1.4,4.43485,28.66747,209.0,4.10126,28.66747,1.46,325.0,2.73254,28.66747,3.98352,4.12559,1.23654,2.79201,10.01886,20.2292,22.74786,5.48068,0.29187,5.79848
K,6.12431,11.94856,6.07958,0.56386,1.72,4.5576,8.16435,2027.0,15.04602,-1.71429,2.72,4939.0,7.98508,-2.8481,4.5576,7.14727,0.27792,6.13535,9.27191,24.97458,24.61415,78.4084,3.83029,312.41583
KMPR,0.0,52.325127,38.81778,52.325127,1.55,3.45422,-44.83941,176.9,7.61909,-25.48077,1.8,873.2,1.41001,-25.15284,3.6911,4.00089,52.325127,1.16576,3.30777,3.92839,3.92839,27.44355,4.26003,37.82373
KMT,-16.20688,5.41965,16.95505,2.60707,-4.71,-14.01336,-14.73893,373.643,14.11468,56.57584,2.02,815.693,13.51395,56.57584,-14.12423,6.05437,1.14112,4.5027,5.87281,-22.8329,-22.23292,35.33518,2.01151,54.64359
KEY,0.0,276.02213,12.5109,0.87017,1.05,20.41315,-1.02891,2020.0,44.86895,0.96154,1.06,4062.0,-41.14838,1.77778,20.34651,19.70362,0.86115,1.3363,6.11899,8.84272,8.6287,50.75973,5.49059,103.08579
KRC,22.73947,3.19075,32.28471,0.91734,2.42,41.03123,0.0,188.194,32.36254,374.5098,2.43,421.481,42.48005,29.88697,40.25344,37.54746,0.91734,1.81691,1.97137,8.58642,8.00883,40.90023,11.89468,69.20539
KMB,-3.0303,9.37755,-0.48218,0.85462,2.77,5.73396,1.1072,4018.0,21.61261,-29.15601,5.65,6669.0,7.31133,-33.6173,5.44887,11.05626,0.45677,13.46812,25.71357,500.60617,181.44681,98.68004,1.93504,500.60617
KIM,-19.20584,7.74569,12.20583,0.36809,2.0,52.17884,0.0,0.0,0.0,159.74026,2.01,862.292,49.75335,110.87568,51.82509,47.92052,0.36809,5.21303,5.56592,18.20985,17.54485,50.50564,66.99424,103.75069
KMI,0.0,648.087,15.75391,0.69471,0.1,1.44414,1.2426,6844.0,47.51788,-88.76405,0.72,7951.0,2.82233,-75.34113,1.75658,10.93272,0.37983,3.38833,3.63337,0.73127,0.59574,54.9752,6.31604,122.09982
KFS,-40.2671,3.40176,2.12841,134.3933,-0.6,-7.49163,16.395027,-8.373,-5.49518,16.395027,-0.7,38.381,10.88403,16.395027,0.72652,-9.05493,134.3933,-2.35332,-6.32089,-29.1557,-23.22648,47.20797,16.395027,89.42252
KEX,-30.28671,6.06428,42.23401,1.77051,4.11,10.61544,-11.34691,571.23,26.59937,-16.63286,4.12,785.166,5.10769,-19.61731,10.55556,10.49966,1.10318,5.70894,7.8438,10.02395,10.03365,25.46849,1.36343,34.17144
KSS,0.0,423.76114,29.80597,1.99301,4.24,4.55764,-2.12847,2575.0,13.53625,4.69136,4.28,6925.0,6.70701,-2.47469,4.55764,4.56731,0.49213,7.32844,9.77838,14.48743,14.48743,44.28013,1.84893,79.4692
KOS,-15.67408,3.9623,3.44208,1.60736,-0.18,-15.6339,-90.82589,48.348,10.82347,9.497013,-0.18,341.533,-154.55394,9.497013,-15.6339,-15.4176,0.96678,-2.17821,-3.11422,-5.24201,-5.24201,39.37439,17.80587,64.94678
KR,13.44086,91.07053,5.55647,0.78146,1.72,1.61066,14.8374,5085.0,4.68815,18.62069,1.73,23601.0,1.11603,13.75905,1.59314,1.56309,0.22117,6.55322,11.6003,32.01186,32.2414,68.17172,2.29223,214.18596
KRO,-15.52551,6.37731,3.98533,3.52405,-1.5,-12.8707,-67.17557,64.5,4.78203,11.39981,0.03,203.1,4.48176,11.39981,-12.8707,0.25779,1.56222,0.97047,1.44883,-27.93242,-27.93242,42.47104,5.28682,73.8255
LHX,106.32397,5.86241,27.46693,1.54494,3.11,6.57092,-1.13542,1071.0,21.07023,-37.8,5.15,1515.0,6.10663,-37.54675,6.57092,10.70933,0.87812,5.86926,8.77563,12.78959,12.77882,60.52448,4.87022,153.32158
LVS,-15.86275,8.68007,8.57835,1.46471,2.47,20.4107,-24.40966,3914.271,33.48834,-29.82955,2.47,8881.0,10.48661,-30.78167,16.82203,16.83764,1.40221,8.29517,9.74515,28.02837,27.36116,52.93533,2.41884,112.47359
LAZ,-10.62609,4.55507,10.46469,1.5389,7.4,41.38112,8.37341,669.234,27.89078,131.25,3.81,2170.74,32.33904,130.85095,41.10777,19.90616,1.46729,10.08166,18.69021,97.65107,92.91187,42.49999,1.51011,73.91301
LEA,6.14008,6.81462,39.31296,1.37686,9.59,4.36979,21.09056,1630.0,8.95044,16.52491,10.98,1890.0,4.09517,10.87151,4.09359,4.62765,1.03438,8.63737,16.48835,25.33043,26.32049,39.31222,1.19926,64.77781
LEG,-4.59184,8.52306,8.0059,1.86994,2.27,8.37333,36.93987,589.8,15.05667,46.45161,2.41,923.2,6.60708,231.7347,8.2993,8.66867,1.10297,9.93542,14.47905,29.022,29.1219,46.89919,1.64378,88.32104
LDOS,-17.64706,5.10383,13.48649,1.70137,-4.46,-6.51788,21.6129,377.0,7.44618,52.44894,0.18,617.45447,7.26842,52.44894,-6.37962,0.26309,1.43954,5.29021,7.73272,-25.45314,-25.45314,53.8817,3.09284,116.83367
LEN,20.76282,15.76437,26.75373,5.33038,3.46,8.64682,19.70526,1173.424,12.38572,23.57143,3.87,2133.31,-7.62849,25.66503,8.4747,8.38168,0.8148,4.95847,5.68615,15.32831,14.62678,52.7968,5.67157,111.85004
LII,0.33223,8.21464,2.2651,1.13859,4.11,5.39886,11.21615,435.3,12.55408,-3.97196,5.18,947.4,9.39501,-9.32945,5.38155,6.70768,0.56032,13.51793,26.15724,74.82002,74.82002,87.98344,1.70894,74.82002
LNC,4.71211,0.80097,55.84491,5.40976,4.51,8.55829,0.0,0.0,0.0,-20.45855,4.6,4175.0,2.47516,-23.82838,8.55829,8.55009,5.40976,0.39926,4.96042,7.86184,7.86184,29.55145,188.37933,41.94757
LMT,36.99864,6.61628,10.22112,1.15231,11.46,7.81453,0.14243,6328.0,13.71716,2.23015,11.95,4574.0,2.22378,-0.24903,7.81453,8.03799,0.65099,7.68843,23.73151,110.9743,110.9743,83.12997,2.41166,493.98657
L,0.0,4.0009,51.6655,4.3318,0.72,2.1394,-47.38309,1699.0,12.66493,-71.42857,0.75,5263.0,53.5492,-56.00677,1.93813,2.02626,4.3318,0.59992,1.34804,1.41147,1.20944,31.69227,6.22896,46.39632
LPX,-14.19558,21.42049,7.11268,5.37832,-0.6,-4.54425,107.27273,57.0,3.01189,22.579601,-0.6,209.8,0.12946,22.579601,-4.65522,-4.51466,3.71399,-1.23902,-1.53826,-8.06452,-8.06452,42.57157,13.22632,74.12979
LOW,0.0,1138.3832,10.38333,1.07831,2.71,4.79875,11.86954,6277.0,11.16447,26.63551,2.71,19558.0,7.25415,18.02275,4.79875,4.76225,0.06322,9.27834,13.70427,24.72847,24.72847,53.27865,1.8109,114.03491
LUMN,0.0,778.44354,25.85509,0.57559,1.58,4.90503,-1.36054,6960.0,38.88268,16.17647,1.67,10589.0,16.34846,13.73057,4.90503,5.1712,0.44939,3.54344,4.9497,6.03789,6.03789,58.99081,2.90589,143.8478
LYB,-27.00116,10.97569,14.88129,2.25086,9.6,13.6826,0.0,7204.0,22.00703,20.0,9.67,7052.0,10.41699,7.23527,13.67344,13.73622,1.20511,16.43548,25.72539,60.29333,60.04826,54.97877,1.11438,122.11743
MTB,0.0,329.81784,93.64135,1.00519,7.18,21.80757,1.70745,2702.845,54.59321,-3.2345,7.5,4518.624,-16.15222,1.25872,21.80757,20.72404,1.00314,1.43952,6.25682,8.2904,7.57417,44.15171,4.73059,79.05652
MBI,-6.22344,0.2397,24.60899,3.73855,1.06,23.52941,0.0,0.0,0.0,-61.5942,0.96,667.0,57.07516,-68.36555,23.52941,20.57236,3.73855,1.76226,2.30296,4.70097,4.6808,68.30198,42.917175,215.47716
MDU,-14.88682,6.53183,12.19621,1.07746,0.77,2.73632,-45.83332,481.863,11.49606,-49.6732,0.77,689.577,-3.99227,53.05082,-14.84976,3.58089,0.71198,2.20027,3.24753,5.45219,3.9753,43.1961,3.97775,76.04426
MTG,-13.92209,6.15677,6.58352,113.07029,2.6,112.55292,71.15933,560.326,53.81086,306.25,1.43,557.126,45.38238,365.17352,112.55292,46.63065,113.07029,6.24806,12.02256,71.61531,71.61531,35.35608,2.1827,54.69358
MGM,-3.79916,25.53861,9.0644,1.07632,-0.82,-11.31275,-10.00546,1867.807,20.32419,257.72354,0.55,3564.692,-7.54959,257.72354,-4.87178,3.24894,0.96824,2.52304,3.09784,-9.72159,-13.50286,62.06482,6.8066,163.73927
MSM,5.40357,7.40317,21.61715,2.44373,3.74,7.94769,-2.51509,453.415,15.57924,-0.53192,3.8,1316.575,6.37436,-2.01595,7.94769,8.00272,1.04593,11.53413,13.72812,16.93675,16.93675,24.31923,0.94462,32.13397
MSCI,16.51885,5.55625,8.92447,2.13459,2.09,21.39863,17.84521,481.697,44.80848,22.94118,2.07,807.318,26.20195,-21.28203,20.80421,21.01246,1.97935,8.35721,10.71069,19.70921,19.70921,63.66277,3.27883,175.19986
MAC,-1.53303,10.17687,30.53926,0.26303,3.08,39.219,0.0,0.0,0.0,-70.52632,3.18,849.357,54.0188,-67.47509,36.56771,37.66354,0.26303,1.82018,1.95601,9.41645,9.41244,51.02609,47.939793,104.19036
M,0.0,672.2012,15.79099,1.56774,4.22,5.42964,3.53225,3869.0,13.76623,9.32643,4.32,11242.0,7.23581,2.69179,5.42964,5.45975,0.48898,8.21731,13.53741,26.24925,26.24925,57.7168,1.89739,136.50056
MAN,2.62426,4.61472,35.93609,1.47566,5.4,2.20281,-3.23613,786.4,4.06831,1.88679,5.64,3295.8,2.72654,-1.96445,2.16866,2.24084,1.44118,6.02636,12.72864,15.05828,15.11135,24.10362,1.08736,31.75859
MPC,-27.74624,18.44626,24.92844,1.49267,5.26,4.45625,20.66197,6161.0,9.57287,19.81777,5.52,8210.0,2.5686,12.99525,4.43139,4.61437,0.64035,7.91539,11.73504,23.77856,18.46451,37.73734,1.93556,60.60991
MKL,2.43245,1.72127,561.2257,26.2906,41.74,10.97049,53.9176,1039.895,19.36401,87.42703,44.13,2686.274,9.57706,81.44603,10.85187,11.48643,26.2906,2.26047,5.64976,7.55426,7.5693,22.09392,2.15544,28.58741
VAC,19.86364,14.82365,33.0378,3.91457,3.82,6.85052,15.03319,259.975,14.50308,63.9485,3.77,655.972,13.64867,51.6037,6.85052,6.62219,2.58488,6.02221,8.43102,11.94388,11.50204,40.06927,2.61099,66.8593
MMC,2.09881,4.108,12.47945,1.3603,2.98,12.72558,5.33236,2884.0,22.43311,14.17625,3.08,5559.0,15.95559,9.14676,12.43777,12.72153,1.30663,8.53187,14.28422,23.5719,23.82235,40.06899,1.53051,66.85853
MLM,-2.97822,8.6802,62.92412,2.94715,4.29,8.16308,30.71321,764.369,21.59497,58.30258,4.59,726.92,12.5944,85.59778,8.15896,8.65852,1.57774,4.36303,5.4174,6.86909,6.86891,28.243,2.09068,39.35922
MAS,-17.98077,7.5457,-0.40847,1.32801,1.03,5.54467,4.1708,1049.0,14.68776,-56.90377,1.13,2253.0,11.61789,-58.52804,4.9706,5.3478,1.02514,9.01962,14.42487,90.4943,66.77909,98.33381,3.26311,152.56055
MA,-2.70514,8.83638,5.39998,1.75227,3.35,39.39175,1.2695,5584.0,57.76353,8.06452,3.44,9667.0,49.86164,5.28062,39.39175,40.35337,1.33323,20.64213,36.76719,59.41645,59.1029,35.30416,0.59241,54.56945
MKC,-7.77958,9.05628,6.56009,1.13409,1.555,9.35922,1.83892,714.4,16.62826,0.0,1.74,1741.3,10.2373,-8.28956,9.34758,10.36799,0.45783,8.65127,12.49616,23.19778,23.00146,45.27671,1.95367,82.73757
MCD,6.9417,20.22442,7.81639,3.26837,4.8,17.82277,-7.51228,8792.9,34.60001,-0.41494,5.08,9789.2,17.29981,-4.80264,17.82277,18.77839,3.04508,12.73001,15.5684,45.42633,45.42633,77.28965,2.74336,822.87195
MCK,0.0,692.2066,34.48707,1.09473,7.54,1.02879,30.62126,4142.0,2.31339,29.33105,9.04,11412.0,2.14709,16.86461,0.82437,1.17137,0.63453,3.99512,10.45797,21.4852,18.6164,50.96557,2.37663,121.75634
MDT,34.13802,4.5413,37.44246,3.36248,2.41,13.20271,13.38089,6516.0,32.16031,-20.19868,3.77,14590.0,12.27975,-12.72431,13.20271,20.38416,2.68091,4.50293,5.39172,7.36174,7.36174,40.46927,5.55341,67.98046
