,IQ_ACCT_RECV_1YR_ANN_GROWTH_CS,IQ_AR_TURNS_CS,IQ_BV_SHARE_CS,IQ_CURRENT_RATIO_CS,IQ_DILUT_EPS_EXCL_CS,IQ_EARNING_CO_MARGIN_CS,IQ_EBITDA_1YR_ANN_GROWTH_CS,IQ_EBITDA_CS,IQ_EBITDA_MARGIN_CS,IQ_EPS_1YR_ANN_GROWTH_CS,IQ_EPS_NORM_CS,IQ_GP,IQ_LFCF_MARGIN_CS,IQ_NI_1YR_ANN_GROWTH_CS,IQ_NI_MARGIN_CS,IQ_NI_NORM_MARGIN_CS,IQ_QUICK_RATIO_CS,IQ_RETURN_ASSETS_CS,IQ_RETURN_CAPITAL_CS,IQ_RETURN_COMMON_EQUITY_CS,IQ_RETURN_EQUITY_CS,IQ_TOTAL_DEBT_CAPITAL_CS,IQ_TOTAL_DEBT_EBITDA_CS,IQ_TOTAL_DEBT_EQUITY_CS
CXT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRDb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.26707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAP,0.0,297.11447,84.8747,1.09128,15.92,25.17752,13.44901,2725.204,52.91985,20.15094,15.96,3452.1853,67.43377,20.25408,24.63626,24.62951,1.09128,3.24723,8.95635,20.06432,20.04183,62.85397,4.2842,169.20773
CCI,9.72314,9.42448,30.37077,0.87748,1.01,10.20639,11.95558,2383.579,54.72441,6.31579,1.16,2712.0,15.99585,24.53323,10.20639,10.16663,0.71106,2.55625,2.91019,4.4687,4.46869,56.703,6.77956,130.9629
CCK,18.75902,11.47493,4.47586,0.94585,2.38,4.92067,3.15079,1375.0,15.80823,-33.14607,4.0,1692.0,4.22942,-34.87903,3.7135,6.22148,0.45077,6.95884,11.90376,66.80455,53.80264,85.26971,3.88582,143.83177
CFR,0.0,93.377815,49.67826,0.64402,5.51,29.68881,13.71114,602.619,49.1311,17.23404,5.48,1167.432,21.74177,19.6831,29.68881,28.45724,0.64394,1.11957,7.79568,12.11524,11.55957,29.53921,2.29425,41.92291
CMI,0.0,337.48956,43.94068,1.57266,5.97,4.86587,9.96939,2515.0,12.31153,-27.46051,10.66,5100.0,7.13053,-28.33573,4.89035,8.69504,0.94011,7.31427,12.60417,14.13613,12.96127,19.72468,0.79761,24.57129
CUBI,0.0,42.03696,22.41637,1.02927,1.97,17.45108,20.86723,232.806,51.53312,-24.52107,2.29,339.485,-62.19339,0.17153,17.45108,15.54124,1.01202,1.44367,5.56484,11.75011,8.87386,69.12833,8.85818,223.92157
DKS,22.48392,115.9931,17.48819,1.42812,2.56,3.62783,-6.32525,677.808,8.55604,-9.54064,2.71,2412.183,2.58644,-13.01337,3.62783,3.80041,0.17338,7.73219,15.79152,15.4569,15.4569,0.27522,0.00786,0.27598
DNOW,19.49153,6.81596,10.96918,2.86548,-0.48,-1.96375,27.149332,-1.0,-0.03776,27.149332,-0.55,501.0,-3.80004,27.149332,-1.96375,-2.23791,1.32234,-1.90185,-2.45665,-4.39189,-4.39189,12.02673,27.149332,13.67089
DHI,6.68524,204.86497,20.65971,5.93573,2.74,7.36167,17.2791,1640.5,11.63022,16.1017,2.77,2834.8,0.54465,17.16123,7.36167,7.3504,0.59809,8.3765,9.61576,14.28375,14.28277,27.04159,1.75044,37.06438
DTE,15.50591,7.6872,53.02502,1.09566,6.32,8.8205,9.85222,2676.0,21.2263,30.84886,5.75,3173.0,-4.82569,30.64516,8.995,8.16412,0.69168,3.12652,4.65645,12.24424,11.41157,56.38507,4.82623,129.27928
DXC,-31.80998,5.4394,13.36174,1.10068,-0.88,-1.31458,21.97309,1088.0,14.30262,153.95865,2.68,2058.0,16.70172,153.95865,-1.61693,4.94604,0.98509,3.36149,5.62213,-6.28674,-4.76417,57.76955,2.72335,136.79594
DVA,-10.56443,5.98925,25.70414,2.87532,4.71,9.8921,-14.07525,2193.286,20.16512,9.79021,3.33,3243.662,-40.98521,-24.57807,6.10132,5.77499,0.88415,5.41722,6.7676,19.30327,18.35986,61.28687,4.25673,191.07869
DAN,37.86408,8.407,6.98698,1.6933,0.71,1.6091,28.59477,787.0,10.91691,-83.7156,2.25,1080.0,-0.88084,-82.65625,1.53974,4.52871,1.06287,6.59273,11.80532,10.23042,9.6546,60.77703,2.2859,161.49013
DHR,10.53639,5.46511,37.83836,1.42938,3.5,13.47431,7.83912,4418.6,24.10623,13.63636,3.69,8571.3,13.33464,-2.41219,13.59597,14.00733,0.86641,4.3237,5.50334,10.00709,9.99017,28.52298,2.38132,39.90511
DRI,-1.6129,166.55518,16.75756,0.62039,3.83,6.72924,7.5859,980.0,13.66768,37.76978,4.07,1569.4,7.16873,27.76,6.68182,7.05561,0.23968,8.74038,15.41869,23.80541,23.80541,34.27875,1.11857,52.15778
DAR,0.88827,9.38745,13.63433,1.70952,0.77,3.64131,-0.5607,436.813,11.92745,24.19355,0.24,786.571,3.45511,25.56371,3.5079,1.07968,0.89953,1.74386,2.13992,6.09152,6.05615,42.41068,3.92432,73.64331
DECK,-0.94347,11.23064,4.9721,5.16074,0.03,0.31897,-9.5815,218.216,12.18984,-95.13514,0.64333,835.235,6.22592,-95.32982,0.31897,6.89999,2.98768,8.38048,10.0749,0.59426,0.59426,3.30646,0.14954,3.41953
DE,4.23435,0.87485,29.69572,2.1112,6.68,7.59087,15.44457,4576.8,16.09017,38.87734,6.31,6777.6,-1.75868,41.68253,7.59052,7.0876,1.93823,2.88979,3.89445,26.85899,26.79025,80.70428,8.74963,508.20593
DK,117.97668,17.19007,20.43555,0.97758,4.08,4.52037,929.1237,399.3,5.49463,102.380035,1.31,563.8,4.05939,102.380035,3.97408,1.29008,0.59483,3.43738,5.55128,22.30464,20.87902,43.91365,3.85149,78.29651
DAL,15.16473,18.5742,19.66917,0.42233,4.95,8.67278,-5.70364,8349.0,20.24294,-14.50777,5.18,11833.0,7.78174,-18.20261,8.67278,9.04277,0.27007,7.30969,18.04051,27.30847,27.30847,38.84101,1.05809,63.50827
DLX,-1.83755,12.99571,21.16683,0.92295,4.72,11.70941,10.49802,521.386,26.52613,1.50538,5.33,1223.417,17.09223,0.33699,11.70941,13.0506,0.49107,11.34529,14.81652,24.27817,24.27817,41.13522,1.36041,69.88088
DBI,22.90481,157.32196,11.69229,2.39815,1.52,4.59294,-5.8904,270.215,9.96572,-1.2987,1.44,995.588,3.75089,-8.45303,4.59294,4.33023,0.7356,8.42584,12.7941,13.51869,13.51869,0.0,0.0,0.0
DVN,27.50583,9.52801,17.62667,1.44525,1.7,7.72815,275.00684,3361.0,24.09492,275.00684,1.32,2165.0,0.51348,275.00684,6.43774,4.92078,1.31011,2.24383,2.79758,11.83058,8.80755,42.45614,3.0961,73.78049
DRH,0.0,23.342258,9.15417,4.10404,0.46,10.53847,-12.6694,137.647,15.78838,-19.29825,0.43,264.742,13.77918,-19.96498,10.53847,9.90303,4.0163,2.78657,3.10992,5.00633,5.00633,33.83775,6.81302,51.1436
DBD,-0.69386,5.53337,6.22031,1.39402,-3.09,-4.45838,76.64504,190.6,4.13512,62.71602,-0.61,1029.0,4.53268,62.71602,-5.05717,-0.99918,0.84478,0.74973,1.37896,-43.92312,-19.8762,64.98405,9.72613,62.71602
DLR,0.0,78.77839,44.28638,0.34378,0.99,10.30385,0.0,0.0,0.0,-55.0,0.99,1588.833,32.14173,-41.74881,9.98187,6.92849,0.34378,1.78761,1.93388,3.76647,3.15684,44.26806,78.77839,79.81781
DDS,2.3166,134.5946,53.40725,1.88212,4.93,2.63664,-19.39012,569.986,8.88104,-28.65412,5.05,2251.597,6.51833,-37.17934,2.63664,2.69952,0.40472,5.26082,7.90735,9.63469,9.63469,32.33169,1.43964,47.77966
DIN,0.0,31.240845,-8.15306,1.33788,-18.28,-54.6509,-16.72119,210.02,34.72444,31.240845,-2.53,338.711,7.29369,31.240845,-54.6509,-7.41449,1.00987,5.56527,7.69394,31.240845,31.240845,111.72267,6.657,31.240845
DFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.47455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLB,-7.07966,17.5565,20.91667,4.11532,1.95,18.71804,8.67936,345.796,31.9751,7.73481,2.06,961.648,21.74014,8.57742,18.66025,19.38825,3.8992,6.7482,7.92854,9.82723,9.82041,0.0,0.0,0.0
DG,0.0,412.35013,19.64411,1.40223,4.43,5.69044,6.27335,2442.049,11.10699,12.1519,4.45,6782.638,4.53226,7.38602,5.69044,5.69374,0.07165,11.24854,15.2026,23.20314,23.20314,37.26611,1.3151,59.40347
D,8.9954,7.90826,26.57674,0.44977,4.72,24.78945,14.46744,6029.0,47.90243,37.2093,3.4,6378.0,-14.28671,41.26237,23.82806,17.181,0.1978,3.47853,4.74551,18.89312,17.23281,65.83413,6.19075,192.68973
DCI,10.01326,4.99295,6.50889,2.37761,1.74,9.81492,9.63888,403.8,17.02433,22.53521,1.7,820.9,9.21571,22.01258,9.81492,9.50377,1.66515,10.90014,14.64036,28.78516,28.63645,41.70021,1.51362,71.52721
DFIN,-34.49643,4.81505,4.42012,1.44439,0.29,0.96527,4.82456,167.3,16.64842,-83.88889,1.39,383.5,14.86342,-83.58714,0.96527,4.57847,1.1615,8.19804,11.75525,7.44722,7.44722,75.4155,2.73939,22.530289
DEI,14.34071,8.10126,14.37516,2.37842,0.58,12.617,0.0,0.0,0.0,5.45455,0.58,559.923,46.00056,10.59288,11.41072,11.27563,2.30396,2.01681,2.08271,4.33357,3.01982,51.34262,37.749912,105.51867
DOV,9.51359,5.90805,28.31091,1.3955,5.15,10.36552,21.31566,1381.18,17.63861,58.46154,5.19,2545.705,9.297,59.49651,10.36552,10.31878,0.93096,5.93866,8.01045,19.83801,19.83801,44.9782,2.59422,81.74615
DUK,0.0,903.65,59.62714,0.67722,4.37,13.0278,7.09849,9656.0,40.97602,17.78976,4.57,10703.0,-6.56058,42.14684,12.98112,13.57522,0.25092,2.83042,4.08378,7.40589,7.41743,56.60487,5.63815,130.44061
CTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.35268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EME,7.52231,4.954,28.45789,1.38375,3.83,2.9667,21.4514,478.459,6.22426,26.82119,4.1,1147.012,4.79508,24.87757,2.95559,3.16042,1.25825,6.20144,12.35416,14.20733,14.19962,15.63046,0.64823,18.52618
EOG,31.3383,7.97907,28.14852,1.2031,4.46,23.00573,77.77577,4608.515,41.05287,499.2109,0.77,6023.377,-0.69634,499.2109,23.00573,3.94143,0.93379,2.08266,2.82976,17.06652,17.06652,28.17368,1.38593,39.22474
EPR,0.0,39.850193,39.48974,6.69508,3.29,44.97801,0.0,0.0,0.0,3.78549,3.52,483.202,-2.99251,16.88402,44.97801,42.86128,6.31165,4.31776,4.49199,10.28637,10.2858,50.85208,39.850193,103.4674
EQT,112.28822,6.33261,50.39202,0.94386,8.04,55.00692,253.3009,2266.761,67.10334,197.12323,2.57,1354.867,-8.40118,197.12323,44.65726,14.25591,0.7081,3.27328,3.86013,15.73031,13.49714,28.47629,3.23438,39.81378
ESE,32.17984,4.86227,26.01007,2.01464,2.07,7.83139,15.01825,116.28,16.95686,16.94915,2.2,248.822,2.26334,17.0459,7.83139,8.26885,1.05707,4.69283,6.21184,8.34528,8.34528,30.46048,2.53114,43.80311
EXP,10.74145,9.57736,24.83747,1.74549,4.1,16.36524,11.42988,364.788,30.1174,34.42623,4.21,312.045,18.13384,29.90131,16.36524,16.66037,0.62249,8.2611,9.92525,17.66673,17.66673,36.3226,1.88183,57.04159
DEA,53.81082,7.16704,37.27678,1.67347,0.25,4.12404,0.0,0.0,0.0,0.0,0.275,92.036,46.56653,30.2489,3.40392,3.33419,1.67347,1.15195,1.20766,0.72496,0.72435,42.12883,17.416328,72.79763
EGP,6.42345,6.82558,21.56258,0.32931,2.44,30.37722,0.0,0.0,0.0,-16.72355,2.45,194.042,48.67882,-12.90559,30.22968,30.26863,0.32931,3.1826,3.33841,11.99352,12.00133,59.6039,25.304167,147.54863
EMN,26.35468,10.39064,37.80542,1.58577,9.47,14.53555,10.96774,2236.0,23.41607,64.69565,7.78,2475.0,7.07535,62.06089,14.49366,11.79751,0.79566,6.56473,8.89243,27.8611,27.51784,54.40932,2.92487,119.34307
KODK,6.01504,5.58759,1.33803,2.2864,1.81,6.27041,-32.84672,184.0,12.01829,82.82828,3.97,218.0,11.23449,526.6667,6.13978,11.02058,1.52029,3.73242,11.66966,59.80633,63.1579,64.58333,2.19022,182.35294
ETN,10.75843,5.43889,39.22028,1.64276,6.68,14.63439,9.54708,3362.0,16.47716,58.66983,4.85,6648.0,7.00169,55.30697,14.62948,10.5657,0.99271,4.96296,6.48325,18.56921,18.52875,30.95324,2.30547,44.82938
ECL,9.94789,5.6307,26.33216,1.33936,5.13,11.00135,2.85217,2953.4,21.34222,23.91304,4.87,5815.7,8.67972,22.67404,10.90018,10.19166,0.84932,6.72486,8.98217,20.77743,20.77001,48.78093,2.47941,95.23977
EPC,-14.03913,9.48185,31.09179,2.26201,0.1,0.248,1.46067,451.5,19.6441,-96.65552,3.99,1126.6,8.41346,-96.8103,0.248,9.94722,1.51373,4.95798,6.3829,0.31927,0.31927,47.00441,3.42148,88.69495
EIX,-14.29889,12.24044,35.82138,0.52759,1.72,5.42208,3.68383,4250.0,34.49675,-56.34518,4.44,4603.0,-6.2358,-51.95258,5.59253,11.7487,0.2858,2.65763,5.01353,5.82245,4.75834,51.13152,3.41835,104.77427
EW,15.34884,8.72901,4.69909,1.8049,0.9,16.98833,36.74748,1178.9,34.31724,3.44828,1.43333,2560.0,20.17946,2.47586,16.98833,26.39857,1.28284,13.43599,18.4459,20.93557,20.93557,25.95802,0.87913,35.05852
ESI,9.59424,3.41587,9.54457,2.1438,-1.04,-7.8286,4.76783,758.1,20.07733,84.44691,-0.55,815.4,5.74002,84.44691,-7.84449,-4.16735,1.49643,2.48627,3.06574,-10.8118,-10.2821,65.70538,7.22794,191.59091
ELV,5.52996,14.94963,103.49259,1.55261,14.35,4.26791,1.26846,6123.4,6.8008,55.8089,12.22,17813.0,4.39505,55.59155,4.26791,3.54904,1.45631,4.93463,7.66943,14.89362,14.89362,42.92437,3.25502,75.20611
LLY,12.82821,5.33398,11.04011,1.32101,-0.19,-0.89239,21.70452,6420.4,28.07186,1011.44885,3.86,15526.1,14.77376,1011.44885,-0.89239,17.75504,0.91472,7.42046,12.50963,-1.59454,-1.58534,53.90915,2.12558,116.96278
ELME,-83.33333,232.56071,13.9469,0.68835,0.25,6.02362,0.0,0.0,0.0,-84.84849,0.25,174.881,37.22734,-83.51922,6.04082,5.89861,0.68835,1.14206,1.19342,1.83306,1.82658,51.33646,16.938213,105.49265
EBS,3.73706,3.97598,18.46665,4.85059,1.71,14.72597,10.77961,184.427,32.88213,26.66667,2.25,283.6,5.88603,59.52179,14.72597,16.77492,3.25199,8.69075,9.90552,10.95012,10.95012,1.45355,0.07297,1.47499
EMR,13.73565,5.28807,13.58596,1.63568,2.54,10.97353,2.3766,3360.0,22.01258,3.67347,2.74,6431.0,14.37287,-7.15596,9.94497,11.52617,1.21586,8.23817,12.29686,20.17684,20.44179,34.67898,1.38571,53.09008
ESRT,0.0,29.094982,7.23498,1.95519,0.39,16.60698,0.0,0.0,0.0,2.63158,0.4,390.377,29.79603,21.74868,8.7979,8.8969,1.95519,3.1232,3.36433,5.39498,5.97147,46.05865,29.094982,85.38653
ENS,-0.84617,4.84354,25.39716,3.03556,3.64,6.68412,8.91975,343.864,14.5265,21.73913,4.8,654.034,7.98311,17.67462,6.76823,8.79823,2.12073,8.03988,10.76145,15.1389,14.83711,35.3533,1.76271,54.68693
ENR,20.5867,8.33864,1.40179,1.75292,3.22,11.4769,25.40928,367.7,20.94321,57.84314,3.03,812.4,10.06721,57.7917,11.4769,10.64823,1.10876,11.16354,18.16528,73.81983,73.81983,92.73705,2.95513,73.81983
EPAC,1.80754,5.81264,8.37568,1.70723,-1.11,-6.04252,-20.05255,125.065,11.41329,25.096619,0.83,260.37,12.47303,25.096619,-6.04252,4.50197,1.10778,3.46153,4.72584,-12.96402,-12.96402,52.88952,4.49318,112.26698
ENVA,25.49283,1.33266,8.40731,11.20783,0.86,3.46552,9.49821,146.444,17.35651,-16.50485,1.57,231.779,-11.10813,-15.49621,3.46552,6.23783,10.88651,7.72316,8.38839,11.1734,11.1734,73.75332,5.40508,281.00055
ENOV,6.19354,3.50373,85.20557,1.88616,-1.77,-1.65264,-9.36336,420.554,12.74335,55.641586,2.46,671.579,4.70978,17.93679,4.57823,3.06191,1.25921,3.13126,4.46972,-2.28087,-1.59927,22.1595,2.52303,28.46783
NPO,25.75685,5.57514,42.3333,3.05707,24.76,41.21869,178.78316,178.7,13.64539,57.000866,10.62,385.4,-10.43067,57.000866,41.21869,17.27291,2.10444,4.41733,5.77201,85.59423,85.59423,40.65602,3.46111,68.50908
ETR,3.14555,10.7764,22.13772,0.65234,1.14,3.84084,-2.37089,3577.447,32.30352,375.17395,3.855,4298.997,-7.64856,375.17395,3.84084,12.50868,0.39598,2.40492,4.59915,5.29233,5.16352,67.06405,4.66173,203.61958
EPD,30.91335,7.60428,10.43326,0.69998,1.3,9.76557,7.30841,4954.0,16.94168,8.33333,1.29,3721.8,1.64048,11.38833,9.57304,9.46275,0.47665,4.08666,4.66951,12.55455,12.68074,51.89719,4.95937,107.88806
NVRI,21.76247,6.12695,2.11861,1.2488,0.09,0.7248,8.07603,278.968,17.35888,47.228138,0.77,309.624,8.88367,47.228138,0.48673,3.85958,0.7898,6.01367,11.88898,5.71767,6.60452,73.16435,2.10283,272.63867
EPAM,33.73705,4.71349,18.40078,5.30502,1.32,5.01638,29.40174,205.741,14.18465,-29.41177,2.85,529.096,9.02638,-26.70199,5.01638,10.23266,5.2441,10.17771,12.26023,8.28532,8.28532,2.50335,0.12167,2.56763
EFX,2.65405,7.6579,26.43131,0.59659,4.83,17.78597,10.63355,1238.1,36.8241,19.55446,5.16,2151.5,16.53493,20.15139,17.46773,18.43186,0.5329,8.54746,10.47805,20.12301,20.0661,45.50166,2.18423,83.49182
EQBK,0.0,33.31639,25.61577,0.78589,1.62,17.47945,69.22138,58.224,49.28682,51.40187,2.03,98.494,46.67896,120.2795,17.47945,21.39239,0.77713,1.27403,5.14605,6.53338,6.53338,51.77289,6.89839,107.35225
EQC,-36.84171,2.80901,25.60098,35.02591,0.17,8.08446,0.0,0.0,0.0,-89.50617,0.18,199.146,42.47478,-87.26631,8.08173,6.08869,35.02591,0.96063,0.98443,0.93829,0.90432,20.45223,8.65321,25.71063
ELS,43.32851,21.90738,5.82465,0.44149,1.085,22.86515,0.0,0.0,0.0,13.02083,1.1,485.573,28.83066,14.03993,21.47527,20.80189,0.44149,5.51437,6.03899,20.7513,19.28393,66.66599,43.43408,199.99391
EQR,0.0,80.35186,27.73012,0.07859,1.63,25.39763,0.0,0.0,0.0,-86.04452,1.66,1645.137,41.28953,-85.94056,24.39014,24.62104,0.07859,2.57493,2.67785,5.91709,5.77984,45.24316,80.35186,85.52041
ESNT,36.50129,22.92655,19.71307,12.71778,3.99,65.86986,28.9904,407.669,70.71314,65.56017,3.16,422.434,32.76815,70.59154,65.86986,51.15649,7.7912,11.074,13.89238,23.12563,23.12563,11.35623,0.60979,12.81109
WTRG,2.86411,8.7647,11.01557,0.46134,1.35,29.61465,1.90485,465.269,57.47432,2.27273,1.37,527.272,-22.9521,2.37251,29.61465,30.05818,0.36135,3.29192,5.2388,12.59231,12.59231,52.30459,4.61411,109.66377
ESS,143.59627,48.43077,95.03446,0.32229,6.57,31.12873,0.0,0.0,0.0,4.78469,6.53,1043.233,43.44234,4.35685,29.43081,29.21363,0.32229,2.80252,2.88274,6.94585,7.17208,46.92002,71.39374,88.93672
EL,10.86386,8.91418,11.90968,1.75841,3.35,10.62067,8.37711,2352.0,19.88838,13.17568,3.55,9405.0,10.13826,12.05814,10.56148,11.01983,1.11088,11.35691,17.10704,31.39808,31.44205,44.79559,1.51871,81.14493
ETD,29.85106,70.16406,14.59926,1.92256,1.29,4.74125,-19.97912,85.075,11.14444,-35.5,1.47,419.723,7.47731,-36.09478,4.74125,5.32996,0.55355,7.0878,9.5611,9.13178,9.12725,3.45323,0.16855,3.57674
EVR,-19.75039,7.88902,13.91141,2.15537,2.8,10.93391,33.1311,415.393,25.34426,15.22634,5.82,1514.922,30.25178,16.67101,7.65429,14.07629,2.09069,15.03488,24.40271,23.42172,22.68875,20.48573,0.49393,25.76359
EG,27.50421,2.29034,204.9474,19.83963,11.36,7.1878,0.0,0.0,0.0,-52.02703,11.35,491.8,-10.99996,-52.93112,7.1878,7.06189,19.83963,0.98306,2.4929,5.7036,5.7036,7.03567,31.473808,7.56814
ES,10.89328,7.23726,34.98495,0.69297,3.11,12.84212,5.65702,2691.956,34.72617,5.06757,3.11,3909.629,-3.91628,4.84919,12.74513,12.73419,0.32449,3.51189,5.18146,9.06503,9.00547,54.4043,4.98285,119.31891
EXPD,18.87281,5.31385,11.29338,2.32496,2.69,7.08549,3.15374,739.57,10.68596,13.98305,2.47,932.337,5.10853,13.58799,7.07049,6.3971,2.25578,14.60465,22.46013,25.51,25.53024,0.0,0.0,0.0
XOM,32.68883,12.71408,44.27648,0.81588,4.63,8.36896,37.52796,31967.0,13.47897,146.2766,3.23,78109.0,5.01113,151.40306,8.31078,5.79641,0.49807,2.22274,3.32853,11.10382,10.77729,17.87566,1.32437,21.76658
FBK,0.0,29.682436,19.54182,0.9571,1.86,16.83773,16.16722,151.611,48.71913,7.51445,2.37,295.802,-80.87415,29.08773,16.83773,21.04025,0.82008,2.26901,12.17918,11.30209,11.30209,36.80887,2.29268,58.25006
FMC,11.78884,1.48707,19.96412,1.65325,-0.64,-2.89377,-12.32569,584.7,20.31196,86.14901,2.75,972.0,13.61122,156.24103,18.61322,12.82572,1.11524,4.00441,6.28407,-3.70299,-3.54461,54.06011,5.44826,117.67574
FNB,0.0,87.820045,13.3007,0.81982,0.63,16.15899,39.02381,607.769,49.30089,-19.23077,0.94,1037.0,44.4572,16.56787,16.15899,23.04259,0.81471,1.3047,4.83592,5.88747,5.70719,49.64204,7.15158,98.57833
FCN,10.10345,3.62353,31.59297,1.93547,2.75,5.97224,-4.97814,193.627,10.71105,34.14634,2.37,592.172,5.5258,26.24182,5.97224,5.07331,1.81739,4.23545,6.00602,8.99935,8.99935,24.95091,2.04664,33.24611
FN,34.77224,6.16942,18.25319,2.5661,2.57,6.83673,51.39624,131.907,9.28602,52.97619,2.69,171.46,-3.16622,56.89775,6.83673,6.99291,1.76574,7.15219,9.86828,15.71449,15.71449,9.61097,0.54941,10.63289
FICO,0.4768,5.54249,14.10366,0.95186,3.98,13.75888,8.01839,217.36,23.31766,17.40413,4.25,647.376,18.98911,17.18442,13.75888,14.07079,0.83943,9.16911,11.08201,29.37054,29.37054,58.64237,2.78249,141.79333
FDX,4.78489,8.12322,60.16403,1.59485,11.07,4.96858,36.57745,8420.0,13.95912,70.04608,12.23,16784.0,1.31136,64.67033,4.96858,5.39329,1.46098,7.16713,11.56125,20.07569,20.07569,48.1583,1.77328,92.89492
AGM,2.63436,10.61483,47.40437,1.05442,6.6,20.16941,27.93565,372.271,89.05067,10.55276,6.78,170.684,-156.60379,9.24302,20.20888,17.18176,0.41049,1.3933,1.52383,17.93572,12.47484,95.63701,41.69709,35.950157
FRT,63.86027,4.43151,28.8231,0.45301,3.97,34.74084,0.0,0.0,0.0,13.42857,4.14,593.209,30.51224,16.00736,33.81292,34.82182,0.45301,3.551,3.83402,14.23434,12.53609,56.46414,47.418873,137.3509
FHI,19.36881,22.44316,7.52866,3.39369,2.87,26.73811,3.01123,353.208,32.02469,41.37931,2.18,813.709,20.35653,39.45165,26.41533,19.25391,3.28307,17.88737,23.98535,42.96935,41.57857,17.68295,0.4813,22.33272
FERG,-7.01565,8.28377,1.89092,1.45201,0.48556,5.8329,36.89715,1929.256,9.60326,84.0,0.50667,5586.0,0.98275,18.15383,5.1432,6.0043,0.76951,8.90552,14.68197,27.93648,27.95412,41.77258,1.68605,71.74039
FNF,-40.30132,17.43632,16.20438,2.11238,2.3,8.64331,-48.88338,824.0,11.14568,-1.7094,1.38,5341.0,8.26119,1.84615,8.95442,5.05857,2.11238,3.41958,5.19026,12.23786,10.60317,13.62657,0.92112,16.99127
FAF,0.0,193.73293,31.37214,0.5189,3.76,7.31312,26.1883,757.974,13.1397,21.68285,4.13,3458.597,12.41746,23.34042,7.33368,7.99484,0.5189,4.27819,9.88344,13.0407,12.98565,17.38232,0.9668,21.03947
FCF,0.0,35.849255,9.11311,0.87203,0.58,16.67216,28.44096,171.154,51.72675,-13.43284,0.82,302.19,60.32082,-7.42574,16.67216,23.59773,0.86923,1.4486,5.99285,6.73542,6.73542,47.24555,4.64718,89.55746
FHN,0.0,99.306885,12.82207,0.89914,0.65,11.84226,9.62164,719.882,48.16946,-30.85106,1.24,1343.394,-21.10457,-27.10068,11.0751,20.03246,0.87749,1.20832,5.96417,5.09006,4.85837,51.68883,6.80769,106.99148
FE,1.59722,9.65346,8.81361,0.76233,-3.88,-12.30374,5.98729,4337.0,30.95204,552.8364,2.66,7197.0,1.37293,552.8364,-12.30374,8.42878,0.55016,4.23131,6.54487,-33.91698,-33.91698,85.14496,5.18723,552.8364
FLG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLO,2.08568,15.46829,5.94073,1.28745,0.71,3.82888,-7.67265,412.502,10.52104,-8.97436,0.78,1911.26,7.15636,-8.33822,3.82888,4.1693,0.79105,6.17131,7.82214,12.20112,12.20112,40.11923,2.03135,66.99851
FLS,-2.93744,4.20943,12.69615,2.05868,0.02,0.11823,-20.52873,420.256,11.4798,-98.0198,1.23,1088.953,10.42079,-97.99781,0.07244,4.39148,1.25525,3.94378,5.87782,0.16215,0.26164,48.52602,3.74833,94.27291
FLR,-5.73295,11.82024,23.88763,1.56715,1.36,1.35479,-25.14564,665.572,3.40952,-32.0,1.73,277.729,0.21269,-31.99136,0.98037,1.2386,0.99826,2.96794,5.52901,5.91811,7.8533,31.67376,2.43243,46.35665
FLUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,9.48438,2.60909,8.781,1.22518,1.9,4.86554,7.64407,17166.0,10.94938,65.21739,1.79,16558.0,-0.24039,65.4047,4.84896,4.53848,1.07797,2.0282,2.78104,23.734,23.72665,81.50267,8.98794,1480.733
BLX,0.0,42.24811,26.44784,1.52354,2.08,33.45997,-5.26022,96.645,39.43632,-6.30631,2.09,124.996,272.55478,-5.797,33.45997,33.52566,1.52226,0.87583,1.56787,7.98383,7.98383,67.95665,22.88341,212.07726
FTV,20.96467,6.37243,10.89793,1.83287,2.96,15.69261,7.31437,1550.8,23.29928,17.92829,2.79,2923.4,11.04098,19.74092,15.69261,14.56618,1.31417,9.20727,12.36847,32.24661,32.14242,51.57673,2.61555,106.51226
