,IQ_ACCT_RECV_1YR_ANN_GROWTH_CS,IQ_AR_TURNS_CS,IQ_BV_SHARE_CS,IQ_CURRENT_RATIO_CS,IQ_DILUT_EPS_EXCL_CS,IQ_EARNING_CO_MARGIN_CS,IQ_EBITDA_1YR_ANN_GROWTH_CS,IQ_EBITDA_CS,IQ_EBITDA_MARGIN_CS,IQ_EPS_1YR_ANN_GROWTH_CS,IQ_EPS_NORM_CS,IQ_GP,IQ_LFCF_MARGIN_CS,IQ_NI_1YR_ANN_GROWTH_CS,IQ_NI_MARGIN_CS,IQ_NI_NORM_MARGIN_CS,IQ_QUICK_RATIO_CS,IQ_RETURN_ASSETS_CS,IQ_RETURN_CAPITAL_CS,IQ_RETURN_COMMON_EQUITY_CS,IQ_RETURN_EQUITY_CS,IQ_TOTAL_DEBT_CAPITAL_CS,IQ_TOTAL_DEBT_EBITDA_CS,IQ_TOTAL_DEBT_EQUITY_CS
CXW,-4.65837,6.94811,11.61981,2.28816,0.45,2.90414,-11.6525,377.417,19.80687,-71.69811,1.07,512.486,-7.60918,-71.32821,2.84216,6.71368,1.29058,3.77647,4.16023,3.91461,3.96661,58.16382,5.20664,139.02757
GLW,16.17647,5.74855,14.32288,2.12477,0.54,4.48808,-9.30876,2952.0,25.87658,-49.53271,1.02,3974.0,7.01481,-46.66667,4.48808,6.80417,1.27555,2.99968,4.12461,4.74866,3.87219,39.28394,2.94749,64.70107
CPAY,0.0,158.55681,40.10483,0.99698,8.12,29.47923,-13.13812,1309.719,54.82622,-18.30986,9.43,1882.592,55.16238,-21.32307,29.47923,33.16096,0.89292,5.65378,7.9713,19.92963,19.92963,56.87373,3.37861,131.87723
CMRE,11.51818,58.84175,11.04133,0.92789,-0.18,1.92845,-8.16314,287.69,62.49796,37.32385,-0.17,320.321,19.13928,-91.03324,1.92845,-4.45741,0.77147,3.71504,3.79312,0.64337,0.64337,54.02629,5.50966,117.51561
CTRA,3.00265,6.94625,5.55493,1.06532,0.5,13.67283,-46.43616,686.929,46.83743,-69.32515,0.5,761.0,4.55337,-70.55677,13.67283,13.58634,0.9548,4.10656,5.44922,9.18343,9.18343,34.50951,1.69966,52.69393
COTY,-62.09955,5.89246,3.92707,1.81136,-1.45,-23.10187,-85.73788,190.0,4.0273,134.01497,-0.61,2741.1,-66.47511,134.01497,-21.33834,-9.81498,0.25897,-1.43484,-1.95559,-28.81945,-24.03599,67.8785,44.75158,215.55544
CUZ,0.0,38.636463,30.06875,0.36393,1.6,31.82121,0.0,0.0,0.0,36.75214,1.29,497.437,39.02644,57.74575,31.70949,25.56203,0.36393,1.43117,1.51833,5.37759,5.33686,33.1064,38.636463,49.49114
CXT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRDb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.3539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAP,0.0,149.00298,87.12612,0.96487,1.21,2.04842,-59.13862,1138.562,25.14855,-92.51238,1.37,2026.405,96.7308,-92.5221,2.12661,2.40299,0.96487,1.01794,3.19702,1.29723,1.22542,66.70181,12.4254,200.31662
CCI,-17.88732,9.03326,21.95128,0.56069,2.35,18.08219,0.94847,3193.0,54.67466,31.28492,2.0,3891.0,13.79067,22.7907,18.08219,14.4863,0.48705,2.56556,2.85903,10.58647,10.58647,72.87402,7.96023,268.65024
CCK,15.70797,7.91453,16.30552,1.14598,4.3,5.94384,5.57864,1779.0,15.36933,13.75661,4.52,2033.0,4.8013,13.52941,5.00216,5.21411,0.71744,5.04274,7.61273,29.6088,29.30153,76.42586,4.74536,177.58887
CUBE,-8.72221,111.23291,9.28146,0.15506,0.85,24.67208,0.0,0.0,0.0,-3.40909,0.95,472.621,42.71083,-2.06721,24.37915,27.14923,0.11437,3.65767,3.82531,9.1212,8.46587,54.30254,39.748734,134.93076
CFR,0.0,89.15679,65.82286,0.7408,5.1,22.28876,-22.8463,528.293,35.55778,-25.4386,5.1,1200.225,89.15679,-25.34902,22.28876,21.53201,0.74077,0.75885,4.41667,8.36795,8.07224,38.3934,5.06427,62.32027
CULP,5.65029,10.48915,10.55743,3.78088,-0.9,-4.35577,-39.56058,14.277,5.57334,3.9809158,-0.03,40.498,1.6665,3.9809158,-11.19079,-0.14496,2.53401,1.74617,2.25423,-7.70498,-7.5919,24.54593,2.95524,32.53096
CMI,0.0,331.2872,54.59914,1.87798,12.01,9.14139,-20.91998,2510.0,12.66973,-17.05801,12.02,4894.0,7.31538,-20.84071,9.03034,8.99179,1.23978,5.43247,9.22752,22.98157,20.75169,33.93356,1.83944,51.36278
CW,0.0,65.834045,43.68888,1.60521,4.8,8.42174,-5.46878,478.673,20.01697,-32.86713,6.81,841.227,12.06675,-34.52434,8.42174,11.88607,0.97111,5.82438,7.90572,11.30798,11.30798,40.75356,2.56879,68.78652
CWK,0.0,83.64428,4.93108,1.39952,-1.0,-2.81117,-46.03751,267.6,3.41166,83.64428,-0.12,1388.4,3.84289,83.64428,-2.81117,-0.3378,1.35134,0.03448,0.05304,-18.40568,-18.39877,77.60013,14.18348,83.64428
CUBI,0.0,56.25736,28.37455,1.32003,3.74,20.55352,42.41717,303.763,47.09226,82.43902,3.85,404.732,56.25736,67.12847,20.55352,18.8054,1.31365,1.13996,3.51242,15.2833,12.21984,83.94222,19.22413,56.25736
DHT,-72.12744,10.02174,6.49259,2.4678,1.61,38.53343,77.00667,450.397,65.17679,215.68628,1.71,468.287,58.42724,261.38657,38.53126,38.53172,2.05932,11.81982,12.18744,26.08705,26.08822,28.86385,0.99903,40.57551
DKS,40.03951,192.02226,20.72603,1.16063,3.34,3.39928,3.29882,696.578,7.96022,3.08642,3.76,2567.658,-0.98333,-7.0036,3.39928,3.75977,0.06177,5.11037,8.13279,16.36313,16.36313,64.16405,4.45092,179.04941
DNOW,-46.48649,5.7007,6.35732,3.16544,-3.91,-26.37431,2.5565186,-71.0,-4.38542,2.5565186,-0.83,292.0,15.81995,2.5565186,-26.37431,-5.60883,2.15074,-4.76145,-6.28811,-46.33749,-46.33749,7.04787,2.5565186,7.58226
DHI,0.0,346.7791,32.52747,5.3111,6.41,11.70578,40.56613,2984.5,14.67587,49.41725,6.49,4622.0,2.36144,46.66049,11.67235,11.66445,0.98933,10.55617,12.09132,21.7164,21.23873,26.27632,1.44758,35.64163
DTE,1.40073,7.36438,64.12208,1.29989,7.08,11.25893,16.70013,3487.0,28.63595,12.20285,7.5,3279.0,-14.7019,17.0231,11.23429,11.88716,0.85767,2.92408,4.14114,11.35411,11.2262,60.96192,5.6378,156.16014
DXC,-3.00939,5.4876,18.87388,1.13832,-20.76,-27.36885,-30.71311,2944.0,15.03806,351.99585,4.63,4676.0,7.91682,351.99585,-27.42504,6.11523,1.02229,2.25351,3.50262,-66.33718,-63.58135,69.1433,3.90387,224.07877
DVA,1.59746,6.38176,12.58554,1.27162,6.39,8.69504,-0.89742,2349.407,20.34012,38.91304,7.4,3561.991,6.96153,-4.60418,6.69785,7.6749,1.1957,6.26449,7.46955,44.54368,31.40299,79.44198,4.76459,269.82123
DAN,8.88486,6.1684,12.16474,1.69397,-0.21,-0.7177,-42.67913,552.0,7.76808,62.53357,0.45,621.0,1.58493,62.53357,-0.43625,0.91507,1.03916,1.60147,2.49947,-1.70752,-2.45842,56.82744,4.80254,144.54744
DHR,25.7496,6.04033,51.33333,1.86463,4.89,16.36152,43.28083,6522.0,29.26764,50.0,5.15,13043.0,20.29887,21.20205,16.36152,16.32081,1.46515,4.29227,5.17044,11.18937,10.40839,35.79695,3.40049,55.75584
DRI,-45.11278,252.6505,17.94694,0.61435,-0.4,-0.63021,-36.60493,742.8,9.51466,122.715866,3.16,1408.4,1.74797,122.715866,-0.6712,4.96653,0.45354,3.0534,4.08584,-2.08307,-2.08307,72.05131,8.09074,257.79855
DAR,-0.23404,8.80082,17.82928,1.46155,1.78,8.40808,22.50927,504.612,14.12718,-4.30108,2.07,883.108,3.90213,-5.04831,8.30978,9.42137,0.72706,1.76156,2.13698,10.87702,10.73075,35.93744,3.28418,56.09742
DAY,25.86207,10.71883,14.12254,1.06695,-0.03,-0.47478,-45.94595,76.0,9.02077,24.416313,0.06,381.8,-4.72107,24.416313,-0.47478,1.04528,0.08533,0.23657,0.55932,-0.20098,-0.20098,25.33362,9.36711,33.92908
DECK,3.91597,11.7117,6.78667,3.96786,1.60333,12.94807,1.37471,377.047,17.67942,8.82353,1.62167,1103.673,8.97687,4.47735,12.94807,12.95013,2.80178,13.24016,16.82284,25.27326,25.27326,20.59539,0.7843,25.93727
DE,-0.47413,0.91797,41.24582,2.25534,8.69,7.7462,3.03555,7739.0,21.77546,-14.38424,10.33,8934.0,10.83568,-15.43191,7.74057,9.11214,2.03866,4.7442,6.05649,22.59548,22.58872,78.15248,5.98307,735.1545
DK,-33.39642,11.05914,13.64443,1.20823,-8.26,-7.81177,-10.042506,-337.6,-4.62352,-10.042506,-7.45,-19.4,-7.6197,-10.042506,-8.32671,-7.50918,0.76729,-5.58538,-9.2253,-45.49196,-38.53533,70.80317,-10.042506,242.50288
DELL,3.63767,5.39733,-2.11844,0.70284,6.03,5.99974,13.81989,9669.0,10.49222,1537.3254,0.64,20639.0,9.15302,1537.3254,5.00901,0.50281,0.52255,1.91065,3.95622,1537.3254,273.84845,93.4342,5.56914,1537.3254
DAL,-51.0862,8.04471,2.4037,1.09274,-19.49,-72.44808,-537.494,-5884.0,-34.41942,-537.494,-11.87,-3776.0,-39.37482,-537.494,-72.44808,-44.16098,0.98474,-7.50396,-14.69976,-146.63747,-146.63747,95.86322,-537.494,-537.494
DLX,-8.47812,9.53083,12.88202,1.23022,0.19,0.49693,-23.20526,340.587,19.01891,76.85132,3.63,1063.475,13.88424,76.85132,0.49185,8.49962,0.7399,7.52307,9.83168,1.5848,1.60097,61.93349,2.58358,162.69807
DBI,7.3075,59.29004,10.04534,1.32466,1.27,2.70557,-11.6061,229.292,6.56492,72.14557,1.53,996.67,3.87397,72.14557,2.70557,3.2242,0.29512,4.36414,6.07184,12.16733,12.16733,62.91963,5.33503,169.68446
DVN,-29.67033,6.92186,7.55236,2.26389,-6.78,-52.67191,2.3948731,-1325.0,-27.44408,2.3948731,-6.37,1537.0,-15.86578,2.3948731,-55.50953,-49.74089,2.09167,-14.79644,-19.37303,-58.75446,-56.89675,60.12942,2.3948731,150.81152
DRH,0.0,-30.44769,8.14504,3.67032,-1.97,-132.06227,-30.44769,-179.791,-59.95452,-30.44769,-1.24,-47.378,-13.0809,-30.44769,-131.51138,-83.39098,3.48971,-3.42379,-3.7584,-21.76732,-21.7598,40.16129,-30.44769,67.1159
DBD,4.45665,6.1638,-10.64767,1.12598,-3.47,-6.86262,19.62264,412.1,10.56044,87.32314,-0.66,1057.3,10.70683,87.32314,-6.89593,-1.31246,0.61146,3.88863,8.23992,87.32314,87.32314,148.1453,6.06673,87.32314
DLR,0.0,114.12239,59.81932,0.48092,1.0,9.38208,0.0,0.0,0.0,-57.44681,1.53,2331.864,48.5578,-38.52674,9.2183,10.29309,0.48092,1.23811,1.32806,2.82725,2.48975,44.80287,114.12239,81.35371
DBRG,-11.70687,0.47586,12.40948,2.21763,-14.4,8.351091,0.0,0.0,0.0,8.351091,-9.84,281.689,-30.25478,8.351091,8.351091,-150.75844,2.18928,-4.05666,-4.81478,-56.89392,-30.38069,53.36464,8.351091,119.43099
DDS,-5.25109,127.68524,67.08514,1.98543,4.38,1.75118,-20.76451,389.841,6.1458,-29.69502,4.18,2107.233,4.00939,-34.75917,1.75118,1.67142,0.3496,3.05125,4.66807,6.72884,6.72884,27.47542,1.57746,37.88428
DIN,0.0,25.991282,-21.55671,1.68262,-6.43,-15.0876,-47.06009,132.831,19.27131,25.991282,1.07,261.472,10.06617,25.991282,-15.0876,2.5195,1.56397,2.72769,3.42438,25.991282,25.991282,121.13179,15.30466,25.991282
DFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.14484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLB,-13.26094,3.68274,24.25439,5.79238,2.25,19.93636,-17.77309,311.441,26.80695,-7.78689,2.31,1015.294,19.78501,-9.32311,19.91432,19.99522,5.49822,4.80398,5.70511,9.76216,9.74943,3.22031,0.26052,3.32746
DG,0.0,510.3483,26.60398,1.13961,6.64,6.17049,8.81117,2833.704,10.21008,11.22278,6.77,8489.061,4.38351,7.74364,6.17049,6.25807,0.06974,8.0952,10.53655,26.10623,26.10623,63.57135,4.12763,174.50923
D,0.74627,6.19812,29.44169,0.63506,1.82,9.37059,-22.90252,6359.0,44.87017,12.34568,3.7,7302.0,-3.0562,608.1066,-2.82952,21.6956,0.25307,2.5203,3.68838,5.93584,4.39052,58.68374,5.91036,142.03545
DCI,-13.78483,5.13051,7.81311,2.69592,2.0,9.92815,-8.97053,426.2,16.4645,-2.43902,2.03,871.6,8.11394,-3.81737,9.92815,9.9516,1.73009,9.88387,13.3674,27.42211,26.9604,41.10883,1.64406,70.57105
DFIN,7.4969,5.34189,7.44144,1.12034,-0.76,-2.89547,21.48499,153.8,17.19396,36.810658,1.63,398.5,18.6934,36.810658,-2.89547,6.17742,1.03606,7.33952,10.77081,-10.03098,-10.03098,54.87161,1.95904,121.58999
LPG,47.6232,5.90743,19.22271,1.64228,2.07,33.35849,237.97835,227.331,67.80535,51.850586,2.08,247.60716,32.7086,51.850586,33.35849,33.42753,1.58037,6.106,6.19938,11.83669,11.83669,40.38338,2.91135,67.73846
DEI,-4.16696,6.48891,13.88941,2.23155,0.28,4.32579,0.0,0.0,0.0,-86.60287,0.19,582.64,48.40239,-86.13715,5.65742,3.73888,2.13571,1.08181,1.13345,1.95842,0.92155,54.3409,29.196676,119.0144
DOV,-6.48016,5.60641,23.55271,1.50632,4.7,10.22555,-4.60298,1260.146,18.85385,1.95228,5.03,2492.914,11.85612,0.81618,10.22555,10.84078,0.95774,6.88138,9.45918,21.29651,21.29651,49.38127,2.62113,97.55533
DCO,22.00768,3.25998,28.081,2.87109,2.45,4.63859,-10.95028,74.93,11.91368,-10.90909,2.8,137.738,-1.19819,-10.126,4.63859,5.19807,1.87904,3.68064,4.65466,9.37869,9.37869,50.54622,4.49231,102.209
DUK,0.0,951.9837,59.82055,0.53248,1.71,4.47544,1.22413,10419.0,43.37635,-66.27219,5.24,11268.0,-4.33805,-63.26041,5.73272,16.07777,0.22116,2.22351,3.18451,3.01556,2.21341,56.64201,6.16691,130.63802
DD,-5.58843,6.89787,52.44319,2.31475,-3.95,-14.09031,-2.03956,4755.0,23.31225,407.92392,1.49,4065.0,13.87827,407.92392,-14.46781,5.37282,1.30241,1.47987,1.71478,-7.30146,-7.12921,36.49529,4.72198,57.46865
CTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EME,-5.35337,4.45093,37.48755,1.44272,2.4,1.51122,7.9291,598.469,6.80306,-58.26087,6.46,1395.382,7.73553,-59.11208,1.51122,4.05324,1.30622,6.21321,11.78383,6.46956,6.46763,20.68641,0.89482,26.0818
EOG,-23.95025,6.25326,34.78906,1.69422,-1.04,-5.48714,-51.0244,3673.973,33.34526,395.42795,-0.55,4979.0,5.8827,395.42795,-5.48714,-2.89002,1.40869,-0.34027,-0.45391,-2.88285,-2.88285,24.95897,1.83793,33.26043
EPR,0.0,25.91093,35.25913,14.22048,-2.05,-31.96351,0.0,0.0,0.0,25.91093,-1.78,349.673,7.05444,25.91093,-31.96351,-32.8228,14.06757,0.02204,0.02274,-4.67444,-4.6742,59.69842,25.91093,148.12926
EQT,-7.13602,5.19928,33.25097,0.68965,-3.71,-31.61901,-65.92669,605.036,19.7799,62.482784,-3.18,792.492,17.75989,62.482784,-31.61869,-27.09356,0.3318,-2.75723,-3.46348,-10.14927,-10.14539,34.94404,8.22326,53.71382
ESE,-17.39696,4.60216,36.93045,1.74445,0.97,3.47448,-11.35956,135.533,18.49232,-68.70968,2.77,272.16,14.59032,25.84065,13.9143,9.83029,0.76805,4.14555,5.30302,2.84873,2.84873,10.63426,0.84427,11.89971
EXP,18.01565,10.39608,23.23809,3.99664,1.68,4.8865,2.06032,420.215,28.96409,14.28571,5.86,342.666,3.10042,2.95382,4.8865,16.97316,2.35035,7.47286,8.52646,6.51201,6.51201,62.70605,3.87262,168.13998
DEA,3.74014,5.51686,35.15486,1.14368,0.375,5.51988,0.0,0.0,0.0,50.0,0.375,167.436,45.18556,65.96365,4.88049,4.78739,1.14368,1.41202,1.51226,1.07893,1.08232,42.94944,22.371317,75.28312
EGP,3.58185,7.48987,31.99935,0.32079,2.76,29.84958,0.0,0.0,0.0,-14.81482,2.77,259.655,41.79075,-10.9311,29.84187,29.89129,0.32079,3.04573,3.21222,8.77361,8.7665,51.0356,25.808212,104.23001
EMN,4.78469,7.91869,44.3484,1.73749,3.5,5.77127,-13.07973,1668.0,19.68606,-36.13139,4.86,1983.0,11.78007,-37.0224,5.64145,7.7721,1.02012,4.29638,5.76521,7.9793,8.05601,48.69383,3.47542,94.90832
KODK,-15.56604,5.26343,0.99741,2.11824,-9.83,-52.86686,-11.9633665,-31.0,-3.01263,-11.9633665,-6.57,135.0,-4.85909,-11.9633665,-52.57532,-36.64898,1.40203,-3.19189,-10.625,-11.9633665,-198.17851,22.98851,-11.9633665,29.85075
ETN,-15.37592,5.46785,37.50314,1.56062,3.49,7.92362,-30.58252,2574.0,14.41371,-33.52381,4.26,5450.0,10.25241,-36.22795,7.89562,9.59442,0.69648,3.52783,4.71269,9.09325,9.09792,36.21182,3.30225,56.76885
ECL,-18.69122,4.65069,21.5799,1.74524,3.33,8.3527,-22.9612,2493.9,21.15231,-37.52345,4.38,4932.6,15.23066,332.1426,-10.2212,10.66191,1.26274,5.38914,7.25343,13.02738,13.19462,53.42191,2.85204,114.69322
EPC,-22.76265,10.70088,26.36188,1.92674,1.24,3.4672,-13.54245,347.3,17.813,65.80511,2.74,886.0,11.26391,65.80511,3.4672,7.63102,1.16455,4.6414,6.13338,4.9408,4.9408,47.62027,3.75094,90.91353
EIX,29.38872,9.27776,37.07506,0.49246,1.98,6.41479,19.35484,4625.0,34.06245,-47.48011,4.52,7113.0,-11.93567,-38.00712,6.41479,12.41685,0.2382,2.48404,4.41951,6.36905,5.53983,60.22297,5.22097,151.40134
EW,-5.33481,8.29012,7.32709,3.45788,1.3,18.77209,1.21194,1386.3,31.60523,-20.8925,1.83,3305.7,8.37751,-21.34874,18.77209,25.97538,2.262,11.64919,15.83625,18.87969,18.87969,13.18796,0.50126,15.1914
ESI,10.85463,4.83175,9.38806,3.14954,0.31,4.14307,1.21618,407.8,21.99925,3.33333,0.54,786.0,11.80747,-17.89588,4.08372,7.24778,2.21222,3.4969,4.00374,3.38274,3.3852,40.41027,3.85483,67.81416
ELV,7.173,15.5126,135.2847,1.55336,17.98,3.75163,19.51975,9258.0,7.59681,-2.65295,22.28,33823.0,8.9851,-4.8887,3.75163,4.58518,1.41551,6.29236,9.68057,14.08351,14.08351,38.73706,2.26744,63.23082
LLY,29.20414,4.70896,6.22288,1.39903,6.79,25.23941,16.37983,8047.2,32.79244,36.89516,7.61,19056.5,16.26042,-25.54217,25.23941,28.1465,0.85008,9.97129,20.93479,150.17761,145.31868,74.01842,2.06225,284.88806
ELME,0.0,12.725866,15.64747,0.82784,-0.2,-5.33119,0.0,0.0,0.0,12.725866,-0.2,106.877,42.24835,0.0,-5.33119,-5.59966,0.82784,0.92365,0.96385,-1.14766,-1.14739,42.86382,12.725866,75.02046
EBS,-14.70262,6.20175,27.25047,3.11027,5.67,19.61553,124.01008,622.3,40.009,445.19232,7.23,863.1,26.87331,459.8165,19.61553,24.49666,2.21691,12.29249,14.96321,24.06626,24.06626,38.55626,1.4591,62.75052
EMR,-5.2601,5.0097,14.05518,1.52221,3.24,11.85582,-7.20447,3658.0,21.79327,-12.66846,3.68,7009.0,12.91704,-14.78751,11.70688,13.21818,1.13656,8.07995,11.51143,23.62063,23.80383,48.66294,2.1889,94.79105
ESRT,0.0,26.645367,6.15072,8.24822,-0.1,-3.74086,0.0,0.0,0.0,26.645367,-0.07,308.699,30.16164,26.645367,-2.73132,-2.00401,8.24822,1.00697,1.07902,-1.46355,-1.24423,55.57402,26.645367,125.09353
EIG,-10.79477,0.91106,42.45755,12.5844,3.97,16.84003,-22.76303,157.1,22.08322,-17.80538,4.03,148.9,26.94862,-23.74284,16.84003,16.94481,12.5844,2.34808,7.63652,10.07315,10.07315,3.21602,0.25653,3.32289
ENS,-4.22272,4.75849,30.72856,2.60346,3.2,4.44048,2.36532,346.221,11.2123,-14.20912,4.02,781.72,4.02293,-14.43032,4.44048,5.52149,1.6346,5.04053,6.67099,10.61758,10.58779,48.42035,3.53585,93.87491
ENR,-14.16814,8.68333,4.51122,1.34124,0.44,1.70504,9.7379,573.6,20.8977,-43.58974,2.76,1113.9,29.53448,84.017075,-3.39916,6.9181,0.97586,5.16309,6.68867,10.97432,10.97432,93.26506,7.46234,84.017075
EPAC,-30.32863,4.48559,6.00763,3.23281,0.09,1.12651,-48.0789,50.121,10.16051,-30.76923,0.14,217.193,32.17336,15.844256,0.14657,1.70148,2.29796,1.88607,2.57759,1.68291,1.68291,45.91395,6.08426,84.89057
ENVA,16.83113,0.59388,25.65076,13.18347,11.71,55.28104,51.0083,397.552,58.10524,214.78494,7.98,501.218,7.71911,932.0223,55.22477,37.20267,12.86538,12.8251,14.15371,58.44751,58.39359,52.47208,2.55166,110.40264
ENOV,-7.98395,5.69256,89.70827,1.67784,1.32,2.08684,-18.65689,462.377,15.05737,340.0,2.31,610.24,-0.85005,70.81986,1.38809,3.42943,0.7615,1.87054,2.30202,1.74481,1.81087,40.18258,5.21256,67.17538
NPO,-10.94527,7.06579,52.51753,2.86634,-1.15,-2.16946,-6.44172,152.5,14.19926,44.15736,1.72,289.9,24.87547,381.46213,17.16946,3.28305,2.09059,2.56756,3.25836,-2.41172,-2.2823,32.26136,3.51934,49.76356
ETR,16.36426,9.45535,27.28194,0.64583,3.45,13.90848,5.69448,3764.142,37.21848,9.52381,2.715,4529.214,-9.42449,11.79493,13.90848,10.74372,0.43125,2.01112,3.34721,13.3018,12.9893,68.48109,6.45352,217.2699
EPD,-1.36298,5.59624,11.13687,1.10251,1.71,14.28582,-8.15968,6738.6,24.77454,-18.18182,1.75,5715.0,1.47359,-17.76621,13.88104,14.06321,0.6659,4.87256,5.60962,15.38922,15.16247,54.30222,4.48377,118.82903
NVRI,35.46413,4.64052,8.32642,1.51653,-0.41,-1.51084,-5.75862,237.64,12.74986,38.424595,0.13,291.742,-1.88451,38.424595,-1.41325,0.55058,1.07084,1.88581,2.71661,-4.65078,-3.74703,66.03405,5.83629,194.41252
EPAM,0.67227,5.32546,35.34287,4.10512,5.6,12.30166,27.09132,447.988,16.84496,23.62031,5.98,926.956,17.27039,25.32129,12.30166,12.53056,4.04189,9.69467,11.71548,18.28137,18.28137,11.8431,0.59466,13.43412
EFX,18.51156,7.09985,26.01314,0.99807,4.24,12.74864,75.51534,1464.5,35.48153,197.3234,6.55,2390.1,15.78044,197.3234,12.60085,19.28104,0.95107,7.65875,9.87094,18.09988,18.04156,57.69631,2.98969,136.38602
EQBK,0.0,20.920206,28.03445,0.82131,-4.97,-41.78022,-3.25541,69.362,38.65492,20.920206,0.42,132.268,223.73187,20.920206,-41.78022,3.53412,0.81439,0.96915,5.46999,-16.92881,-16.92881,25.20614,1.98064,33.70081
EQC,-24.81334,5.10894,25.65288,102.40242,3.56,15.017535,0.0,0.0,0.0,-8.71795,3.64,37.42,33.47113,-8.40018,15.017535,15.017535,102.40242,0.11532,0.11677,14.45823,13.93406,0.0,15.017535,0.0
ELS,-4.56361,29.91327,6.76991,0.24834,1.25,21.98995,0.0,0.0,0.0,-18.83117,1.32,584.89,31.49294,-18.21852,20.79379,21.86215,0.24834,5.19199,5.75294,18.38408,18.3821,67.28362,43.470325,205.6573
EQR,0.0,89.72778,28.17168,0.07783,2.45,37.38803,0.0,0.0,0.0,-5.76923,2.52,1655.32,44.59248,-5.84732,35.48989,36.39409,0.07783,2.37832,2.47426,8.79909,8.70633,42.99375,89.72778,77.79437
ESNT,20.18729,22.19791,34.35803,15.60867,3.88,43.24339,-25.33251,502.498,52.60911,-31.44876,3.89,517.632,31.10682,-25.67368,43.24339,43.20991,11.68012,6.87475,8.41278,12.06403,12.06403,7.92739,0.66183,8.60993
WTRG,161.6104,8.02965,19.08748,0.62964,1.12,19.17269,44.78029,782.772,52.68701,7.69231,1.75,793.739,-25.40592,26.85722,19.17269,29.42003,0.46059,2.84881,3.76796,6.65167,6.65167,55.22741,7.38096,123.35093
ESS,488.85257,15.69092,92.31542,0.85473,8.69,37.38211,0.0,0.0,0.0,30.48048,9.04,1085.696,41.02168,29.49878,35.4821,36.90634,0.85473,2.60312,2.68415,9.30984,9.47085,50.43912,90.85112,102.30269
EL,-34.78973,9.45058,10.91464,1.71693,1.86,4.86918,-17.69743,2595.0,18.15447,-61.41079,3.99,10742.0,8.41874,-61.68067,4.78523,10.06572,1.20023,8.11326,12.19986,16.44033,16.62487,68.92793,3.3869,221.83241
ETD,-43.20208,52.80783,13.09484,1.65459,0.34,1.50889,-64.43236,26.367,4.47022,-64.58333,0.15,323.132,5.7311,-65.36696,1.50889,0.66232,0.57828,1.04886,1.36121,2.57251,2.57228,35.43649,6.82907,54.88624
EVR,21.28614,6.30901,30.20726,2.23191,8.22,18.03072,24.94125,624.74,27.296,19.30334,9.63,2200.958,43.69994,17.86536,15.3172,17.06275,2.17279,12.53235,18.76046,33.37748,31.55499,32.60333,1.15326,48.37529
EG,16.22246,2.18278,243.2517,9.91473,12.78,5.41636,0.0,0.0,0.0,-48.25911,11.94,649.7,-0.96104,-49.06678,5.41636,4.98804,9.91473,1.07324,2.96777,5.45255,5.45255,17.58777,40.318058,21.34121
EVRI,-14.52939,2.82285,-0.09112,1.35103,-0.96,-21.28891,-34.87074,151.815,39.56875,26.771696,-0.73,317.838,-5.0654,26.771696,-21.28891,-16.2447,1.21159,0.36421,0.48754,26.771696,26.771696,100.69094,7.58146,26.771696
ES,22.09189,6.8513,41.00715,0.63685,3.55,13.61891,11.28009,3021.714,33.93495,26.33452,3.67,4436.338,-13.82096,32.5739,13.53447,13.96528,0.31242,2.924,4.20015,9.02965,8.9813,55.98533,5.98545,127.19696
EVTC,6.94515,8.95038,4.68187,2.34683,1.43,20.53534,0.15335,212.91,41.69898,1.41844,1.45,283.718,32.25051,0.93458,20.45407,20.43111,2.01875,8.47977,10.43618,34.52841,34.15053,60.45635,2.45889,152.88512
EXPD,60.72602,5.36345,15.71017,2.09374,4.07,6.90175,21.98444,997.396,9.85912,20.059,4.14,1219.724,4.73798,17.91089,6.88125,6.88875,2.0355,13.6384,20.6586,28.67922,28.73045,14.12868,0.43933,16.45331
XPRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXR,0.0,9.64807,19.39569,0.38393,3.71,37.13553,0.0,0.0,0.0,14.50617,3.72,1019.8,20.92623,14.7183,34.56673,34.57514,0.38393,4.79301,4.98323,18.93882,17.6715,67.37972,66.68668,206.55772
