,IQ_ACCT_RECV_1YR_ANN_GROWTH_CS,IQ_AR_TURNS_CS,IQ_BV_SHARE_CS,IQ_CURRENT_RATIO_CS,IQ_DILUT_EPS_EXCL_CS,IQ_EARNING_CO_MARGIN_CS,IQ_EBITDA_1YR_ANN_GROWTH_CS,IQ_EBITDA_CS,IQ_EBITDA_MARGIN_CS,IQ_EPS_1YR_ANN_GROWTH_CS,IQ_EPS_NORM_CS,IQ_GP,IQ_LFCF_MARGIN_CS,IQ_NI_1YR_ANN_GROWTH_CS,IQ_NI_MARGIN_CS,IQ_NI_NORM_MARGIN_CS,IQ_QUICK_RATIO_CS,IQ_RETURN_ASSETS_CS,IQ_RETURN_CAPITAL_CS,IQ_RETURN_COMMON_EQUITY_CS,IQ_RETURN_EQUITY_CS,IQ_TOTAL_DEBT_CAPITAL_CS,IQ_TOTAL_DEBT_EBITDA_CS,IQ_TOTAL_DEBT_EQUITY_CS
BANC,0.0,102.532166,59.63147,0.89995,5.66296,35.51379,10.04079,808.758,61.72288,27.83505,5.67819,1144.549,0.45909,30.04908,35.51379,35.19617,0.89969,1.85083,7.4762,9.49363,9.49363,27.44075,2.2565,37.8184
BAC,0.0,6061.5073,25.13102,0.85698,2.61,25.28636,9.14553,51043.0,45.85538,67.30769,2.7,87738.0,86.71,54.38241,25.28636,24.49,0.85042,1.32072,4.3548,11.53987,10.57222,62.19591,8.55195,164.52162
BOH,0.0,57.867203,30.55904,0.72199,5.23,30.53862,1.21525,370.048,51.46017,20.78522,5.26,641.85,-40.88208,18.91462,30.53862,30.51344,0.72061,1.28911,11.29741,17.56768,17.56768,33.54427,1.72988,50.47611
NTB,0.0,52.180885,16.30798,0.65411,3.5,36.3526,19.93792,337.708,62.89738,26.81159,3.6,517.811,-23.26496,27.36147,36.3526,36.84086,0.65354,1.68909,18.52106,22.89248,22.89248,13.97357,0.4244,16.24334
BK,0.0,1137.1251,38.62453,0.73512,4.04,22.14126,6.29482,9338.0,48.60251,8.60215,3.97,16403.0,24.56345,4.30318,22.20372,20.72347,0.72847,1.36106,5.54159,11.40566,10.2985,54.3068,5.20154,119.22728
BKU,0.0,106.41362,29.49166,0.8021,2.99,20.54598,16.39657,845.294,53.46017,-46.41577,3.01,1156.19,87.53529,-47.11374,20.54598,19.7495,0.80047,1.56177,5.91777,10.92006,10.92006,64.76283,6.35725,183.79124
BBWI,5.44218,41.82782,-2.68929,1.62137,3.42,7.78182,-10.05477,2299.0,18.19981,-14.07035,3.24,5668.0,4.04726,-15.11226,7.78182,7.28436,0.89857,13.23611,21.48826,389.46454,389.46454,114.89193,2.52023,389.46454
BAX,0.0,341.3057,15.19301,2.08709,2.99,14.64905,11.64835,2540.0,22.82736,130.0,2.87,4811.0,9.47021,126.4993,14.59513,13.77352,1.28491,6.74386,9.23352,19.26942,19.25349,30.78898,1.3689,44.48567
BZH,-32.14492,69.12032,19.21207,14.25126,-1.4,-2.13779,20.93675,95.355,4.52534,36.29136,1.83,351.514,-5.77935,36.29136,-2.1534,2.79138,1.35561,2.34382,2.62372,-6.79188,-6.79188,65.65704,12.91232,191.1805
BDX,31.76136,7.83673,78.26294,1.02702,0.6,1.94582,44.28033,4591.0,28.72427,-86.95652,6.32,7805.0,15.07539,-71.72727,1.94582,10.21584,0.49501,3.73208,4.60253,1.83275,1.83254,50.58956,4.68199,102.3864
BDC,-1.61138,5.50366,35.21033,1.75573,3.08,6.21618,8.71723,463.916,17.94391,124.81752,4.02,847.873,9.23285,72.61453,6.22325,6.32457,1.23661,5.17203,6.74098,11.40534,11.38803,51.32616,3.15402,105.44917
BHE,39.32632,4.91282,27.37687,2.61291,0.49,0.88904,-13.34178,117.025,4.55977,19.693474,1.25,205.836,1.45151,19.693474,0.88904,2.25661,1.98554,2.12351,3.00265,1.85425,1.85425,11.97781,1.31656,13.60772
BRKa,0.0,9.52486,141.66891,3.80982,1.63,1.91763,-44.19706,19800.0,8.78509,-91.05379,1.49,10403.0,-4.98443,-91.05251,1.78408,1.63007,3.4263,0.88846,1.38483,1.1538,1.22705,21.66493,4.92374,27.65674
BHLB,0.0,46.631737,33.29777,0.90357,2.28,18.2165,12.59051,237.298,40.87117,64.02878,2.65,405.073,-50.80062,91.44026,18.2165,21.00648,0.89403,1.16454,4.83658,7.12722,6.93727,49.60873,6.44254,98.44705
BERY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBY,-22.12324,35.18447,12.76379,1.25739,3.26,2.37005,10.4315,2636.0,6.25371,-12.83423,4.51,9876.0,3.31605,-18.56678,2.37242,3.21417,0.56045,9.07359,22.11077,24.01154,24.01154,27.28005,0.51404,37.51384
BIO,-15.57588,5.34105,134.90591,4.48869,12.1,15.96976,23.24971,354.513,15.48487,197.2973,22.46,1227.251,6.44227,199.0732,15.96976,29.27021,2.75715,2.73704,3.45726,10.52039,10.52039,9.85322,1.23953,10.9302
BKH,8.38521,6.78,36.35738,0.77724,4.78,15.93536,-2.6284,593.365,33.82408,35.79546,3.64,646.952,0.85649,45.98439,14.73219,11.29182,0.45246,3.64328,4.69255,13.63962,13.61121,57.87141,5.29556,137.36847
BLK,-1.55613,5.30172,204.2266,2.31028,26.58,30.30004,5.14959,5799.0,40.84378,-12.0741,26.83,7205.0,30.36959,-13.38028,30.32117,30.29212,2.24836,1.84148,9.21346,13.41142,13.06983,13.11556,0.87308,15.61064
BXC,55.46423,16.71708,-1.57769,3.04853,-5.21,-1.6785,54.04084,49.786,1.73904,33.072704,-1.94,343.654,-5.16608,33.072704,-1.6785,-0.62547,1.10472,2.05986,2.9794,33.072704,33.072704,102.24387,13.4201,33.072704
BA,43.4965,8.29794,0.59721,1.07648,17.85,10.34343,15.00294,13698.0,13.54534,32.91139,17.54,19637.0,6.92409,27.60766,10.34343,10.04595,0.28102,7.07585,57.54091,1605.4102,1605.4102,97.12422,1.01088,1605.4102
BCC,-12.97544,21.64473,17.37555,2.66553,0.52,0.40993,15.24859,255.747,5.11976,-75.4717,2.25,687.696,-0.70365,-75.31613,0.40993,1.75359,1.13814,6.42595,9.11908,3.04007,3.04007,40.68552,1.80393,68.5929
BAH,13.97869,5.8163,3.86643,1.43676,2.05,4.94359,6.15234,584.841,9.47594,22.75449,2.01,1440.02,3.71628,20.84083,4.94359,4.75367,1.36794,9.31855,14.10172,54.08719,54.08719,76.6296,3.10953,101.92616
BWA,0.14451,6.08208,20.29393,1.58598,4.44,9.35078,5.25347,1715.0,16.28742,113.46154,4.47,2230.0,4.82153,111.57081,8.83889,8.83833,1.14144,8.07038,12.86551,23.43654,24.10075,32.72325,1.23225,48.63975
SAM,0.96003,29.36065,40.03105,1.92153,7.82,9.30679,-0.58644,168.333,16.90686,-3.33745,7.51,512.243,7.80106,-6.44731,9.30679,8.84999,1.2477,12.04376,16.48107,20.96828,20.96828,0.0,0.0,0.0
BSX,3.94057,6.223,6.30226,0.76103,1.19,17.0111,10.71146,2801.0,28.51471,1387.5,1.03,6993.0,5.52403,1506.7307,17.0111,14.48061,0.46521,5.95015,8.38643,21.23523,21.23523,44.70566,2.51874,80.85033
BYD,35.57611,55.30598,10.25207,0.85108,1.0,4.36668,7.32231,599.877,22.83741,-31.03448,1.09,1495.824,10.43404,-39.19014,4.37989,4.74724,0.71076,4.47282,5.02117,10.21054,10.21054,77.64426,6.63353,99.93665
BRC,7.78145,7.55082,14.48263,2.46869,1.73,7.75737,9.57187,173.472,14.77803,-5.97826,2.08,588.291,8.10143,-4.79377,7.75737,9.15688,1.79497,8.78139,11.47424,12.54052,12.54052,6.53859,0.30332,6.99603
BDN,19.98452,2.53832,10.34846,1.51118,0.76,25.71836,0.0,0.0,0.0,16.92308,0.76,314.322,25.78606,12.8043,25.53759,25.41605,1.51118,0.64903,0.68777,7.47097,7.46304,52.53163,28.84305,110.66659
BFH,1.80478,0.39919,43.67229,2.15184,17.49,12.36138,11.5399,2381.6,30.56782,24.04255,16.72,4108.3,7.92064,22.11234,12.36138,11.7816,2.10981,3.87715,4.29052,45.9999,45.9999,91.52438,10.57411,300.40005
BRSP,298.48276,0.15438,21.17913,31.19567,-1.41,-35.41479,0.0,0.0,0.0,40.040302,-1.2,270.071,40.040302,40.040302,-33.64657,-28.91691,31.16334,1.37782,1.41328,-8.20969,-8.34058,66.28687,40.040302,196.62032
BV,0.0,0.0,11.74813,1.60245,-0.15,-0.64102,1.47601,283.045,12.02603,49.27321,0.08,626.1,0.0,49.27321,-0.64102,0.33408,1.36409,0.0,0.0,0.0,0.0,48.68363,4.11369,94.86958
EAT,20.1554,63.78179,-17.60648,0.35982,2.72,4.01484,-8.18162,390.117,12.44227,-7.48299,3.05,547.6,5.29035,-16.5366,4.01484,4.4457,0.14857,10.72028,18.22382,58.6785,58.6785,191.10938,3.86221,58.6785
BCO,-7.92262,6.11069,3.09256,1.42041,-0.65,-0.78821,5.84601,445.4,12.7662,64.25235,2.46,785.6,6.7704,64.25235,-0.95446,3.58893,1.31669,5.65871,10.8102,-14.13713,-10.8954,90.31733,3.489,64.25235
BMY,7.45342,5.00355,8.59743,1.61066,3.01,21.92722,16.67321,5941.0,26.33305,393.44263,3.14,16151.0,14.21646,388.57993,21.80754,22.72781,1.37657,9.55323,15.85927,38.18097,38.09194,34.21959,1.237,52.02095
BRX,2.66868,6.17907,9.50152,0.93345,1.21,29.66201,0.0,0.0,0.0,23.46939,1.31,920.722,40.37578,21.97554,29.66201,32.04552,0.87225,2.96056,3.15842,12.75263,12.75263,63.2723,60.337296,172.27406
BR,4.3257,7.18954,9.40929,1.27506,3.56,9.88245,12.6748,757.4,17.49232,31.85185,3.84,1162.5,12.90388,30.93635,9.88245,10.35848,1.13084,11.49973,17.44993,40.78929,40.78929,49.04782,1.39081,96.26245
BKD,3.83372,34.47708,5.29697,1.00089,-2.82,-11.65973,-21.42063,525.52,11.59723,76.74518,-0.45,1067.869,2.40438,76.74518,-11.65766,-1.86168,0.74316,0.68998,0.79948,-41.438,-41.46044,81.59407,8.59084,76.74518
BN,-8.34538,8.76817,28.90929,1.03703,4.2,9.89818,-4.50476,5013.507,17.76399,-10.6383,4.3,13648.958,3.85924,-8.80411,9.52902,9.79241,0.83904,4.84775,6.38337,14.88085,15.31493,51.14876,3.95022,104.99545
BRO,-11.13147,2.08252,10.7323,1.21555,1.22,17.09101,5.80398,526.67,26.14725,-13.16726,1.25,940.943,13.53757,-13.85657,17.09101,16.81591,0.95384,5.0642,7.80764,12.33167,12.33167,33.43252,2.86136,50.22349
BFb,-9.24994,5.69361,43.69534,1.85267,4.88,6.50175,-24.93905,10884.54,14.89448,-38.69347,5.24,19537.44,-10.70166,-26.24807,7.37439,6.58591,0.62806,4.25144,6.38847,11.16108,11.43179,36.7441,2.20627,58.08801
BC,14.68138,10.00912,18.24176,1.49638,2.98,5.09963,5.56852,633.2,12.27322,43.26923,4.1,1047.0,4.8588,81.21585,5.14227,6.96154,0.68038,8.05871,13.04063,17.16523,17.16523,43.54712,1.92799,77.13889
BKE,4.60414,108.74866,8.01475,3.68296,1.85,9.82143,-11.16914,164.823,18.04539,-8.867,1.88,380.023,11.00492,-8.4258,9.82143,9.93124,2.29309,14.99133,20.39428,21.83218,21.83218,0.0,0.0,0.0
BLDR,3.50922,12.01213,5.18203,1.87861,1.76,2.65627,21.88538,486.074,6.29241,417.64706,1.9,1922.94,1.14478,429.10187,2.65627,2.81838,1.00229,8.17067,11.23624,42.19662,42.19662,72.36146,3.21205,261.8136
BG,9.06063,29.15424,38.85594,1.54322,1.57,0.60556,43.22581,1554.0,3.39724,76.40449,2.64,2276.0,0.27791,66.875,0.5837,0.81359,0.45538,3.04209,4.78931,4.3045,3.91271,44.12683,3.45689,84.22703
BURL,65.65477,106.35317,1.2785,0.98285,5.48,6.29868,21.01483,688.837,11.27385,82.0598,4.43,2541.815,3.58474,78.27704,6.29868,4.95098,0.20787,11.23037,26.36903,179.08972,179.08972,92.85073,1.63605,179.08972
CACI,6.53999,5.7126,85.27979,1.72769,11.93,6.74083,11.9139,414.5,9.27737,82.69525,8.72,1489.252,4.78103,84.01,6.74083,4.80435,1.61984,5.36024,6.87522,15.44333,15.44226,33.52048,2.56294,50.42226
CBL,-7.60781,9.83487,5.58401,0.17056,-0.72,-11.33927,0.0,0.0,0.0,33.437954,-0.72,605.945,24.85059,33.437954,-8.97826,-14.19164,0.17056,1.13457,1.18731,-7.46812,-8.70028,79.60708,33.437954,33.437954
CBRE,23.95565,5.94192,14.65897,1.16384,3.1,4.99505,5.84595,1571.896,7.36593,52.70936,3.15,4890.876,2.3391,53.76013,4.98226,5.0087,1.0776,5.61287,9.25655,23.73726,23.45462,38.26652,1.97562,61.98666
CF,-23.90572,16.9369,13.27541,1.80709,1.24,9.66358,47.81801,1592.0,35.94491,-18.95425,1.21,917.0,21.42131,-18.99441,6.54775,6.35462,1.33192,3.44511,4.12749,8.87257,6.89489,45.04746,2.95101,81.97522
CMS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNA,2.48723,1.34785,41.32146,206.55394,2.98,8.00985,-16.97852,1198.0,11.80296,-9.69697,2.96,3227.0,3.26232,-9.56619,8.00985,7.91764,206.55394,1.23001,4.82344,6.93065,6.93065,19.28474,2.23706,23.89231
CNH,-3.79585,1.3949,3.72498,1.81317,0.78,3.94883,10.32986,2542.0,9.1337,254.54546,0.84,6190.0,-0.96161,262.0339,3.83745,4.09572,1.4332,1.59603,2.51616,22.64391,23.08096,82.7438,9.61644,409.88486
CNO,48.4009,0.63507,20.78211,115.26019,-1.9,-7.30265,-79.41076,181.0,4.19613,115.26019,-1.89,2034.9,-57.44117,115.26019,-7.30265,-7.24965,115.26019,-0.21534,-0.85961,-7.66573,-7.66573,54.14178,21.98785,118.06343
CNX,60.96724,8.50595,21.79549,0.95929,3.71,50.73916,123.55521,1025.602,58.92598,189.84375,1.72,1259.644,-23.64905,109.2027,45.76482,20.98489,0.82256,4.28511,4.89328,19.35715,19.6648,32.06448,2.33863,47.19839
CDP,-2.81443,3.28112,14.38119,1.66596,0.69,13.43941,0.0,0.0,0.0,21.05263,0.7,321.448,31.54463,3.15304,12.35562,12.43443,1.46566,2.63281,2.80236,4.86638,5.02829,52.46215,26.727354,112.13984
CRH,7.77558,7.92714,22.5005,1.56457,1.96,5.36021,0.0,3834.261,12.50093,-23.4375,1.97,9101.0,5.88475,26.49224,9.3953,5.34637,0.96513,4.03207,5.51811,9.16678,8.89698,36.01082,2.78173,56.27642
CTO,-49.51769,92.61645,12.98271,17.84311,2.34667,44.94111,12.84661,57.22,66.00607,-5.88235,1.48,34.897,-72.01966,-10.9087,42.87511,28.14918,8.73887,5.06841,6.1739,19.67929,19.67929,53.90347,4.3276,116.93607
CTS,12.74935,6.26613,11.53946,2.30168,1.39,9.89026,14.01405,88.614,18.83469,223.25581,1.52,164.973,4.77879,222.06534,9.89026,10.66914,1.73585,7.59395,9.74312,12.8945,12.8945,11.68418,0.56425,13.23
CVI,-5.42809,40.97785,12.39431,2.60686,3.12,5.76923,105.7172,806.0,11.31387,15.55556,3.12,924.0,5.22986,23.29352,4.05671,4.0511,1.6875,9.60953,12.54549,26.69993,23.01232,38.51218,1.45161,62.63383
CVS,-30.54397,17.42291,44.96139,1.02804,-0.57,-0.3063,7.87351,13509.0,6.94268,2029.3785,6.37,30878.0,6.97724,2029.3785,-0.30527,3.41778,0.5503,4.62598,6.85861,-1.23858,-1.2386,55.63983,5.43556,125.42746
CABO,-40.66324,28.39313,135.95616,2.3772,28.77,15.36518,14.73315,486.62,45.38117,-29.34676,29.93,702.026,11.29831,-29.59817,15.36518,15.86524,2.27931,7.98643,9.54182,22.77619,22.77619,59.99265,2.3893,149.95409
CBT,20.87287,5.57045,19.11641,1.45588,-1.85,-2.28254,7.89474,533.0,16.44047,67.32929,3.97,741.0,3.30043,67.32929,-3.4855,7.55549,0.85294,7.31931,9.92967,-8.58011,-5.09116,43.95267,1.8818,78.42064
CADE,0.0,73.85196,22.10224,0.8646,2.23,23.73296,17.45434,424.359,45.5062,33.53293,2.21,852.759,36.96462,44.62044,23.73296,23.45369,0.85501,1.46326,7.05231,11.29393,11.29393,40.75311,3.57532,68.78522
CWT,2.02067,11.11149,15.19103,0.58755,1.36,9.39335,6.27752,212.91,30.4943,-2.85714,1.36,355.651,-26.25001,-2.37716,9.39335,9.3615,0.53142,2.89367,5.18929,9.2137,9.2137,54.65413,4.13338,120.52723
CALX,-16.62603,5.98733,2.81594,1.21631,-0.37,-4.37279,8.48459,-10.326,-2.3398,8.48459,-0.39,197.382,3.49143,8.48459,-4.37279,-4.64912,0.81641,-3.98452,-6.80038,-12.9998,-12.9998,17.29773,8.48459,20.91566
CPT,-50.53192,69.15822,32.12479,0.10627,1.63,16.53787,0.0,0.0,0.0,-23.47418,1.63,598.062,46.1851,-20.514,16.06796,15.97132,0.10627,2.55093,2.77417,4.64889,4.67826,40.68201,35.955513,68.58292
CCJ,0.02699,5.32484,12.61589,2.37788,0.3078,7.94751,34.79189,317.0475,20.68328,51.499844,0.16856,612.8307,40.20709,51.499844,7.95172,4.35216,1.72616,0.64069,0.78805,3.37624,3.37422,23.0484,3.45721,29.95181
CWH,10.16351,36.16166,1.19738,1.44674,0.28,1.36855,-25.83563,293.573,6.12629,-73.83178,1.18,1362.932,-4.30632,-63.33827,0.21699,0.91073,0.21261,5.68749,7.43548,20.58337,105.98607,98.44989,7.12125,77.98787
COF,-3.35748,0.13109,101.14663,1.02963,11.84,18.92809,16.73342,9327.0,29.30162,214.89362,10.97,22220.0,71.98721,203.48132,18.89667,16.53892,1.02483,1.42655,4.796,13.14383,12.00223,53.2725,6.31554,114.00674
CPRI,9.2927,16.96423,13.47847,1.31428,3.82,12.54821,9.88057,1012.0,21.44704,16.10942,4.22,2859.0,16.83524,7.13122,12.54398,13.61926,0.48245,15.525,21.71821,32.78952,32.74437,30.19441,0.86403,43.25501
CAH,-3.39464,17.17951,19.60841,1.07251,0.81,0.18932,-2.08401,3007.0,2.19796,-79.90074,2.08,7181.0,1.73655,-80.12422,0.18712,0.47588,0.41886,3.10224,7.65999,3.97917,3.97941,59.75206,2.99734,148.75392
CSL,6.17303,6.60693,44.81521,3.45316,5.88,8.00536,0.05549,721.3,16.10224,2.97723,6.29,1190.2,7.53683,67.0041,13.62652,8.48023,2.52166,6.31577,8.0274,13.99224,13.99224,37.93845,2.2013,61.13036
KMX,-12.51214,125.84267,18.45277,2.60758,3.6,3.69419,6.92923,1299.59,7.22911,10.42945,3.73,2750.041,2.75073,5.92405,3.69419,3.78992,0.4917,4.22393,4.49726,20.67137,20.67137,79.81865,10.09423,190.27223
CCL,0.0,713.65155,35.11925,0.24174,4.44,16.69403,12.5553,5343.0,28.29829,23.67688,4.45,10778.0,2.14501,20.95165,16.69403,16.71019,0.14548,4.99826,6.0981,12.95547,12.95547,29.6928,1.93206,42.23295
CRS,30.33747,6.45149,31.48627,3.2447,3.92,8.73615,38.86603,303.7,14.07517,295.9596,2.51,382.3,1.09839,301.06384,8.73615,5.49066,1.19653,3.97402,6.09812,14.04358,14.04358,26.8606,1.79684,36.72522
CAT,0.0,6.67626,24.39262,1.36803,10.26,11.23497,31.33312,12344.0,22.55766,714.2857,10.82,14903.0,5.78469,715.252,11.23314,11.69356,0.90301,7.70079,12.05969,44.32507,44.15715,72.19205,2.9612,259.60938
CE,3.14402,7.14428,23.29503,1.61551,8.95,17.02306,29.91453,1672.0,23.36827,44.58805,9.83,1972.0,8.43641,43.17912,16.86932,18.45169,1.00506,8.91199,12.12996,41.28769,36.47799,51.09986,2.11184,104.49837
COR,9.81142,15.53734,13.75511,0.92912,7.53,0.96219,-8.29114,2238.794,1.33309,359.14633,5.77,4576.379,0.34701,355.00076,0.9875,0.74856,0.4954,2.97856,16.01951,66.37224,63.18962,60.45404,2.08259,152.87032
CNC,50.89364,14.04087,26.46687,1.00226,2.26,1.48713,40.68924,2327.0,3.87085,-3.62473,3.135,10631.0,2.82121,8.69565,1.49711,2.03511,0.93676,4.4521,8.02059,10.13114,9.98939,37.75481,2.87323,60.71007
CNP,9.88087,7.07112,12.6058,2.1275,0.74,3.47531,2.79886,2167.0,20.46463,-82.08232,0.99,2502.0,2.76702,-79.46429,3.47531,4.19625,1.91975,2.32184,3.7561,6.68726,5.77436,53.21101,4.22889,113.72549
CPF,0.0,27.030125,16.97477,0.80484,2.01,25.0892,1.99691,119.572,50.43147,50.0,2.02,212.921,-97.09788,44.36948,25.0892,25.05639,0.80347,1.19654,9.52655,11.99634,11.99605,39.35991,2.66924,64.90742
CCS,0.0,42.33269,28.49806,6.26341,3.17,4.49168,51.23416,129.954,6.05165,56.15764,3.12,379.004,-18.6154,91.77851,4.49168,4.37108,0.18178,3.695,4.19831,12.09777,12.09777,55.95721,8.40168,127.05191
SKY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCHW,2.77487,0.284,13.41687,1.09989,2.45,31.91373,25.06712,5124.0,46.62845,52.17391,2.47,9890.0,233.72691,48.98046,31.91373,30.29903,0.30569,1.11578,9.14912,20.86941,17.89514,24.96733,1.34231,33.27528
GTLS,-4.00462,4.26051,28.20112,1.80497,1.67,5.12773,43.20602,159.5,14.70995,87.64045,2.12,261.5,5.92548,214.2857,8.11584,6.07083,1.00218,3.75097,4.96492,6.35561,6.56357,37.97963,3.41317,61.23735
CLDT,11.06993,75.81737,17.14022,0.79463,0.66,9.53319,0.0,0.0,0.0,-9.58904,0.66,156.689,23.56902,3.94532,9.46247,9.39078,0.79463,2.71653,2.8089,3.82862,3.81771,41.94161,19.012663,72.2404
CC,-6.72963,8.10996,5.93746,1.92686,5.45,15.00452,17.49634,1605.0,24.17897,39.38619,6.36,1971.0,6.37805,33.37802,14.98946,16.95575,1.16501,11.28455,16.58893,106.18997,105.67639,79.56731,2.47477,177.7291
LNG,54.0,17.9685,-2.04669,2.43054,1.9,15.02442,40.24873,2481.0,31.06298,279.4895,2.03,2778.0,-35.67986,279.4895,5.89708,6.24224,2.14753,4.2409,4.4577,279.4895,75.73367,93.65544,11.47723,279.4895
CPK,13.46807,6.75586,31.6546,0.3626,3.45,7.88584,19.69553,146.402,20.40477,-2.8169,3.96,153.237,-14.73484,-2.65639,7.88584,9.03501,0.22526,4.24287,6.33115,11.26269,11.26269,54.55686,4.2514,120.0552
CVX,-1.97356,10.45305,81.22289,1.25211,7.74,9.35168,55.13766,33865.0,21.31188,59.58763,7.81,64324.0,8.95843,61.21805,9.32902,9.32678,0.94719,3.55694,4.77481,9.79523,9.74551,18.12668,1.01754,22.13991
CIM,-8.0835,0.10036,59.39851,0.84599,5.88,31.25079,9.26211,1187.253,90.13426,-24.90422,5.58,452.74,153.85204,-21.54334,31.25079,26.42653,0.84599,3.033,3.16909,11.21883,11.21809,85.94352,19.07411,92.780266
CMG,54.03555,94.68175,1.04079,1.81069,0.1262,3.62906,16.03206,554.038,11.38828,2.26904,0.152,1591.023,6.42294,0.17021,3.62906,4.34646,1.6425,10.20766,15.68452,12.58493,12.58493,0.0,0.0,0.0
CHH,10.01658,7.90454,-3.30056,0.76556,3.8,20.77731,24.36733,357.224,34.30545,88.11881,4.06,507.038,15.74084,88.30999,20.77731,21.88485,0.66431,20.10695,38.27697,66.43543,66.43543,132.19331,2.11243,66.43543
CB,7.16248,1.20078,109.56374,1.82136,8.49,11.98935,0.0,0.0,0.0,3.663,8.65,8224.0,10.00537,2.6159,11.98935,12.13578,1.82136,1.95643,5.03494,7.80813,7.80813,22.15862,369.05835,28.46637
CHD,-0.17346,11.99624,9.939,0.81294,2.27,13.71475,0.0,923.3,22.2702,-21.72414,2.3,1840.8,13.79646,-23.51359,13.71475,13.61948,0.49913,8.14817,10.55366,24.3418,24.3418,47.17785,2.37366,89.31453
CIEN,26.09543,4.38483,12.50225,2.22492,-2.49,-11.13957,2.10941,358.984,11.60151,80.59346,1.2,1314.69,10.70567,80.59346,-11.13957,5.57433,1.77284,4.18186,5.5158,-16.9561,-16.9561,28.39935,2.13169,39.66353
CI,-16.47358,4.1931,107.70652,0.64054,10.54,5.45691,10.49645,5453.0,11.24585,20.18244,13.47,16329.0,41.56974,17.88109,5.43835,6.85187,0.52265,2.77585,5.80649,9.63059,9.64708,50.84141,7.78984,103.51651
CNK,6.5367,34.95541,12.35749,1.17768,1.83,6.68289,7.77405,722.985,22.44086,-19.02655,1.86,1592.936,4.62443,-19.06011,6.63701,6.70013,1.10513,6.41459,8.24395,15.07133,15.0468,58.35215,2.82183,140.10844
C,3.03238,0.11991,75.05277,1.18451,6.69,18.70141,14.84262,41449.0,42.85463,4891.1426,6.54,65500.0,77.25406,4891.1426,18.65695,16.85916,1.02039,1.25321,3.31751,10.05047,9.07244,72.56502,12.57586,264.4981
CFG,0.0,411.73587,42.86836,0.98864,3.52,23.38633,9.07,3319.0,45.10124,8.30769,3.57,5802.0,3.00822,4.17676,23.38633,23.22863,0.97758,1.3261,5.70157,8.605,8.37735,45.30335,5.19494,82.82654
CIA,8.39509,2.59016,3.74851,3.06861,-0.22,-4.5335,22.15334,5.911,2.42248,2.4745283,-0.22,49.634,-22.43254,2.4745283,-4.5335,-4.51548,3.04567,0.07676,0.60852,-5.37975,-5.37975,0.0,0.0,0.0
CIO,29.90989,5.60755,7.21761,1.4159,0.82,29.86392,0.0,0.0,0.0,48.37626,0.82,79.612,41.02563,563.09937,29.477,23.63475,1.4159,0.97813,1.03179,14.32096,10.20009,61.83145,48.37626,161.9958
CLH,17.15512,5.38126,20.94573,1.99602,1.16,1.98879,12.66379,492.405,14.91999,-34.09091,1.22,994.752,5.04227,-34.84549,1.98879,2.07558,1.56258,3.08893,4.13607,5.56719,5.56719,57.34417,3.19362,134.43452
CCO,7.10366,3.98559,-6.18965,1.39186,-0.6,-7.45287,3.41912,576.029,21.16427,106.409424,-0.59,1251.037,3.40573,106.409424,-8.0185,-7.84165,1.23055,3.49563,4.86814,106.409424,106.409424,166.17953,9.16158,106.409424
CLW,2.43128,11.99106,25.8704,0.9881,-8.72,-8.3381,-4.93831,178.754,10.36725,26.902504,2.35,187.5,-4.9906,26.902504,-8.3381,2.24707,0.38795,2.67385,3.81036,-28.70088,-28.70088,65.00709,4.43137,185.77216
CWENa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLF,61.23755,12.70569,1.4497,3.16019,3.42,44.56587,50.21268,741.6,31.78195,159.09091,1.97,809.0,6.35982,207.3842,48.34576,25.08943,2.49295,12.89141,18.88701,110.83878,110.83878,83.14727,2.82214,110.83878
CLPR,-45.5016,21.67642,3.65924,3.18747,-0.22,-8.18295,0.0,0.0,0.0,7.188237,0.27,60.336,25.86537,7.188237,-3.30282,4.3724,3.18747,1.88438,1.92781,-5.18652,-5.18676,84.97882,7.188237,7.188237
CLX,6.19469,10.51331,5.67263,1.0925,6.26,13.43893,0.85938,1291.0,21.08099,17.00935,5.96,2675.0,9.56891,17.40371,13.43893,12.58306,0.60917,14.59826,23.63445,129.81073,129.81073,77.38318,1.92409,194.99336
KO,-7.39024,9.02053,3.97868,1.04828,1.57,21.1169,1.55898,10814.0,33.94651,481.48148,1.87,21233.0,21.9935,415.54486,20.19714,25.00104,0.66249,7.12107,9.42564,39.55011,35.37268,69.56223,4.02765,228.5392
