,IQ_ACCT_RECV_1YR_ANN_GROWTH_CS,IQ_AR_TURNS_CS,IQ_BV_SHARE_CS,IQ_CURRENT_RATIO_CS,IQ_DILUT_EPS_EXCL_CS,IQ_EARNING_CO_MARGIN_CS,IQ_EBITDA_1YR_ANN_GROWTH_CS,IQ_EBITDA_CS,IQ_EBITDA_MARGIN_CS,IQ_EPS_1YR_ANN_GROWTH_CS,IQ_EPS_NORM_CS,IQ_GP,IQ_LFCF_MARGIN_CS,IQ_NI_1YR_ANN_GROWTH_CS,IQ_NI_MARGIN_CS,IQ_NI_NORM_MARGIN_CS,IQ_QUICK_RATIO_CS,IQ_RETURN_ASSETS_CS,IQ_RETURN_CAPITAL_CS,IQ_RETURN_COMMON_EQUITY_CS,IQ_RETURN_EQUITY_CS,IQ_TOTAL_DEBT_CAPITAL_CS,IQ_TOTAL_DEBT_EBITDA_CS,IQ_TOTAL_DEBT_EQUITY_CS
CLH,33.04512,4.8949,27.81909,1.88171,3.71,5.34078,27.03877,651.733,17.12578,53.30579,3.84,1195.729,6.98945,50.73533,5.34078,5.50073,1.53677,4.36696,5.76861,14.23578,14.23578,64.76871,4.27032,183.83856
CCO,37.32141,4.0328,-6.8075,1.01939,-0.93,-19.32607,337.49274,398.709,17.79063,91.8149,-0.48,809.095,-6.00068,91.8149,-19.35708,-10.03409,0.94845,1.64585,2.13702,91.8149,91.8149,179.08623,18.13995,91.8149
CLW,12.28933,11.72742,30.6554,1.91736,-1.67,-1.58524,-37.42419,175.4,9.89507,26.501476,1.12,182.6,4.62315,26.501476,-1.58524,1.05941,0.75797,2.52471,3.49897,-5.44152,-5.44152,57.70375,3.98005,136.4276
CWENa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLF,84.26005,12.30454,10.97651,2.14912,5.35,14.82097,1147.1292,5213.0,25.49892,519.56244,6.09,4534.0,4.2861,519.56244,14.61554,14.83477,0.61837,14.94223,25.8769,79.51518,68.45137,50.10801,1.11241,100.43298
CLPR,46.52956,14.21956,1.65056,1.20688,-0.51,-16.31073,0.0,0.0,0.0,8.736313,-0.16,63.283,20.92446,8.736313,-6.18191,-2.09411,1.20688,1.37675,1.40957,-22.99962,-23.00087,94.17627,8.736313,8.736313
CLX,-10.18519,11.93659,3.34745,0.88959,5.58,9.79431,-0.34698,1436.0,19.56137,-24.18478,7.34,3213.0,8.04727,-24.38765,9.67171,12.55529,0.44893,12.20411,19.5762,107.65732,95.86667,84.33033,2.21866,217.43135
KO,11.70484,11.61508,5.31769,1.13008,2.25,25.36283,12.47469,12776.0,33.05135,25.69832,2.49,23298.0,22.51682,26.12624,25.27745,27.7955,0.80887,7.79934,10.51072,46.20077,42.49307,64.01899,3.46212,177.92438
CDE,48.16277,203.82477,3.11483,1.22771,-0.13,-3.76092,-19.08035,199.649,23.97242,37.084057,0.01,283.34,-25.08552,37.084057,-3.76092,0.30024,0.37767,2.36371,3.18852,-4.19377,-4.19377,39.26938,2.59186,64.66157
CNS,17.18067,7.18731,5.28658,2.61977,4.31,38.73614,64.5004,264.464,45.29796,174.5223,4.38,312.498,40.86492,176.03156,36.20836,36.24743,2.40973,38.69332,51.7695,98.45606,79.45962,6.64903,0.09274,9.61075
COHR,10.17147,4.94141,28.06866,4.14945,2.37,9.58025,69.13401,710.488,22.8755,98.83782,2.92,1177.459,12.24151,98.83782,9.58025,9.79175,3.0851,4.68636,5.44541,11.81312,9.58431,26.96952,2.14788,36.92913
CL,2.61076,13.60484,0.72459,1.08541,2.55,13.42058,-0.33708,4435.0,25.45778,-18.78981,3.22,10375.0,12.73391,-19.62894,12.43327,15.61851,0.53394,15.66134,26.76058,692.4578,225.67567,88.97092,1.76618,692.4578
CBAN,0.0,23.842854,15.92124,0.65579,1.66,17.45855,54.17373,50.034,46.815,33.87097,2.01,101.779,23.842854,57.92637,17.45855,21.16522,0.63964,1.29424,9.31768,10.30329,10.30329,29.0436,1.78101,40.93162
CMA,0.0,277.37625,57.41155,0.86694,8.35,38.62434,74.37011,2007.0,66.36905,155.35168,8.45,3351.0,277.37625,146.4135,38.62434,37.72321,0.86686,1.3051,9.48084,15.40999,14.64852,28.52747,1.5705,39.91389
FIX,26.57869,3.96788,22.32318,1.22804,3.93,4.66379,2.40439,255.842,8.32376,-3.91198,3.78,563.207,3.1719,-4.52314,4.66379,4.46238,1.17358,5.88994,9.94235,19.08641,19.08641,38.98536,2.01211,63.89509
CMC,25.53024,6.77615,19.03088,2.79133,3.38,6.13491,21.45307,777.16,11.54811,46.32035,3.56,1105.857,0.10376,47.71398,6.13491,6.3658,1.63526,8.73737,11.57735,19.73505,19.73296,34.13815,1.53073,51.83296
CBU,0.0,57.613804,38.99193,0.69505,3.48,29.93648,10.75532,346.745,54.72142,12.98701,3.52,629.486,57.613804,15.19226,29.93648,29.98462,0.69499,1.34219,7.9547,9.02249,9.02249,14.72354,1.04607,17.26565
CYH,5.47746,5.83534,-10.38246,1.47166,1.76,2.97542,60.74271,1818.0,14.69922,-59.90888,1.53,5084.0,-1.37755,-54.99022,1.85964,1.56804,1.13494,5.11642,6.70092,333.33374,333.33374,106.74326,7.05281,333.33374
CHCT,51.90431,2.53534,18.49706,5.95067,0.87,24.81575,0.0,0.0,0.0,8.75,0.87,75.421,43.66698,17.90114,24.81575,22.32977,5.86131,2.90772,3.00936,5.04289,5.04289,36.82723,18.057182,58.29604
CMP,0.0,0.0,0.0,0.0,0.0,3.107,0.0,227.0,19.81149,0.0,0.0,230.2,0.0,0.0,-16.16338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRK,83.65138,8.95102,4.34809,0.50275,-1.12,-13.06106,164.1213,1532.239,82.79106,169.28209,0.08,1568.061,22.15914,169.28209,-13.06106,1.00126,0.4831,14.29761,17.09538,-21.20812,-18.38526,68.82088,1.71106,220.72743
CAG,-7.77184,13.5187,17.80572,0.81728,2.66,11.63107,0.0,2348.7,20.99922,54.65116,2.66,3179.2,6.73163,54.60064,11.61229,11.55353,0.26408,5.50848,6.84504,15.81212,15.69041,51.6773,3.93009,106.9421
CNMD,3.799,5.59856,26.74003,2.33985,1.94,6.18839,31.72897,153.758,15.214,506.25,2.18,568.036,8.46317,557.1609,6.18839,6.29042,1.0411,3.91347,4.62754,8.36977,8.36977,47.2855,4.58216,89.70112
COP,148.40547,10.01635,34.86753,1.33516,6.07,17.57833,331.0961,19783.0,43.04395,1978.2675,6.52,22936.0,23.40813,1978.2675,17.57833,18.78535,1.1158,9.49983,12.99996,21.471,21.471,31.21033,1.04135,45.37066
ED,13.26087,5.57635,56.6017,1.02285,3.85,8.72331,6.20901,4858.0,35.52208,17.37805,4.78,7668.0,-6.90443,22.2525,9.84206,12.17719,0.78349,2.80333,3.93173,6.92316,6.05568,55.50109,5.22108,124.72463
STZ,-9.19288,10.44167,70.31562,2.39894,10.23,23.58472,7.75896,3258.2,37.82052,374.33444,11.12,4574.3,17.59336,374.33444,23.19238,24.97918,1.22063,6.79613,7.37876,15.53009,15.39044,44.08521,3.37063,78.84357
CPS,-11.98686,5.36859,19.11976,1.66478,-18.94,-14.11232,-2.8122833,-8.221,-0.3528,-2.8122833,-15.04,87.228,-4.61218,-2.8122833,-13.85444,-11.00154,1.23517,-3.80363,-5.6745,-69.27842,-68.83391,77.66193,-2.8122833,-2.8122833
CPA,0.0,80.750374,30.98746,1.17633,1.03,2.94425,506.31094,326.456,21.92244,80.750374,-0.12,603.766,3.93505,80.750374,2.94425,-0.34329,1.05846,1.33476,1.93738,3.39487,3.39487,55.25001,4.91424,123.46373
CLB,16.3934,5.22438,3.37546,2.08252,0.42,4.29961,-12.59483,58.183,12.37273,21.466993,0.38,102.356,5.0949,21.466993,4.19499,3.71788,1.3708,4.31376,6.09275,17.30727,17.09317,60.85225,4.30133,155.4425
CNR,-11.99604,11.42858,19.51314,0.86773,0.96,2.68416,98.44948,335.588,26.40783,50.312893,0.98,424.179,20.43908,50.312893,2.68416,2.65315,0.66987,2.72238,5.31008,5.56293,5.56293,50.04177,2.00823,100.16721
CXW,5.64203,6.76683,11.41013,1.84001,-0.43,-2.78619,1.19761,381.937,20.50541,53.250698,1.27,527.985,24.93319,53.250698,-2.78619,8.19513,1.74068,4.28674,4.79948,-3.75699,-3.72561,55.14299,4.41744,122.93059
GLW,-6.04782,6.80783,14.85904,1.59363,1.28,13.53501,24.35637,3671.0,26.06874,137.03703,1.37,5143.0,15.30855,272.26562,13.53501,8.05539,0.86392,4.49293,6.43769,16.36754,14.66549,38.42643,2.13266,62.40733
CPAY,0.0,193.69603,36.34102,1.03764,9.99,29.6251,16.2725,1522.843,53.73976,23.02956,10.79,2273.917,42.83281,19.21016,29.6251,31.24594,0.97108,6.31983,9.28087,26.98484,26.98484,67.95129,3.99113,212.02505
CMRE,243.54466,43.38248,13.92022,1.1516,3.28,54.82606,85.05509,532.385,67.08151,292.56616,3.28,578.825,-88.80198,4801.667,54.82606,50.86354,0.85715,6.6637,6.8477,28.30314,28.30314,59.71617,4.80564,148.23857
CTRA,368.11847,5.66682,14.42848,1.75082,2.29,33.57495,245.7417,2375.0,68.86054,358.0,2.48,2851.0,33.2644,477.4726,33.57495,36.16817,1.70738,8.6085,11.28299,16.59774,16.53848,22.70671,1.45811,29.37733
COTY,-20.92706,11.74952,3.7346,0.73822,-0.22,-1.46439,291.3158,743.5,16.05866,186.76439,-0.04,2776.5,88.27837,186.76439,-4.34783,-0.66075,0.38151,0.65006,0.8797,-2.18233,-1.65239,57.97565,7.76086,140.78809
CUZ,0.0,9.1014,30.71378,0.54321,1.87,36.6197,0.0,0.0,0.0,16.875,1.79,502.413,51.38424,17.40912,36.56589,34.92863,0.54321,1.5638,1.65664,6.16757,6.13452,33.23982,36.491714,49.78989
CXT,0.0,0.0,13.56059,1.73529,3.16,13.23322,0.0,356.8,26.52591,0.0,3.11,598.9,0.0,0.0,13.23322,13.02288,1.20028,0.0,0.0,0.0,0.0,53.42967,2.456,114.72899
CRDb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.7658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAP,0.0,342.70657,83.46531,1.02244,11.27,21.89058,106.9334,2356.065,56.06699,831.40497,11.3,3244.268,6.98051,832.7434,21.37045,21.37631,1.02244,2.18466,7.02168,13.2436,13.29712,63.13567,4.92381,171.26491
CCI,8.91938,10.41051,19.11574,0.61895,2.67,18.26498,14.84497,3667.0,57.83912,13.61702,2.95,4347.0,22.62224,3.78788,17.28707,20.10095,0.54097,3.24999,3.60503,13.07072,13.07072,76.58434,7.36542,362.80597
CCK,3.05927,7.15254,15.15872,1.08759,-3.89,-3.15078,0.16863,1782.0,15.63981,204.51616,-3.47,2365.0,-0.33132,204.51616,-4.91487,-3.97055,0.60586,5.46629,8.41104,-24.67153,-14.55209,73.50466,3.62739,277.4249
CUBE,39.73237,121.34521,12.82417,0.1919,1.09,27.22368,0.0,0.0,0.0,28.23529,1.27,616.735,53.54916,34.93579,26.35901,30.53252,0.15004,3.48613,3.64313,9.50223,9.07169,52.13302,51.52177,112.99042
CFR,0.0,113.60723,67.11004,0.71871,6.75,32.01445,25.38951,662.424,47.86311,32.35294,6.82,1371.532,113.60723,33.79969,32.01445,31.34694,0.71863,0.79492,5.04013,10.49743,10.14773,42.65528,4.9852,74.38396
CULP,50.34472,9.54234,10.47722,2.33876,0.26,1.07367,35.37858,19.328,6.44869,10.114884,0.21,49.832,5.81956,10.114884,1.07367,0.8618,1.36265,3.52604,4.87433,2.48779,2.48779,6.89722,0.49446,7.40818
CMI,0.0,386.94574,59.46667,1.73758,14.61,9.00878,14.22311,2867.0,11.93539,21.64863,14.64,5695.0,3.79252,19.11683,8.8714,8.81289,1.02739,5.95945,9.99729,25.77407,23.53453,32.91708,1.609,49.06925
CW,0.0,78.43333,47.4783,1.77965,6.58,10.66107,7.8304,516.155,20.59734,37.08333,7.15,927.802,12.16094,32.65621,10.66107,11.5319,1.11333,6.18118,8.29164,14.78441,14.78441,39.91181,2.35044,66.42204
CWK,0.0,154.51602,6.4718,1.16258,1.1,2.66278,166.66667,713.6,7.60063,154.51602,1.91,1940.3,7.206,154.51602,2.66278,4.53662,1.12044,4.44485,6.69881,19.66568,19.65254,72.21338,5.27565,259.8854
CUBI,0.0,102.44589,37.32334,0.85166,10.08,39.98248,111.50601,642.477,72.50959,169.51872,11.28,735.515,102.44589,137.32973,35.51088,41.13493,0.85073,2.04137,8.15382,33.29527,28.532,46.64257,1.85887,87.41532
DHT,1.00133,9.79305,6.30437,3.14639,-0.07,-3.88943,-75.98119,108.18,36.56546,12.261476,-0.08,140.794,-34.49593,12.261476,-3.89416,-4.57224,2.17001,-0.75677,-0.78081,-1.06862,-1.06729,33.41405,4.85842,50.18184
DKS,-0.04514,180.2829,27.54662,1.47426,5.72,5.53266,77.76574,1238.277,12.92023,71.25749,7.83,3050.707,10.76337,78.2584,5.53266,6.88375,0.67352,7.96581,11.09857,26.04932,26.04932,57.38558,2.54424,134.66232
DNOW,53.53535,6.50199,6.44,2.39295,0.05,0.30637,23.25444,39.0,2.38971,23.25444,0.12,357.0,2.45098,23.25444,0.30637,0.81179,1.67209,0.94697,1.33067,0.70872,0.70872,5.19308,1.0,5.47753
DHI,0.0,582.2159,41.81413,5.29932,11.41,15.07436,81.65187,5421.4,19.49898,78.00312,11.6,7444.6,-4.89134,75.91945,15.01897,15.06559,0.81304,15.57281,18.01561,31.24839,30.66242,26.36943,1.00517,35.81315
DTE,1.8018,8.89702,44.9295,0.52269,4.1,5.25858,-17.14941,2889.0,19.32829,-42.0904,6.17,3336.0,-9.26106,-33.69883,6.06811,7.96688,0.29389,2.21792,3.19192,7.53431,7.37959,67.68655,6.31741,209.46861
DXC,-8.25505,5.26396,19.53298,1.00712,-0.59,-0.82351,-36.78669,1861.0,10.49693,259.16324,3.52,3643.0,12.14536,259.16324,-0.84043,5.04582,0.87411,0.40328,0.67046,-3.0539,-2.79774,56.76116,3.74422,131.27354
DVA,7.30704,6.14448,7.76561,1.32069,8.9,10.42932,4.32624,2451.048,21.09554,39.28013,9.53,3646.383,8.46447,26.47323,8.42127,8.6312,1.24567,6.48795,7.78227,91.48351,46.00673,83.47315,4.88577,282.90805
DAN,9.99167,7.09358,13.32511,1.64949,1.35,2.23589,36.23188,752.0,8.40693,86.1684,1.28,837.0,-1.84461,86.1684,2.20235,2.07204,0.84407,3.02339,4.7728,10.70652,9.55338,55.12185,3.5492,135.13924
DHR,14.57421,6.67944,58.6,1.43096,8.5,21.54959,57.42104,10267.0,34.85893,73.82413,9.42,15343.0,18.44676,76.43993,21.84158,22.85517,0.99595,6.35335,7.76337,16.19195,14.9422,33.99904,2.26668,51.51294
DRI,72.14612,241.47987,21.51297,1.01234,4.8,8.78809,39.76844,1038.2,14.42726,150.05467,4.53,1493.5,7.56816,150.05467,8.74502,8.20878,0.6941,4.17006,5.08003,24.58644,24.58644,67.17809,5.54585,204.67456
DAR,15.71461,10.84387,20.405,1.44684,3.9,13.86287,68.53464,850.446,17.93672,119.10112,4.01,1241.984,6.96545,119.29661,13.7284,13.7395,0.74964,5.6829,6.96762,21.08951,20.85975,32.63537,1.90707,48.44585
DAY,39.72603,9.75429,14.65509,1.10749,-0.5,-7.36184,-66.71053,25.3,2.47022,26.054857,-0.56,433.2,12.16437,26.054857,-7.36184,-8.2235,0.13782,-0.47053,-1.05,-3.48614,-3.48614,34.56612,46.50988,52.82604
DECK,16.22988,12.68653,8.6243,3.52458,2.245,15.02863,45.40813,548.257,21.53709,40.02079,2.29,1374.09,19.59946,38.54285,15.02863,15.14258,2.79991,16.13749,20.45239,29.60712,29.60712,13.3777,0.40682,15.44372
DE,10.465,1.08154,59.82828,2.31681,18.99,13.56946,34.24215,10389.0,23.63339,118.52704,18.91,12223.0,-4.36685,116.75754,13.56491,13.40421,2.05205,6.54738,8.24847,38.01964,38.02027,72.5378,4.68678,264.13693
DK,47.1112,16.32534,11.15544,0.93875,-2.75,-1.60121,47.008976,77.6,0.72876,47.008976,-3.11,493.9,3.77775,47.008976,-1.91112,-2.16084,0.52346,-1.89219,-3.25607,-22.18709,-16.45277,73.8332,34.45232,282.1636
DELL,3.2453,5.33515,3.29217,0.80483,4.22,3.71986,11.6041,10791.0,11.4525,-30.01658,3.54,20140.0,8.71063,-29.59272,3.44923,2.79521,0.61027,2.7866,5.82688,1413.3188,59.3615,86.21892,4.65267,1413.3188
DAL,72.2063,15.73632,6.07375,0.76028,0.44,0.93649,95.235085,-539.0,-1.80274,95.235085,-4.52,2162.0,0.45821,95.235085,0.93649,-9.61477,0.66231,-2.19532,-4.19211,10.3302,10.3302,89.92117,95.235085,95.235085
DLX,27.15508,9.91477,13.45669,0.90798,1.45,3.10415,8.27806,368.781,18.23665,663.1579,2.93,1142.124,10.80456,611.09216,3.09728,6.14023,0.39641,5.55675,7.28031,11.23447,11.25515,75.61936,4.83263,130.73068
DBI,-45.29802,47.37334,3.35664,1.03707,-6.77,-21.86937,-14.522907,-346.158,-15.49,-14.522907,-6.24,311.241,-8.45332,-14.522907,-21.86937,-20.15983,0.33963,-12.21907,-15.7562,-101.40124,-101.40124,83.80272,-14.522907,-14.522907
DVN,161.28471,11.7309,13.96983,1.37642,4.19,23.2099,637.3503,5436.0,44.53547,637.3503,3.63,7381.0,22.24521,637.3503,23.04604,19.71727,1.26239,13.11536,17.09789,46.31596,45.62732,41.83427,1.24356,71.92255
DRH,0.0,-4.6143293,7.1895,2.92532,-0.96,-34.39738,-4.6143293,-155.574,-27.38588,-4.6143293,-0.97,105.428,-6.49236,-4.6143293,-34.25286,-36.2088,2.92532,-3.18631,-3.49679,-12.06264,-12.06245,43.60099,-4.6143293,77.30808
DBD,-7.99196,6.28806,-10.78594,1.07883,-1.01,-1.9999,-1.91701,404.2,10.3503,86.07068,0.14,1058.8,7.50218,86.07068,-2.01782,0.2807,0.58214,4.4507,9.64126,86.07068,86.07068,151.67305,6.07818,86.07068
DLR,0.0,8.54946,60.73125,0.58415,5.94,38.95425,0.0,0.0,0.0,494.0,6.0,2711.845,30.73848,379.59277,38.10372,37.78251,0.58415,1.29741,1.39873,10.04276,9.44238,45.0378,172.29463,82.15166
DBRG,-78.16363,1.28517,9.08366,6.82069,-1.2,-18.18564,0.0,0.0,0.0,26.697538,-1.16,377.645,145.38004,26.697538,-26.00883,-11.9538,6.75361,-0.07219,-0.0946,-5.19837,-3.45219,50.34885,26.697538,108.82053
DDS,-23.16142,103.72207,65.45574,2.15033,-3.16,-1.61631,-67.723,125.829,2.83834,73.99702,-4.93,1364.122,4.12132,73.99702,-1.61631,-2.52406,0.66753,-1.67776,-2.54919,-4.67675,-4.67675,29.86987,4.87769,42.59206
DIN,0.0,49.091446,-14.1463,1.39837,5.66,10.92029,71.03236,227.184,25.35063,49.091446,5.69,370.297,20.68521,49.091446,10.92029,10.66613,1.28776,5.74634,7.29287,49.091446,49.091446,115.84873,7.81232,49.091446
DFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.5629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLB,13.85929,4.08857,25.70399,5.57619,2.97,24.80558,40.19317,436.619,34.07742,32.0,3.04,1151.231,27.42192,34.0867,24.21273,24.00907,5.34275,7.07202,8.1978,12.33354,12.60543,2.69464,0.16517,2.76926
DG,0.0,680.2702,27.66467,1.21073,10.62,7.86755,51.42954,4291.065,12.71546,59.93976,11.23,10718.862,6.83129,55.03444,7.86755,8.25843,0.25694,9.5552,12.03655,39.73514,39.73514,67.10773,3.16715,204.02277
D,-3.31155,6.18697,31.51235,0.83812,3.19,19.14208,-9.02658,5785.0,41.42796,75.27473,3.44,5480.0,-32.02879,507.77905,23.54626,19.89997,0.34313,2.1145,3.08369,10.74815,9.65348,58.6927,7.10268,142.08797
DCI,21.48973,5.52918,9.09513,2.05078,2.24,10.02866,17.71469,501.7,17.53705,12.0,2.35,977.5,10.61504,11.63424,10.02866,10.38311,1.303,10.93696,14.92844,27.01252,26.80181,33.04875,1.1188,49.36241
DFIN,14.75504,5.33172,11.42424,1.07001,4.14,14.68841,80.03901,276.9,27.87677,58.669933,4.89,580.2,16.29921,58.669933,14.68841,16.492,0.97016,16.91063,26.52704,46.70295,46.70295,33.36868,0.68184,50.07958
LPG,-16.66347,5.13,22.81891,1.86819,1.86,29.08846,-18.81398,184.561,57.99811,-10.14493,1.86,216.1737,42.17512,-17.23518,29.08846,29.06676,1.71829,4.46044,4.54241,9.62276,9.62276,39.14885,3.3005,64.33544
PLOW,-14.61626,7.02137,9.33858,2.69094,1.29,5.66827,2.32591,73.514,13.57717,21.661434,1.54,141.872,8.40468,21.661434,5.66827,6.52886,1.33333,5.77397,7.20698,14.79748,14.79748,52.78014,3.26307,111.77531
DEI,-4.57504,6.98141,13.7645,3.30307,0.37,6.1211,0.0,0.0,0.0,32.14286,0.34,611.142,46.34123,29.44408,7.11739,6.50622,3.19346,1.34215,1.40589,2.68967,1.40634,55.75162,41.338474,125.99697
DOV,17.93988,6.29746,29.08465,1.36055,7.74,14.21281,26.11523,1589.236,20.0989,64.68085,8.02,2982.681,9.31984,64.43286,14.21281,14.59783,0.7752,8.30393,11.44432,29.67058,29.67058,44.14499,2.08351,79.03497
DCO,17.26597,2.80176,39.79891,3.03008,11.06,20.99989,3.27906,77.387,11.99031,351.42856,3.02,141.56,0.20684,364.57806,20.99989,5.55839,2.01145,3.45435,4.29349,33.71811,33.71811,40.31613,4.1427,67.54944
DUK,0.0,1023.28143,61.55267,0.62394,4.93,14.24867,2.92734,10724.0,42.77793,188.3041,5.24,12069.0,-11.956,183.80537,15.58897,16.07388,0.2588,2.16809,3.08941,8.35905,7.12121,57.22126,6.37822,133.76096
DD,-26.00975,6.6652,51.64783,1.8923,3.23,10.83288,-14.63722,4059.0,24.37399,403.60608,3.32,4595.0,22.42614,403.60608,38.83384,10.81946,1.10793,2.85565,3.33567,5.40832,5.45675,29.38627,2.77334,41.61553
DY,-1.40313,3.0103,26.50034,2.6057,1.07,1.07331,-1.17309,299.66,9.36682,-40.55556,2.09,557.176,9.50787,-39.98602,1.07331,2.06866,2.38604,3.71724,4.74055,4.08795,4.08795,44.34404,2.15715,79.67529
CTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EME,14.69349,4.79986,42.25867,1.43581,7.06,3.87437,8.44939,649.036,6.55355,194.16667,7.18,1501.737,2.664,188.49358,3.87266,3.91995,1.2929,6.38488,12.4624,17.81775,17.82031,19.34311,0.83252,23.98196
EOG,53.39076,9.60113,37.89736,2.1237,7.99,25.18767,171.39557,9971.0,53.84782,1071.2173,7.99,13034.0,24.28932,1071.2173,25.18767,25.06988,1.8664,10.14646,13.62407,21.95759,21.95759,21.03108,0.59242,26.6321
EPR,0.0,40.53416,34.9948,8.11803,1.0,18.7609,0.0,0.0,0.0,40.53416,1.25,468.596,51.73292,40.53416,18.7609,17.77873,7.94571,2.54731,2.61784,3.75762,3.7574,53.59074,40.53416,115.47422
EQT,153.82153,3.05766,26.646,0.45014,-3.58,-37.67178,-36.23685,385.79,12.58833,236.84995,-3.38,4672.261,38.40878,236.84995,-37.71243,-35.64511,0.3055,-4.06245,-5.41099,-11.98624,-11.9586,35.53564,14.35412,55.12447
ESE,1.56786,4.92688,39.12728,1.67824,2.42,8.8751,-5.25702,128.408,17.94812,149.48454,2.61,270.395,11.64277,-37.73681,8.8751,9.50185,0.7293,3.6582,4.66942,6.40956,6.40956,17.48704,1.68296,21.19308
EXP,-2.61639,10.88222,32.07359,3.90714,7.99,20.59395,18.50719,497.985,30.68976,375.59525,7.29,408.355,28.54996,378.805,20.91922,18.66391,2.4711,7.95556,9.2214,28.72282,28.72282,43.57275,2.1073,77.21933
DEA,29.82825,5.29241,35.5712,1.22182,0.875,12.34212,0.0,0.0,0.0,133.33333,0.875,186.07,42.47477,151.30006,10.92498,10.69129,1.22182,1.68638,1.80628,2.46656,2.47721,45.68887,33.05529,84.12431
EGP,35.36637,7.05284,38.04478,0.38499,3.9,38.49702,0.0,0.0,0.0,41.30435,3.91,294.397,55.05222,45.39741,38.47724,38.43818,0.38499,3.17757,3.34267,11.0967,11.09354,48.44576,35.29279,93.97045
EMN,7.12329,9.2381,44.24552,1.56378,6.25,8.27606,20.08393,2003.0,19.11989,78.57143,10.49,2504.0,1.45929,79.2887,8.1806,13.50803,0.6863,5.82637,7.98495,14.61584,14.57633,48.1083,2.67898,92.70905
KODK,-0.55866,6.44258,9.92376,2.61165,0.27,2.08696,11.596948,-15.0,-1.30435,11.596948,0.27,164.0,-2.90217,11.596948,2.08696,1.8407,1.7767,-1.68178,-3.51252,5.59441,3.85542,24.20481,11.596948,31.93449
ETN,16.36607,6.0599,41.15597,1.04146,5.34,10.93336,28.98213,3320.0,16.91461,53.0086,5.76,6335.0,18.63346,52.05674,10.92317,11.70018,0.56184,4.67533,6.2883,13.68089,13.65835,35.45337,2.72169,54.92675
ECL,8.99815,5.35882,25.18161,1.31912,3.91,8.98446,5.78612,2638.2,20.71923,17.41742,4.78,5211.2,8.29256,357.09778,8.87372,10.74769,0.84138,5.7049,7.54924,16.87589,17.00534,55.79804,3.47051,126.2343
EPC,-5.10076,13.48821,29.13923,2.11569,2.12,5.60533,5.24043,365.5,17.51066,70.96774,3.06,953.1,8.17144,73.07692,5.60533,7.97509,1.32228,4.82295,6.17185,7.75554,7.75554,45.42354,3.60766,83.22919
EIX,32.76802,7.74447,36.57152,0.63782,2.0,6.21598,12.1946,5189.0,34.86997,1.0101,4.58,8709.0,-27.51495,6.19977,6.21598,11.69545,0.30038,2.5769,4.24812,6.61683,5.48343,62.41099,5.69204,166.03519
EW,13.13642,9.54139,9.35091,3.08118,2.38,28.72623,22.6935,1700.9,32.50645,83.07692,2.21,3983.6,18.828,82.54797,28.72623,26.32571,2.06645,12.43829,16.59757,28.87745,28.87745,10.57737,0.40584,11.82851
ESI,22.01289,5.35909,10.05382,2.9251,0.82,8.47571,23.24669,502.6,20.94341,164.51613,0.94,960.8,10.10136,168.5601,8.47154,9.69064,1.98049,4.40016,5.06514,8.45745,8.44176,44.03491,3.91504,78.68282
ELV,19.22982,15.56081,149.1494,1.46544,24.73,4.39631,8.60877,10055.0,7.25265,37.54171,25.93,36072.0,4.8482,33.50831,4.4028,4.55985,1.33699,6.07497,9.77944,17.62659,17.58334,39.94282,2.38966,66.50797
LLY,13.57378,4.51358,9.93656,1.22585,6.12,19.71051,15.61288,9303.6,32.85355,-9.86745,7.81,21345.3,19.6925,-9.88101,19.71051,25.01335,0.79958,10.33093,20.34616,76.35287,74.52203,64.84264,1.81486,184.43549
ELME,0.0,10.070089,15.26478,4.92322,-0.63,-30.67067,0.0,0.0,0.0,10.070089,-0.4,102.236,57.85063,10.070089,9.45631,-19.51841,4.92322,0.1794,0.18613,-4.02951,-4.02855,27.57857,10.070089,38.08067
EBS,18.96925,7.09138,31.55945,3.40316,4.27,12.88001,-10.52547,556.8,31.0593,-24.69136,5.55,793.2,3.6816,-24.3199,12.88001,16.56301,2.27662,9.33082,11.25129,15.06197,15.06197,34.97992,1.5643,53.79864
EMR,7.33129,5.39607,16.58778,1.34998,3.82,12.76047,10.79825,4053.0,22.22527,17.90124,4.07,5730.0,14.20679,17.20102,12.62887,13.34869,0.93708,8.09925,11.4698,25.18591,25.33479,42.16018,1.7846,72.89126
