,IQ_ACCT_RECV_1YR_ANN_GROWTH_CS,IQ_AR_TURNS_CS,IQ_BV_SHARE_CS,IQ_CURRENT_RATIO_CS,IQ_DILUT_EPS_EXCL_CS,IQ_EARNING_CO_MARGIN_CS,IQ_EBITDA_1YR_ANN_GROWTH_CS,IQ_EBITDA_CS,IQ_EBITDA_MARGIN_CS,IQ_EPS_1YR_ANN_GROWTH_CS,IQ_EPS_NORM_CS,IQ_GP,IQ_LFCF_MARGIN_CS,IQ_NI_1YR_ANN_GROWTH_CS,IQ_NI_MARGIN_CS,IQ_NI_NORM_MARGIN_CS,IQ_QUICK_RATIO_CS,IQ_RETURN_ASSETS_CS,IQ_RETURN_CAPITAL_CS,IQ_RETURN_COMMON_EQUITY_CS,IQ_RETURN_EQUITY_CS,IQ_TOTAL_DEBT_CAPITAL_CS,IQ_TOTAL_DEBT_EBITDA_CS,IQ_TOTAL_DEBT_EQUITY_CS
HWM,2.07407,10.89443,11.09683,2.17043,2.81,15.54509,28.11245,1914.0,25.76043,53.55191,2.83,2293.0,10.67295,50.98039,15.54509,15.54024,0.82247,9.7687,12.87193,27.23735,26.8886,43.25234,1.81348,76.21871
HUBS,13.3849,8.33966,36.86298,1.67383,0.09,0.17613,116.55812,42.712,1.62555,116.55812,0.3,2234.278,23.21731,116.55812,0.17613,0.58433,1.52811,-0.98504,-1.42063,0.28671,0.28671,28.08967,17.45215,39.06207
HUBB,-2.92444,7.55859,60.79427,1.6397,14.37,13.92023,8.17538,1312.6,23.3206,2.27758,15.15,1913.4,12.86333,2.36904,13.81896,14.45421,0.86407,10.2175,13.64103,25.31365,25.38885,34.37619,1.31007,52.38371
HPP,-12.69092,3.70065,17.20334,0.34892,-2.58,-44.84492,0.0,0.0,0.0,22.330141,-1.95,378.196,22.65335,22.330141,-40.39342,-32.37229,0.33584,-0.65585,-0.68296,-13.51616,-11.31953,59.26359,22.330141,148.23732
HUM,32.87469,49.69867,135.73216,1.76014,9.98,1.0309,-27.44313,3987.0,3.38567,-50.1,13.16,17097.0,0.278,-51.50663,1.02496,1.3474,1.46638,4.06627,6.64353,7.39651,7.4108,42.67638,3.07073,74.44816
HII,-5.15516,5.92602,119.2466,1.07924,13.96,4.7681,-17.30175,803.0,6.96142,-18.2191,13.96,1450.0,-0.2189,-19.23642,4.7681,4.76831,0.97961,2.55288,3.99043,12.55851,12.55851,42.57231,4.3076,74.13202
HUN,-3.8822,8.24027,17.189,1.35783,-0.94,-1.65673,-5.63003,352.0,5.83168,61.338425,-0.39,866.0,3.12293,61.338425,-3.13121,-1.11198,0.68051,0.64406,0.84506,-5.21739,-3.0116,41.42593,6.35511,70.724
H,22.31031,6.77331,36.89219,0.83476,12.65,19.49459,4.31154,750.0,11.28159,517.0732,13.72,1402.0,3.92787,489.0909,19.49459,20.59465,0.76512,1.99277,3.5165,36.45057,35.06019,51.48364,5.41333,106.11605
HY,-1.82915,8.73963,27.27482,1.35485,8.04,3.34711,24.11348,315.0,7.31164,11.04972,9.18,895.5,3.21944,13.02621,3.303,3.71658,0.55298,8.13597,16.59138,32.90173,32.01243,52.30235,1.72,113.06344
IEX,9.64763,7.57807,49.99605,2.5293,6.64,15.43686,-2.50884,882.1,26.98544,-15.41401,6.92,1454.8,16.18484,-15.28267,15.44909,16.02558,1.75449,7.00309,8.12517,13.76753,13.75813,35.49643,2.36697,55.03018
IQV,-5.23514,4.67882,34.45202,0.83786,7.49,8.91269,6.1833,3383.0,21.9604,2.74348,8.16,5375.0,12.29065,1.10457,8.91269,9.60343,0.73063,5.29349,6.93646,22.54701,22.54701,70.47114,4.27993,238.65172
ITT,4.9115,5.6509,33.89693,1.39867,6.3,14.37188,21.68465,767.1,21.12816,26.76056,5.89,1247.3,11.36213,26.26066,14.27548,13.27022,0.85681,9.20945,12.53464,19.59628,19.6583,21.4543,0.98618,27.31441
IDA,7.46194,8.90363,61.72777,1.41047,5.5,15.87352,8.33913,551.249,30.17842,7.00389,5.5,564.059,-28.09469,10.71192,15.83099,15.82072,0.8719,2.31325,3.37229,9.27059,9.27443,47.93895,5.57581,92.08219
ITW,-4.22671,5.20052,11.27891,1.35933,11.71,21.93987,2.57046,4549.0,28.61366,20.22587,9.9,7040.0,16.39829,17.95739,21.93987,18.48233,0.93872,16.94867,22.75771,110.2402,110.20537,70.89074,1.77578,243.53331
IMAX,-5.37115,1.10428,5.65607,23.06216,0.48,9.28485,-9.16409,86.097,24.44493,4.34783,0.55,193.597,25.93478,2.85771,7.39875,8.2217,20.92552,3.61771,4.69649,9.10188,9.03615,42.37453,3.23029,73.66681
IRT,0.0,34.3059,14.91208,0.22994,0.17,6.25143,-7.06323,131.144,20.47903,34.3059,0.19,374.871,38.61313,34.3059,6.13556,6.66974,0.22994,1.31475,1.3484,1.14325,1.12102,39.51706,17.811,65.33588
IR,9.60752,5.23063,25.26559,2.28902,2.06,11.69731,13.72641,1934.6,26.73946,8.42105,2.39,3170.0,13.86766,7.69231,11.59088,13.32586,1.64264,5.40832,6.49563,8.40163,8.42425,32.70562,2.57381,48.60082
NGVT,-23.65424,8.25594,5.37001,1.86747,-11.85,-30.59585,-7.59241,370.0,26.30831,33.13963,3.2,461.0,15.28726,33.13963,-30.59585,8.26462,0.91026,7.16223,8.72032,-104.11324,-104.11324,88.16898,3.93162,33.13963
INGR,-17.68889,7.24525,58.97674,2.61905,9.71,8.80215,3.73198,1223.0,16.4603,1.14583,10.5,1791.0,15.2574,0.62208,8.70794,9.25639,1.64013,8.3604,10.63359,17.62463,17.61616,34.69736,1.66394,53.23045
VATE,-24.8341,3.22629,-13.6038,0.80932,-3.08,-3.58595,4.69697,69.1,6.24153,20.240881,-2.67,208.8,3.00447,20.240881,-3.12528,-2.57956,0.72402,2.33886,3.73627,20.240881,20.240881,124.96959,10.4081,20.240881
IIPR,3.63636,14.26362,67.50064,2.66213,5.52,50.59733,0.0,0.0,0.0,-4.33276,5.58,280.045,60.71204,-2.37155,50.59733,49.29534,2.66213,4.79075,5.08824,8.39494,8.31369,13.37435,27.902994,15.43924
INVX,-13.8839,2.50036,13.85059,3.94319,2.77,21.23553,276.58838,119.435,18.07422,13750.0,1.91,232.631,8.07272,23132.615,21.23553,14.37321,2.08795,4.95515,5.6607,15.25756,15.25756,8.67956,0.76249,9.50451
NSP,19.61583,8.75312,2.60753,1.08031,2.42,1.38277,-38.37486,161.0,2.44644,-45.8613,2.44,1052.0,7.3737,-46.90224,1.38277,1.4089,1.01192,3.10071,13.40103,95.47591,95.47591,82.39564,2.81988,62.019745
INSP,3.54234,8.77612,23.19082,7.12767,1.75,6.66526,40.048897,42.633,5.31051,40.048897,1.8,679.818,7.81238,40.048897,6.66526,6.67329,6.08597,3.03689,3.41994,8.47863,8.47863,4.40659,0.74574,4.60972
IBP,2.65934,6.37957,25.40798,2.93844,9.1,8.72403,4.70334,491.2,16.7001,5.69106,9.5,994.5,8.60036,5.29339,8.72403,9.05331,2.21365,12.05088,14.71877,37.30736,37.30736,58.10763,1.99165,138.70692
IIIN,-8.06635,8.69448,18.03696,5.683,0.99,3.64797,-26.16365,35.454,6.69957,-40.36145,0.99,49.632,5.72262,-40.44424,3.64797,3.64835,3.63998,2.87924,3.40378,5.272,5.272,0.47881,0.04761,0.48111
ICE,9.0776,8.23599,48.16551,0.99489,4.78,23.82451,14.7257,5960.0,50.67596,14.08115,4.73,9279.0,29.23646,16.30068,23.41638,23.04472,0.04545,2.00808,5.69082,10.32157,10.47359,42.79818,3.47987,74.87905
IFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.28978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,-0.80617,4.34142,29.47997,1.04043,6.42,9.55811,1.16983,12540.0,19.98311,-21.22699,9.52,35552.0,14.82738,-19.71474,9.59795,13.98376,0.90963,4.02555,6.5145,24.13724,23.98912,68.06896,4.6567,213.1749
IFF,-5.90962,6.85612,54.26672,1.84468,0.95,2.15082,7.3278,2197.0,19.13097,297.07834,2.61,4124.0,-6.30987,297.07834,2.11599,5.81818,0.51812,2.47716,3.01549,1.70604,1.73012,40.88475,4.37915,69.1611
IGT,-46.28378,3.68059,8.18393,2.29438,0.57,10.78822,-39.98712,932.0,37.10191,-25.97403,0.71,1170.0,-105.25975,123.07692,13.8535,5.7094,0.44399,4.39305,5.89768,7.56058,13.50274,72.70199,5.88949,266.32703
IP,-5.34514,5.84309,23.52504,1.50869,1.57,2.99157,-11.10116,1986.0,10.66652,82.55814,1.69,5332.0,6.62898,93.40278,2.99157,3.15145,1.06435,2.49398,3.4993,6.74008,6.74008,49.86505,4.09315,99.46164
INSW,-24.94042,4.39863,37.72915,2.87412,8.38,43.79133,-18.9122,574.996,60.4233,-25.51111,8.5,627.603,19.35692,-25.10971,43.79133,44.00896,2.725,10.31258,10.5774,23.32755,23.32755,27.71799,1.23782,38.34702
IPG,-3.45127,1.3487,10.1971,1.0869,1.83,6.69398,-2.77619,1698.5,15.88616,-35.78947,2.41,2055.3,7.26697,-37.22688,6.44893,8.45733,1.02227,4.78678,10.65928,17.81654,17.991,52.10969,2.50492,110.09445
IPI,1.75749,11.43613,36.75178,4.83549,-16.53,-83.56891,-23.15468,32.461,12.7451,-6.924402,-1.01,33.039,-1.32752,-6.924402,-83.56891,-5.10762,1.72489,-0.58447,-0.67994,-36.73478,-36.73478,0.88752,0.13087,0.89546
IVZ,0.0,148.71707,23.54777,1.34536,1.18,12.40152,17.69269,1198.7,19.75771,148.71707,1.49,1700.5,15.38878,148.71707,12.77073,11.2235,1.34536,2.27711,2.6442,7.33139,4.76432,32.50629,6.29549,49.89652
INVH,0.0,105.42561,15.92668,2.14286,0.74,17.57829,-5.73109,644.723,24.888,-12.94118,0.87,1517.734,35.55571,-12.61921,17.52239,20.57209,1.9415,2.07621,2.14072,4.55906,4.55754,45.6811,12.7734,84.09799
IRM,2.50455,4.82118,-1.71367,0.5478,0.61,2.98648,12.06758,2113.821,34.37158,-3.1746,1.16,3453.36,-4.65718,-2.21349,2.92941,5.53347,0.47448,4.1893,4.84084,271.21194,225.05743,101.40312,7.74394,271.21194
SJM,23.24297,12.261,72.45136,0.52296,7.13,9.0968,21.74713,1919.1,23.46461,247.43048,8.49,3118.3,7.38657,247.43048,9.0968,10.80623,0.21281,5.27894,6.65536,9.93013,9.93013,52.66166,4.45996,111.24527
JBGS,-10.04392,2.7523,21.40897,0.89928,-1.65,-32.214,0.0,0.0,0.0,19.420193,-1.74,273.411,25.06368,19.420193,-26.01108,-27.85385,0.87414,-0.58598,-0.60745,-7.11946,-7.21799,53.93805,19.420193,144.5203
JBTM,15.99169,5.5,48.49265,3.47955,2.63,4.93007,7.93709,295.1,17.19697,-34.57711,4.59,626.5,12.86568,-85.34157,4.97669,8.55944,2.92101,4.19851,5.13295,5.57845,5.57845,45.47894,4.36496,83.41536
JELD,-24.82397,8.34303,7.32475,1.91986,-2.21,-4.96823,-49.29794,156.391,4.14216,46.271717,-0.38,683.174,2.05415,46.271717,-5.00637,-0.85539,0.88763,1.12822,1.51409,-25.50882,-25.50882,68.06561,8.4507,213.14207
JPM,0.0,12080.171,116.0658,0.74669,19.75,20.97216,16.67495,110392.0,39.59498,21.68823,20.08,166775.0,20.96848,17.99927,20.97216,20.69845,0.74405,1.62559,6.11421,18.70527,17.38563,68.79465,6.88497,220.45782
JBL,-1.66596,6.22076,15.27114,1.08564,11.17,4.8056,-15.28991,2133.0,7.38497,85.54817,6.43,2676.0,7.55462,69.68215,4.8056,2.7249,0.57987,4.88443,15.28854,60.30849,60.2954,67.52057,1.69292,207.88716
J,-20.04476,3.59165,36.61425,1.19997,4.79,5.61513,-27.75836,1091.491,9.49045,-9.79284,4.21,2842.046,11.54587,21.07553,7.00893,4.58757,1.16228,4.05592,5.64747,11.04581,10.234,33.81186,2.52148,60.25806
JHG,0.0,109.50591,29.0434,3.59116,2.56,18.01714,35.74831,683.9,27.65243,8.01688,2.65,1590.5,24.54614,4.31122,16.53324,16.6509,3.40041,6.16098,7.67149,8.95768,8.96706,8.73492,0.71136,10.31135
JEF,9.72209,0.88911,49.42345,1.62692,2.96,6.77458,43.79281,4706.412,44.75874,169.09091,3.05,5529.534,-31.38286,167.7044,7.06969,6.29659,0.93582,4.58614,6.13573,7.4167,7.11358,78.77655,8.06438,470.90225
WLY,-27.70628,7.01075,13.59123,0.51993,-3.65,-10.69516,1.06971,393.805,21.02551,85.37509,2.78,1322.074,15.21527,85.37509,-10.69516,8.15527,0.35218,5.13452,8.42531,-22.44794,-22.44794,54.53475,2.25309,119.9482
JNJ,-0.20843,5.97819,29.70184,1.11073,5.79,15.83635,-3.70224,29288.0,32.97418,11.34615,8.32,61785.0,20.25633,-59.98635,15.83635,22.54955,0.78226,7.89165,13.30371,20.05647,20.05647,33.88147,1.25082,51.24353
JCI,0.74925,3.80725,24.28501,0.93509,2.08,6.14761,-25.09284,2824.0,12.30394,-22.67658,3.2,8077.0,5.50769,-7.78799,7.42855,9.39421,0.57867,2.95513,4.48134,8.62053,8.05021,38.13783,3.79001,61.64968
JLL,8.98902,4.7153,142.81044,1.04675,11.3,2.33347,25.27305,1147.0,4.89483,141.97002,11.9,12141.7,1.40758,142.59094,2.33347,2.41185,0.98869,3.39338,5.75196,8.37026,8.21947,29.93141,2.56792,42.71729
JNPR,11.41653,4.5969,14.38425,1.45556,0.86,5.67447,-30.94612,525.5,10.35754,-9.47368,1.0,2981.5,15.23893,-7.18891,5.67447,6.44907,0.97048,2.32889,3.54764,6.20682,6.20682,27.28737,3.41656,37.5277
KBH,17.27671,171.55801,56.27473,9.21652,8.45,9.4518,5.64185,822.894,11.87423,20.19915,8.57,1504.243,0.77314,10.9867,9.4518,9.24423,1.43218,7.22901,8.69066,16.64435,16.64435,29.66416,2.08115,42.17503
KBR,0.0,103.49003,10.97134,1.05107,2.79,4.92121,16.03448,673.0,8.69284,103.49003,2.92,1103.0,4.98741,103.49003,4.84371,5.05399,0.97082,5.77568,9.04405,26.4457,26.63404,66.18257,4.26597,195.70552
KKR,29.15981,0.34853,26.62769,1.98324,3.28,16.41889,-3.79559,9344.838,31.2741,-19.8044,3.47,12954.353,-18.58693,-17.57691,10.29518,10.30093,1.97468,1.69147,5.18867,13.22824,8.15203,45.10271,5.4496,84.3146
KREF,-19.08796,0.09208,19.57242,19.01457,0.19,5.77763,4.5887,447.488,75.31744,47.441776,0.19,77.518,236.53093,47.441776,5.99038,2.21926,19.01457,4.02475,4.06464,2.58887,2.44925,77.78679,10.94696,47.441776
KAI,13.05387,6.94925,72.12047,2.30901,9.48,10.68499,11.50488,224.369,21.29983,-4.24242,9.76,471.337,9.40979,-3.85202,10.59424,10.87663,1.41567,8.3836,10.43936,13.77048,13.7734,27.33708,1.43889,37.62178
K,1.70732,10.27731,10.93857,0.80558,3.88,10.63613,23.6909,2433.0,19.08385,72.44444,4.23,4699.0,4.33662,41.21977,10.53416,11.38042,0.47554,8.26426,12.83613,38.64748,37.40174,62.03052,2.60666,163.3694
KMPR,-0.41999,3.26655,43.67795,6.61755,4.91,6.71062,3551.3157,555.0,11.91806,271.18768,5.42,1626.1,8.3158,271.18768,6.82443,7.46984,6.48017,2.46964,7.65671,12.00695,11.81631,34.13838,2.60036,51.8335
KMT,-1.46528,6.70979,16.04687,2.4103,1.37,5.55186,-2.86978,321.062,15.68529,-6.16438,1.49,627.093,8.66987,-7.71237,5.34091,5.77904,1.03563,4.61234,5.99209,8.65814,8.73232,33.38346,2.01131,50.11288
KW,-11.41878,1.60884,5.90427,1.32308,-0.56,-6.34174,-0.36765,216.8,40.79789,43.554214,-0.55,354.0,-9.13154,43.554214,-6.21001,-14.26015,1.28889,0.58355,0.63256,-3.71475,-1.9625,74.56072,22.11716,293.0929
KEY,0.0,266.40347,14.16353,0.79334,-0.32,-1.76483,-60.17131,1116.0,12.08315,266.40347,-0.32,4239.0,139.87115,266.40347,-1.74318,-3.28995,0.78811,0.37156,1.97143,-1.17211,-0.99351,44.80581,13.22133,81.17848
KEYS,-4.77778,5.66762,29.5798,2.98318,3.51,12.33179,-23.11496,1244.0,24.98494,-40.60914,4.77,3133.0,13.4766,-41.91107,12.33179,16.66961,1.96006,6.82375,8.86717,12.58326,12.58326,28.4513,1.63183,39.76494
KFRC,-7.59892,6.25808,8.04632,2.00438,2.68,3.5874,-22.78963,75.643,5.38266,-14.377,2.71,385.445,5.97549,-17.45559,3.5874,3.58182,1.92108,12.17514,20.81184,32.14174,32.14174,23.53744,0.62922,30.78296
KRC,-2.43559,2.5029,45.5924,0.65758,1.77,19.85323,-1.66252,386.069,32.90227,-1.66667,1.73,762.758,34.48694,-0.59932,17.97958,17.34584,0.65758,2.08673,2.21085,3.90315,4.13458,45.72967,12.24182,84.26275
KMB,-6.54912,10.44688,2.53165,0.79669,7.55,12.85273,5.39699,4062.0,20.25127,44.91363,7.33,7324.0,11.87494,44.27438,12.6882,12.26417,0.45917,12.10165,22.23502,290.0285,244.82431,88.6177,1.93969,531.8621
KIM,79.44802,3.55577,15.67715,1.33478,0.55,19.68585,0.0,0.0,0.0,-46.07843,0.58,1399.361,29.62321,-37.21505,19.27969,18.28096,1.33478,2.4191,2.52777,4.07162,4.07786,44.2328,71.40936,79.66857
KMI,0.0,641.82776,13.7425,0.49422,1.17,18.01325,2.24615,6646.0,44.01325,10.37736,1.17,7791.0,8.66887,9.28482,17.30464,17.20133,0.33719,3.76684,4.18683,8.59017,8.554,50.21559,4.83644,100.8661
KFS,-4.66537,9.80302,0.31002,3.8627214,-0.34,-7.18779,-3.14136,6.845,6.06439,3.8627214,-0.23,77.15,5.36825,3.8627214,-8.21462,-5.54093,3.8627214,-0.04944,-0.12774,-50.32944,-37.81139,76.69159,8.79752,3.8627214
KNSL,22.21466,3.65383,63.74875,10.18353,17.78,26.13143,33.46647,530.652,33.42637,34.49319,17.92,408.479,13.79944,34.64863,26.13143,26.13513,10.18353,7.57606,22.3275,32.27857,32.27857,11.04059,0.34697,12.41081
KEX,-6.99347,6.42542,58.53979,1.45431,4.91,8.78466,27.42839,693.515,21.23519,31.98925,5.5,1009.219,7.73973,28.60565,8.77887,9.75875,0.83183,4.89445,6.44655,8.7715,8.77368,23.9987,1.52678,31.5767
KRG,11.01421,7.03331,15.07787,0.95485,0.02,0.52529,0.0,0.0,0.0,-90.90909,0.02,624.348,4.66996,-91.42911,0.48425,0.52247,0.40617,0.9894,1.04823,0.11834,0.12517,49.11938,27.544962,99.39541
KNX,-9.98114,8.65773,43.9107,0.84883,0.73,1.5666,-0.64871,1023.058,13.80631,-45.52239,0.62,1803.658,-2.53665,-45.83166,1.58738,1.35326,0.71137,1.12565,1.39057,1.65713,1.63261,31.53031,3.20343,46.05003
KN,-22.39468,4.60674,8.65395,1.82895,0.26,4.22764,1.2,101.2,18.28365,-67.08861,0.37,243.9,37.99232,15.706573,-42.96296,5.94273,1.18978,3.0802,3.47192,2.61438,2.61438,21.98142,2.10474,28.1746
KSS,0.0,420.2937,35.07207,1.30551,2.85,1.81392,39.08918,1466.0,8.38865,420.2937,2.88,6978.0,3.36533,420.2937,1.81392,1.81277,0.134,3.16093,3.96606,8.28109,8.28109,65.4539,5.03138,189.46828
KOP,-5.23715,10.61441,24.09645,2.08901,2.46,2.32303,-2.83546,243.3,11.62946,-40.57971,4.2,422.6,3.1141,-41.25561,2.50466,4.1474,0.72345,5.89822,7.46281,10.61158,9.79839,67.63518,4.20016,208.97751
KFY,-5.01878,5.03416,33.33894,1.79147,3.23,6.1728,-15.345,374.319,13.39003,-18.22785,4.35,605.586,9.38158,-19.26941,6.05093,7.94187,1.67515,5.1072,8.16623,10.00577,10.1796,25.03746,1.55019,33.39997
KOS,22.09365,14.99846,2.54384,0.74987,0.4,11.33197,-2.38975,924.782,55.19907,-9.09091,0.45,1145.048,-17.42231,-11.08514,11.33197,12.64684,0.42009,5.70902,7.90339,17.00594,17.00594,69.6916,2.98478,229.9415
KR,-4.38675,68.66774,16.13194,0.80633,2.96,1.44562,8.21178,8012.0,5.33995,-3.26797,4.98,34453.0,2.26524,-3.56506,1.44229,2.38314,0.32594,6.10094,9.96956,19.9843,20.0694,62.39302,2.40227,165.90811
KRO,-1.52134,7.0559,7.10213,2.31914,0.75,4.56786,34.591694,183.5,9.72392,34.591694,0.65,361.3,2.51378,34.591694,4.56786,3.9611,0.84264,4.56817,6.54928,10.60727,10.60727,39.25651,2.87738,64.62668
LHX,-2.80163,4.88657,102.8162,1.07664,7.87,7.09027,8.62792,3626.0,17.00352,22.20497,9.76,5524.0,10.92204,22.41239,7.04338,8.68674,0.69383,3.5011,4.48437,7.84765,7.87336,39.86609,3.5797,66.29552
LCII,-7.05473,18.06182,54.46672,2.81575,5.6,3.81874,34.77092,343.93,9.19302,122.22222,5.61,879.715,7.70387,122.5516,3.81874,3.81582,0.88658,4.65995,5.63146,10.42094,10.42094,41.79446,2.89551,71.80497
LXP,2.40356,4.09409,6.80569,2.06709,0.13,12.05672,0.0,0.0,0.0,62.5,0.13,297.447,58.74214,46.57539,12.53494,10.66528,2.05163,0.95539,0.98882,2.15018,1.95315,42.80377,27.908325,74.8367
LZB,2.49655,11.85974,23.63487,1.91366,2.83,6.08864,-21.12481,206.709,10.09801,-18.67816,2.99,885.97,7.77395,-18.60962,5.99044,6.263,1.19521,5.23497,6.8392,12.61001,12.68265,32.22176,2.33058,47.53997
LH,-0.081,6.20106,96.54916,1.44331,8.84,5.74299,-0.95625,1781.5,13.69447,104.15704,11.49,3624.4,6.75048,78.4689,5.73454,7.4104,1.08573,4.05223,4.87425,9.36762,9.36392,47.41286,4.0824,90.32066
LADR,-50.04615,0.21291,12.07677,5.29115,0.86,21.4365,0.0,0.0,0.0,6.17284,0.86,205.905,25.152193,7.05068,21.5977,21.54607,5.29115,3.9442,4.07756,7.05663,7.01091,67.28975,25.152193,205.71458
LW,2.67882,8.81265,12.44406,1.28687,4.98,11.21745,29.9385,1436.6,22.21226,-28.34532,5.39,1787.4,-1.26728,-28.09,11.21745,12.07575,0.50182,10.25074,13.1984,45.35651,45.35651,68.9397,2.76215,221.95436
LVS,-16.78005,27.94555,4.02625,0.73953,1.96,15.51816,5.7127,3812.0,33.76439,22.5,1.88,8971.0,10.22476,18.42752,12.8078,12.23915,0.70109,7.19772,8.60466,41.30249,48.23789,81.52047,3.65687,570.66034
LAZ,-1.14073,3.92181,7.04593,1.5287,2.68,9.64497,65.81095,408.918,13.75617,166.38423,2.52,2758.294,13.86188,166.38423,9.41635,7.89575,1.49206,4.93924,8.15417,52.81364,42.96393,74.17885,5.37287,166.38423
LEA,-1.63531,6.023,83.08821,1.31891,8.97,2.53926,-0.33091,1716.8,7.36634,-7.33471,12.7,1776.8,3.58057,-11.51092,2.17369,3.05926,0.89919,4.77013,8.20228,10.81266,12.25056,43.18561,2.0371,76.01174
LEG,-10.95769,8.20976,5.12946,1.99728,-3.73,-11.66621,-22.42107,385.8,8.80099,63.279785,0.5,749.1,5.80202,63.279785,-11.66849,1.56606,1.07467,3.78792,5.0134,-50.57596,-50.5286,74.79918,5.31001,296.81253
LDOS,8.89255,6.5676,33.63728,1.21182,9.22,7.5081,33.01827,2111.0,12.66955,540.2778,9.54,2798.0,6.32277,530.15076,7.52611,7.67231,1.02053,8.82302,11.69347,29.11877,28.69924,54.83087,2.56466,121.39014
LC,1.7769,0.23527,11.83351,0.7233,0.45,4.42146,20.13116,128.598,11.07717,25.0,0.49,275.781,130.3178,31.82157,4.42146,4.71594,0.65389,0.4835,3.51139,3.95828,3.95828,2.08008,0.22164,2.12427
LEN,-2.17741,20.45568,103.90271,6.26717,14.31,11.19496,-10.52845,4965.501,14.01043,4.22433,13.92,7979.268,4.51229,-0.15178,11.09586,10.68383,1.43553,7.52661,9.42652,14.44435,14.50082,13.70805,0.89646,15.88567
LII,11.18399,8.50729,23.88471,1.43471,22.54,15.10681,22.41732,1136.4,21.27572,36.2757,22.71,1771.9,11.53558,36.73954,15.10681,15.13632,0.82495,20.75924,31.35388,142.1224,142.1224,63.64803,1.30993,175.08823
LNC,2.00265,0.33866,42.74538,6.28469,18.41,18.67054,249.91129,0.0,0.0,249.91129,17.49,4604.0,17.37928,249.91129,18.67054,17.0101,6.28469,0.6099,16.91989,49.65883,43.20011,43.02742,249.91129,75.52304
LNN,-17.91763,4.5649,44.33419,3.92011,6.01,10.91416,-20.13482,94.308,15.53484,-8.10398,5.5,191.055,8.65245,-8.45825,10.91416,9.94409,2.47012,6.35902,7.93348,14.14926,14.14926,21.84147,1.42497,27.94509
LAD,8.78075,31.48757,252.10226,1.1864,29.65,2.24416,-3.85998,2032.4,5.5514,-18.29705,30.22,5576.4,-0.85395,-19.86411,2.19062,2.2287,0.25938,5.22329,5.82875,12.46367,12.67676,67.63731,6.86863,208.9978
LYV,-15.55001,12.1349,0.73929,0.99272,2.74,4.88488,15.8627,1818.318,7.8526,100.0,4.26,5827.471,4.45719,102.06654,2.75618,4.23365,0.84262,4.09553,7.87399,366.25314,66.02865,80.96028,4.54912,366.25314
LOB,0.0,31.212461,22.02496,0.93728,1.69,8.35087,-9.60343,187.28,20.20165,3.04878,1.56,402.944,8.18451,4.8391,8.35702,7.57407,0.90769,0.84658,10.00826,8.14789,8.12281,10.32881,0.61719,11.51853
LMT,-0.04571,4.63985,27.0641,1.12508,22.31,7.51094,-14.24858,8576.0,12.07156,-19.01996,22.68,7017.0,7.8968,-22.89017,7.51094,7.60757,0.91612,8.11604,16.4805,81.04496,81.04496,77.1792,2.49744,692.3692
L,8.43131,1.66231,79.48766,95.55721,6.41,8.6664,12.39954,2937.0,17.03695,1.90779,7.46,6427.0,1.83378,-1.3947,8.20233,9.53153,95.55721,1.82528,5.52877,8.62984,8.67042,34.2654,3.18352,52.12689
LPX,-3.92157,29.41,23.85714,2.85953,5.89,14.28086,44.15584,666.0,22.64536,139.4309,5.75,831.0,12.59776,135.95506,14.28086,13.88133,1.57525,13.45885,16.90715,26.03037,26.03037,18.53659,0.57057,22.75449
LOW,0.0,2127.246,-26.21951,1.22501,13.2,8.94451,-8.36923,13401.0,15.51455,29.79351,13.12,28844.0,5.69524,20.02486,8.94451,8.84013,0.07888,16.78011,29.37954,2127.246,2127.246,159.9721,2.99567,2127.246
LUMN,0.0,508.11115,0.45725,1.20748,-0.06,-0.41959,-14.45558,3669.0,27.99054,508.11115,-0.21,6405.0,-6.62859,508.11115,-0.41959,-1.58234,0.99505,1.3201,2.15825,-12.48581,-12.48581,97.63048,5.21068,508.11115
LYB,-6.1306,11.85527,38.47603,1.82938,4.14,3.38197,-15.87654,4170.0,10.34688,-36.11111,6.41,4564.0,4.7448,-35.66698,3.37452,5.1691,1.03475,4.75284,6.70448,10.68053,10.62934,50.65658,3.09904,103.59949
MTB,0.0,610.50525,160.91086,0.93133,14.64,19.23735,-4.9723,4995.0,37.12927,-7.28309,14.73,8669.0,-3.12663,-5.5819,19.23735,18.22817,0.93112,1.34706,6.63286,10.03509,9.2455,33.0697,2.87127,49.40917
MHO,0.0,100.09369,108.62347,7.11929,19.71,12.51424,19.96784,716.208,15.89923,21.59161,20.29,1185.191,1.10697,21.1361,12.51424,12.51136,1.464,10.29623,11.91066,20.66207,20.66207,26.06861,1.44727,35.26054
MBI,-3.97878,0.28958,-40.98489,0.57801,-9.31,-27.62473,0.0,0.0,0.0,-27.62473,-9.31,-161.0,-53.27103,-27.62473,-27.62473,-27.62473,0.57801,-4.37264,-105.96447,-27.62473,-27.62473,-27.62473,-27.62473,-27.62473
